"rid","us_private_land"
701769581,2.44795244910187
701769582,0
701769583,0.0943138584513069
701769589,0.128067130774201
701769593,0
701769597,0
701769600,0
701769601,0.215839507970701
701769603,0
701769605,0.293994264413818
701769615,1.12039776379588
701769617,0.215839507970701
701769619,0
701769622,0.31022567526875
701769623,0.31027899443829
701769624,0.0943138584513069
701769636,0
701769638,0
701769640,0
701769642,0
701769644,0.392584553294848
701769645,0
701769648,0.310441760517339
701769649,0
701769655,0.310538644216825
701769656,0.310354823679806
701769657,0
701769665,0.590009064353362
701769667,2.79277482752572
701769671,0
701769673,0
701769676,0.293994264413818
701769678,1.78964602534776
701769681,0.14590292878859
701769682,0.441030287315776
701769687,0
701769689,0
701769693,0
701769694,0
701769697,0
701769700,0
701769702,0
701769704,0
701769709,0.127711471421768
701769715,0
701769716,0.294340146719231
701769720,0
701769722,0
701769724,0
701769732,0
701769740,0
701769742,0
701769744,0
701769752,0
701769757,0
701769759,0
701769763,0
701769766,0.441030287315776
701769769,0.893263834153085
701769778,0
701769782,0.294343024700429
701769783,0.893263834153085
701769784,0
701769787,0
701769792,0
701769800,0
701769802,0
701769805,0
701769807,0
701769808,0.3176530434089
701769809,0
701769812,4.25355521972925
701769813,0.196460908959933
701769816,0
701769819,0
701769820,0.196462933704242
701769825,0
701769826,0.0943138584513069
701769833,0
701769835,0
701769839,0
701769841,0.952730764437632
701769844,0.0909986194114405
701769846,6.21785558949989
701769853,0
701769856,0.215839507970701
701769869,0
701769870,1.22088260695135
701769873,0.257926526176207
701769874,0.104250852032704
701769876,0.347418408513094
701769880,0
701769895,0
701769897,22.0278866036401
701769899,0.40564568491519
701769901,0.441030287315776
701769903,0.329033108992234
701769917,0
701769921,1.13698061041627
701769925,0
701769927,0
701769936,0.825136800034885
701769938,6.24261257193179
701769944,0
701769948,0
701769957,0.196466730707453
701769961,0
701769969,0.226957801139333
701769971,0.622072600370769
701769972,0
701769980,1.02489229651305
701769982,0.234405375830114
701769983,0
701769984,1.29890141238039
701769992,0
701769994,1.37390262745561
701769997,1.37390262745561
701769998,8.16846738926459
701770015,0
701770018,1.12039776379588
701770020,0.203029380994381
701770022,1.33772601737586
701770026,0
701770028,0
701770029,3.24615538210102
701770033,0
701770034,9.29988570959225
701770038,0.0532451222466637
701770040,0.285970961647119
701770045,0
701770047,0
701770051,0
701770053,0
701770055,0
701770057,9.29988570959225
701770059,3.24615538210102
701770067,0
701770068,1.249682983847
701770072,0.685431559781334
701770075,0.0511807176657419
701770076,0.568561964528176
701770078,0.335320885615532
701770079,3.74433398392827
701770080,0.685431559781334
701770082,0.285970961647119
701770086,0.566054109835555
701770088,0.196466760231593
701770090,0
701770095,0
701770101,0.952730764437632
701770104,0
701770106,0
701770108,1.31985593584358
701770112,0
701770113,0.29428794036695
701770115,0
701770118,0
701770130,0
701770137,1.15735274525263
701770138,0
701770143,0
701770149,0.869369277025007
701770152,0
701770154,0
701770157,0
701770162,0
701770164,0.631954964454886
701770166,0.0772319829267752
701770170,0
701770171,0
701770173,0
701770175,1.15735274525263
701770176,0
701770178,0
701770180,0
701770183,0
701770184,0.687829022175983
701770186,0.953998054041125
701770190,0.566054109835555
701770192,0
701770194,0
701770196,0
701770198,0
701770202,0.258919321420337
701770205,0
701770207,0
701770211,0
701770212,0
701770215,0
701770217,0
701770222,0
701770226,0
701770229,0.294162933144582
701770233,0.619082487226265
701770234,0.732713678866804
701770236,0.732713678866804
701770241,0
701770243,0.294196463133343
701770247,0
701770250,0
701770253,0
701770258,0
701770259,0.196486674507708
701770262,0
701770264,0
701770265,0
701770269,0
701770273,0
701770275,0
701770278,0.566054109835555
701770285,0
701770288,0
701770290,0
701770291,0
701770293,0.3176530434089
701770297,0
701770299,0
701770301,0
701770303,0
701770308,0
701770309,0
701770311,0
701770312,0.561539263060439
701770314,0.324168493852758
701770316,0.19650357349461
701770317,0
701770319,0
701770323,0.693793239206189
701770325,1.30601593707546
701770329,0.0063479051856197
701770332,0
701770334,0
701770335,4.21195981591314
701770337,0
701770338,0
701770340,0
701770342,0
701770344,0
701770346,0
701770352,0
701770353,0
701770355,0
701770360,0.623140693930611
701770362,0.203270012373603
701770364,1.49329159179676
701770367,1.49329159179676
701770371,0
701770373,0
701770375,0
701770377,0
701770383,0.566054109835555
701770385,0
701770396,0
701770397,0
701770398,0
701770409,0
701770413,0.294238556998715
701770414,0.875810497989938
701770415,0.126494059560909
701770416,0
701770418,0
701770423,1.37390262745561
701770425,1.37390262745561
701770427,0
701770429,0
701770431,0.0063479051856197
701770434,0
701770435,1.37390262745561
701770437,752.706437151384
701770440,0
701770442,0
701770446,0
701770447,0.0532451222466637
701770449,0
701770452,0.296573459140825
701770453,0.296573459140825
701770456,0
701770458,0.554746916095143
701770460,0.28630149510804
701770462,0.561573639378993
701770471,0.152609510448889
701770473,0
701770475,0
701770477,1.15735274525263
701770485,0.0397505303644024
701770487,0
701770492,0.00636619591299211
701770498,0
701770500,0
701770501,0
701770520,0
701770522,0
701770523,0
701770524,0
701770526,0
701770527,0
701770528,0
701770541,0
701770543,0
701770544,0
701770553,0
701770555,0
701770563,0
701770565,0
701770567,0
701770570,0
701770573,0
701770575,0
701770579,0
701770588,0
701770593,1.29890141238039
701770594,0.200155981479502
701770595,1.25770172617897
701770598,0
701770600,0
701770601,0
701770603,0
701770605,0
701770606,0
701770614,0
701770619,0
701770621,0
701770624,0.682969232905782
701770636,0
701770638,0
701770642,0
701770644,0
701770650,0
701770656,0
701770657,0.682969232905782
701770661,0.0134327392328956
701770662,0.0603641848137368
701770665,0
701770671,0.0758186285116587
701770684,0
701770687,0
701770690,0.20016443327083
701770701,0
701770703,0
701770711,0
701770713,0
701770714,0.331740469750935
701770725,0
701770726,0
701770731,0.200167041140699
701770735,0.200192500710758
701770737,0
701770740,0.331740469750935
701770743,0.143017295125283
701770745,0.376068689428792
701770746,0
701770752,0
701770755,0.331740469750935
701770760,0.20032888620828
701770762,0.679356646988891
701770768,0.701790846951283
701770769,0
701770770,0
701770771,0
701770773,0
701770774,0
701770778,0.00118437293868462
701770786,0.296573459140825
701770787,0.200210380464227
701770792,0
701770793,0
701770794,0.00118437293868462
701770795,0.200211802044726
701770797,0.00829295315946458
701770798,0.130497001810492
701770800,0.0173071964703105
701770803,0
701770807,0
701770809,0
701770811,0
701770813,0
701770817,0
701770820,0.200207365012647
701770821,0.150234753113053
701770832,0
701770834,0
701770836,0
701770840,0
701770842,0
701770850,0
701770856,0
701770858,0
701770862,0
701770867,0
701770869,0.200207494831898
701770870,0
701770879,0
701770884,0.296984781839039
701770886,0.20043621147091
701770898,0.568861372347153
701770900,0.224155918156619
701770903,0
701770905,0
701770911,0.200139194615093
701770916,0.0908146443253493
701770917,0
701770922,0
701770924,0
701770929,0
701770931,0
701770934,0.0908146443253493
701770935,0.200441889222735
701770940,0
701770944,0.200138543144002
701770945,0.200196718308823
701770950,0.03487120929756
701770952,11.3598421955348
701770955,0.486255787015134
701770957,7.14722187676724
701770961,0
701770966,0.297171500665412
701770969,0
701770971,0
701770972,0.701790846951283
701770973,6.24261257193179
701770975,0
701770986,0
701770991,0.353442549667737
701770993,0
701770998,0
701771000,0
701771006,0
701771007,0.271888651842124
701771009,0.271888651842124
701771011,0.271888651842124
701771012,0.22101325468756
701771016,0.486255787015134
701771020,0
701771021,0
701771028,0.297171500665412
701771032,0.165011932922975
701771034,0
701771036,0
701771046,0
701771048,0
701771056,0
701771058,0
701771059,0.271888651842124
701771062,0.209732324753661
701771064,0
701771069,0
701771071,0
701771077,0.170561295087493
701771081,0.209732324753661
701771082,0.200472451543257
701771088,0
701771092,0
701771102,0
701771106,0
701771107,0
701771108,0.965031619431246
701771110,0.0758186285116587
701771113,4.75941449045439
701771115,0.162903955193977
701771118,0
701771122,0
701771124,0.0967611298014222
701771126,0
701771127,0.162903955193977
701771131,0
701771134,0
701771136,0
701771138,0
701771149,0.425872322026987
701771154,0.521148329949414
701771156,0.233015358955353
701771158,0.550137874179534
701771160,0
701771162,0
701771163,0
701771164,0.425872322026987
701771166,0
701771169,0.538802583254385
701771173,0.0077689414731245
701771174,0.271888651842124
701771179,0.927737022715966
701771181,2.91948357288389
701771185,0.927737022715966
701771190,0.226504583210034
701771192,0.165011932922975
701771202,0
701771207,0
701771210,0
701771213,0
701771214,0.170561295087493
701771217,0
701771219,0
701771222,0.271888651842124
701771225,0
701771227,0.170561295087493
701771228,0.226435510741781
701771233,0
701771236,0.318325880951148
701771238,0
701771242,0.701790846951283
701771246,0
701771249,0
701771253,0
701771256,0
701771258,0.0907772168300951
701771263,0
701771264,0
701771266,0
701771271,0
701771276,0
701771282,0.0345850719127982
701771288,0.297765405247654
701771297,0
701771302,0
701771304,0
701771305,0.225092668111622
701771307,0.297765405247654
701771308,0.297190538959763
701771314,0.227243824010959
701771316,0
701771319,0
701771321,0.759732134548895
701771324,0.297765405247654
701771334,0
701771336,0
701771338,0
701771339,2.234738119185
701771341,0
701771342,0
701771346,1.69393126601794
701771347,0
701771348,0.2264980054011
701771349,0
701771354,0.100107581415457
701771355,0
701771356,0.200462127267481
701771358,0.550137874179534
701771373,0.226931037833188
701771378,0
701771380,0
701771385,0.605493563593365
701771387,0.842779424985313
701771388,2.03056336524753
701771396,0.0248174508476062
701771400,0.458167658938347
701771401,0.409768606730222
701771402,3.99731383880997
701771411,0.22651362091894
701771412,0.842779424985313
701771415,0
701771417,0.458167658938347
701771421,0
701771423,0
701771426,0
701771428,0
701771430,0.425051939290216
701771432,0.248393138554919
701771434,0
701771440,0
701771442,0.284400728752738
701771444,0
701771446,0
701771448,0
701771450,0.284400728752738
701771451,0
701771453,0
701771460,0.282330490901942
701771465,0
701771470,0.297857466864618
701771473,0
701771475,0
701771477,0
701771488,0
701771490,0.0141595303959223
701771492,0.00937882453008521
701771494,0
701771495,0
701771496,0
701771499,0
701771501,0
701771503,0
701771504,0.227129535605636
701771511,0.505749157607525
701771513,0.20048196914547
701771514,0.0144470249314275
701771518,0.265520012914213
701771527,0.265804566512927
701771530,0.265795712058663
701771534,0
701771536,0
701771537,0.0403022374097347
701771540,0
701771544,0
701771547,0.0360661071024516
701771549,0.0184028076121326
701771566,0.567581841274165
701771569,0.0403022374097347
701771571,0.265674909526397
701771573,0.227020345407669
701771574,0
701771576,0.227521000627639
701771582,0
701771594,0.0144470249314275
701771595,0
701771596,16.8460915818555
701771600,2.50706151134191
701771603,0
701771609,0.0352310610282411
701771610,0.0144470249314275
701771618,0
701771619,0
701771623,0.0403022374097347
701771627,0.10271542861461
701771631,0
701771637,0
701771638,0
701771639,0.145604241533982
701771649,0
701771651,0
701771656,0
701771658,0
701771661,0.0706564508643814
701771663,0.1705808854791
701771666,0
701771671,0.0424849849169008
701771678,3.32640411278546
701771681,0.0370637905922802
701771691,8.66913219707014
701771693,0
701771695,0.0370637905922802
701771696,0.227527372611046
701771700,0.298020409292005
701771702,0.173280331825928
701771716,0
701771723,0
701771725,0.0143472992127404
701771727,0.00894975556781767
701771729,0.00894975556781767
701771730,0.227284404692228
701771731,0.173280331825928
701771732,8.66913219707014
701771734,0
701771736,0
701771738,0
701771739,0.265517333283307
701771741,0
701771743,0
701771748,0
701771751,0.265639630089119
701771753,0.102931611318972
701771759,0.00894975556781767
701771760,0
701771761,2.36138880332574
701771763,0.227252284548365
701771764,0
701771767,0.227293277737427
701771769,0
701771770,0
701771771,0
701771773,0
701771779,0.265582430451262
701771786,0.362411448945405
701771789,0.330669393254918
701771790,0
701771798,0.30046653286854
701771801,0.100230929508792
701771804,0.330669393254918
701771807,0
701771812,1.69393126601794
701771813,0
701771814,0
701771815,0.992892195677817
701771818,0.238717732894102
701771823,1.69393126601794
701771824,0.0143140170696056
701771826,0.102931611318972
701771827,0.238717732894102
701771828,0.226889616804512
701771829,0
701771833,0
701771841,0.830875290185878
701771845,0
701771847,0.26555407362846
701771850,7.24920024185833
701771853,0.227069028432755
701771861,0.227060763285832
701771866,0
701771869,0.330669393254918
701771871,0
701771875,0.0142070819463547
701771877,0.226863994460049
701771880,0
701771883,0.227300738983385
701771885,0.300395040751132
701771886,0.00148833369928656
701771887,0
701771891,6.54037870283415
701771894,0
701771901,0
701771902,6.54037870283415
701771903,0.226930668340584
701771905,0
701771910,1.26416803251809
701771916,0
701771920,0.0161024500744768
701771921,0.0118883331940657
701771924,0.00904226211866886
701771926,0
701771927,0.0680914362327122
701771929,0.23849888376932
701771931,0
701771932,0.22671328489377
701771939,0
701771942,0.227257963648699
701771943,0.265868399833765
701771947,0.156971332014138
701771951,0.222367031643759
701771955,0.185663600159394
701771956,1.09639179807217
701771957,60.0030145915413
701771959,0
701771961,0
701771965,0
701771972,0.222367031643759
701771973,0.227090945675727
701771980,0.269235121780887
701771981,0
701771983,0.102931611318972
701771986,0
701771988,0
701771990,0.227122988171435
701771991,0.102749082606419
701771992,0.102749082606419
701771995,0.386544450450895
701771999,0.427902382844668
701772004,0
701772007,0
701772009,0
701772010,0.423240607301433
701772012,0.227245095126569
701772013,0.171517285494175
701772016,0
701772018,0.227180953769929
701772019,0.386544450450895
701772021,0
701772023,0.101455372724267
701772025,0.0535061897012885
701772026,0.227179024173863
701772028,0
701772029,0
701772031,0
701772032,0.171517285494175
701772033,0.227259980197259
701772035,0
701772037,0
701772040,1.31208135252481
701772041,0.350592384449128
701772043,0.169500659641961
701772045,0
701772047,0
701772049,0
701772052,0.0535061897012885
701772064,0.113334654226841
701772066,0.227251920150028
701772067,0.0535061897012885
701772068,0.132157557109359
701772070,0.227179024173863
701772078,0
701772086,0
701772092,0.424815257117654
701772094,0
701772098,0.0900482275856721
701772100,0
701772111,0.0371300595256933
701772113,0.227183965623671
701772114,0.424815257117654
701772119,0.243049072954479
701772123,0
701772126,7.24920024185833
701772131,0.00612135485657604
701772135,0
701772139,3.05940944710964
701772142,0.0339165860292088
701772143,0.227238282133754
701772144,0
701772145,0
701772149,0
701772151,0
701772153,3.05940944710964
701772154,0.227464856885693
701772166,0.379337405860162
701772171,0
701772173,0
701772175,0
701772178,0
701772182,0.0248174508476062
701772185,0.227460034683018
701772190,0.227557661785114
701772194,0
701772196,0
701772202,0.227187165916985
701772203,0
701772205,0.227393455436104
701772208,1.13425607509043
701772211,0.605132568230392
701772218,0.0130350317627683
701772223,0.550864959349619
701772230,0
701772231,0.227248542368483
701772235,1.14453706705099
701772238,0
701772241,0
701772242,0
701772244,0
701772254,0.227272806653811
701772257,0.550864959349619
701772259,0.209951525332609
701772266,0.552866447194814
701772267,0.0900482275856721
701772276,0.169500659641961
701772279,0.227327505163873
701772284,0.0900482275856721
701772285,0.22732443045776
701772286,0.435393232816529
701772287,0.423240607301433
701772289,0.227193089179777
701772291,0
701772292,0.552866447194814
701772297,0
701772302,0.265872767199099
701772306,0.323272943180798
701772308,0
701772316,0.265625563682535
701772318,0
701772321,0
701772324,1.14453706705099
701772329,0.227330349546191
701772334,0.998869233584438
701772338,0.379337405860162
701772340,0
701772344,0.227330349546191
701772354,2.20533963874378
701772360,2.8323083733046
701772366,0.00735413683718917
701772370,0.227234292401954
701772373,0.269235121780887
701772374,0.123355918757308
701772376,0
701772378,0
701772381,0.227331347578099
701772384,0.0832028724739066
701772386,0
701772388,0.0129623212869618
701772392,0
701772397,0
701772398,0.166446095440853
701772401,0
701772405,0
701772408,0.122190518873693
701772409,0
701772410,0
701772415,0.0758900924610697
701772417,0.0845100399866309
701772428,0.404408719277603
701772429,0.323272943180798
701772441,0
701772442,0.265646969950829
701772447,0
701772448,1.4769063930645
701772451,0.132719402159685
701772456,0.265622461525659
701772457,0.228116367706824
701772465,0.144996789484979
701772467,0.0846914444222194
701772468,0.0129623212869618
701772469,0.0130350317627683
701772471,0.0790437512187448
701772474,0.20900140435292
701772477,0
701772483,0
701772484,0.362411448945405
701772488,0
701772490,0
701772492,0
701772498,0
701772499,0
701772504,0
701772506,0
701772508,0.265621879746119
701772510,0.087794134691711
701772515,2.8323083733046
701772518,0.100395902943559
701772520,0
701772522,0
701772524,0
701772525,0
701772527,0
701772531,0.187440320499372
701772534,0.1285359484185
701772535,0.169153932787356
701772539,0.265634207071249
701772541,0
701772543,0
701772547,0.196142012525204
701772548,0.505749157607525
701772550,0
701772552,0.0564565017034667
701772558,0
701772559,0
701772560,2.59727281462676
701772566,0
701772571,0
701772572,0
701772577,0
701772582,0
701772586,0.265637706214793
701772590,0.300785487536484
701772591,0.101396723049308
701772592,1.11004148242362
701772594,0.235254785477169
701772600,1.17338801701826
701772601,0
701772603,0
701772604,0.014057920167342
701772611,0.495182534980247
701772613,0
701772616,0
701772627,0
701772628,0
701772633,0
701772637,0
701772639,0.00103569102745437
701772641,0
701772644,0
701772650,0.100395902943559
701772651,0.265640081094053
701772655,0.100395902943559
701772658,0.265744818082869
701772659,0.0619644260200753
701772664,1.50985988606419
701772666,0.129908795200199
701772680,0
701772681,0
701772682,11.617485139509
701772684,0
701772686,0
701772688,0
701772692,0
701772695,0
701772697,0
701772699,0
701772704,0.202821777410738
701772706,0
701772709,0.0122258069814661
701772712,0.495182534980247
701772715,0
701772718,0
701772720,0
701772722,0
701772733,0.0121047706339131
701772734,0
701772738,0
701772740,0.0120871023666986
701772746,0
701772751,0
701772756,0
701772764,0
701772767,0
701772770,0
701772774,0.0890572050061977
701772782,2.40894309340238
701772785,1.4646077990547
701772792,0.265779965062894
701772795,0.265781141011977
701772799,0
701772802,4.88925854907379
701772805,0
701772807,0.379337405860162
701772810,0
701772813,0
701772817,0
701772819,0
701772821,0
701772822,0
701772824,0
701772835,0.265733009712591
701772854,0
701772858,0.0119780789371937
701772871,0.520882480566298
701772872,0.2657328680382
701772874,0.325599474475647
701772876,0.520882480566298
701772877,0
701772878,0.0119780789371937
701772882,0
701772884,0
701772891,1.4769063930645
701772895,0.509420079890005
701772899,0
701772901,0
701772910,1.04004919733646
701772912,0
701772914,0
701772917,0.265653181800741
701772930,0.609890447102226
701772933,0
701772936,0.301148598653656
701772938,0
701772941,0
701772946,0
701772948,0
701772952,0
701772954,0
701772964,0.301213835964678
701772965,0
701772966,0
701772967,0
701772969,0
701772972,0.281563698874827
701772977,0
701772979,0.302199708738035
701772981,0
701772982,0
701772991,0
701772992,0.0544181393182753
701772994,0.0115914885406017
701772998,4.88925854907379
701773000,3.27384759291321
701773002,1.23305131932635
701773007,0
701773013,0.356738568533529
701773014,0.150915863060997
701773021,0
701773023,0
701773035,0.299394102706692
701773039,0
701773041,0.298880219677738
701773043,0
701773044,0
701773046,0
701773051,0.525164236991225
701773054,0
701773056,0
701773059,0
701773064,0.298879946952181
701773065,0.525164236991225
701773067,0
701773070,0.0363839275210658
701773074,0.626023849845267
701773076,0.0240040019137117
701773077,0.298943929567052
701773081,0
701773088,0
701773092,0
701773095,0
701773097,0.299128460165251
701773099,0.129908795200199
701773101,0.00959698700045398
701773103,0.49310832455651
701773106,0.40121961577019
701773110,0
701773113,2.08650174129804
701773117,0.265287869887362
701773118,0.299128460165251
701773120,0
701773121,0
701773122,0.265287724946482
701773123,0
701773134,0.298903801400477
701773135,0.298903686156735
701773136,0.2652899480473
701773142,0.265390517250501
701773145,0.397648504095614
701773155,0.392154517078084
701773157,0.265390386075291
701773159,0.626023849845267
701773162,0
701773164,0
701773167,0.299343906375328
701773169,0.265652638666022
701773170,0.747718144212218
701773176,0.298903638979045
701773177,0.626023849845267
701773179,0.265567252369703
701773183,0.299118771421672
701773185,0.299343906375328
701773190,0.302475549017279
701773191,0.299118771421672
701773193,0.298880219677738
701773198,0.395696507850219
701773203,0.298950242184543
701773205,0.205109426016613
701773209,0.104003482340239
701773212,0.487327453082864
701773214,0.299066795208897
701773219,0
701773221,0.298950242184543
701773227,0.011398268714893
701773228,0.29894887504273
701773230,0.298951428868992
701773237,1.41550549152101
701773239,0
701773241,0.18114760575677
701773245,0.395696507850219
701773246,0.104003482340239
701773247,0.265326357555979
701773251,0.298953647297504
701773252,0.112953562882477
701773254,0.298953647297504
701773258,0.298957882200319
701773259,0
701773261,0
701773265,0.0825787592396332
701773268,0.17923272843162
701773269,0.18114760575677
701773270,0
701773271,0.299343906375328
701773273,0.17923272843162
701773279,0.265690433749294
701773280,0.121406469748682
701773281,0
701773283,0
701773285,0
701773290,0.299118786956572
701773291,0.265561027089331
701773292,1.44431424246454
701773298,0
701773299,0
701773301,0
701773309,0.487327453082864
701773311,0
701773321,0
701773325,1.44431424246454
701773327,0.414860906964017
701773337,1.86013030423423
701773340,2.22406544287852
701773345,0.487327453082864
701773350,0.139259184372744
701773353,0.00970748741391864
701773357,11.3713473541446
701773365,1.51679318900476
701773366,1.44431424246454
701773369,0
701773370,0
701773376,0
701773378,0
701773382,0.298973920050403
701773383,0.299066795208897
701773392,0
701773401,0.354174947014717
701773404,1.2875886742798
701773405,0.29904455869885
701773408,0.26532720291955
701773410,0.129763080874724
701773415,0
701773417,0
701773421,0
701773423,0
701773432,21.3032801416434
701773437,0
701773439,0
701773443,0
701773445,0
701773449,0
701773452,0
701773454,0
701773457,0
701773459,0
701773466,0.302579246579918
701773467,0.00968607589370289
701773469,0.197741963750644
701773472,0
701773473,0
701773474,0
701773479,0
701773482,0.299066795208897
701773485,0
701773488,0.413022292592866
701773489,0
701773492,0.299066795208897
701773493,0.47704543402452
701773494,0
701773495,0
701773498,11.8603808460979
701773500,0.487327453082864
701773503,0
701773505,0
701773508,0
701773517,0
701773519,0
701773529,0.299320875915674
701773530,0
701773534,0
701773536,0
701773538,12.7632724519506
701773541,0
701773553,0.0250538019075509
701773555,0.299065641109547
701773557,0.474253623236613
701773561,0
701773567,0
701773572,1.27877888508454e-08
701773576,0
701773577,0
701773581,0
701773583,0
701773585,0
701773592,0.641908582071447
701773593,0
701773595,0.00148833369928656
701773596,0
701773597,0.145033189365599
701773598,0.197741963750644
701773600,0.195340663691377
701773603,0
701773606,0
701773614,0.304980379753175
701773615,0
701773627,0
701773629,0
701773631,0
701773633,0
701773636,1.16658743355031
701773643,0.195340663691377
701773645,2.74269086585733
701773647,0
701773649,0
701773656,0
701773662,0
701773665,0.299049871686122
701773666,1.16658743355031
701773667,2.03128119041889
701773669,0.0591100700146978
701773671,0.299236394704681
701773672,0.0571052824066969
701773674,0
701773678,11.8603808460979
701773682,0
701773684,0
701773685,0
701773686,0
701773687,0
701773699,0
701773701,0
701773702,0.00381717279635848
701773704,0
701773719,0.592307901757801
701773726,0.577251394990815
701773730,0
701773733,0.408716288507781
701773736,0
701773739,0.107941009398552
701773740,2.30349830500378
701773741,0
701773745,0
701773751,0
701773752,0
701773756,0
701773758,0
701773760,0
701773763,0
701773765,0
701773767,0
701773775,0
701773779,0
701773781,0
701773782,0.477021388348405
701773784,0
701773786,1.47057947540772
701773789,0
701773793,0
701773798,0.0563619228370344
701773802,0
701773803,0
701773805,0
701773809,0
701773813,0
701773815,0
701773817,0
701773820,0
701773824,0
701773825,0
701773827,0
701773834,0.0469101441140914
701773838,0
701773839,0
701773840,0.27872930015581
701773847,0
701773855,0
701773858,0
701773860,0
701773863,4.69468868021959
701773865,0.167310481630428
701773866,2.92672596888505
701773868,0
701773873,0.129763080874724
701773874,0.56435392980769
701773877,0
701773880,0.103909630088604
701773883,0.276061329651863
701773886,0
701773888,0.287336574581123
701773891,0.0411344873730714
701773892,1.53765789929144
701773896,0.141223293172072
701773897,0.0989468012091678
701773898,0
701773910,0.251016113013205
701773911,0.162579242771991
701773913,0.155952550045858
701773916,4.86813336815535
701773920,9.63745974035608
701773923,0
701773932,0
701773936,19.0047846715044
701773941,0
701773943,0.290041628059089
701773949,0
701773957,0
701773958,1.53647648363613
701773959,0
701773961,0.00645442122152315
701773964,0
701773971,0.86585150967485
701773981,0
701773982,0.0973997795518411
701773986,0.0069275244685506
701774000,0
701774004,0
701774006,0.573995544489753
701774007,0
701774009,0
701774011,0.00865286537580744
701774018,0
701774020,0
701774022,0
701774024,0.00707860654287435
701774025,0.505779593179519
701774027,0
701774030,0
701774031,0
701774032,0
701774034,0.329698767694841
701774036,0
701774040,0
701774044,0
701774046,0
701774049,0
701774058,0.0921022254678493
701774060,0
701774067,0
701774068,0.299822539640607
701774072,0
701774079,0
701774081,0
701774091,0.146120463126598
701774093,0.0265601811639349
701774096,0
701774099,0.00789779709535362
701774102,0
701774105,0
701774108,0
701774109,0.0083178377907194
701774110,0
701774111,0.00805087196790083
701774114,0
701774117,0
701774121,0.0368448085738285
701774128,0
701774130,0.00923836214661999
701774133,0
701774142,0
701774143,0
701774147,0
701774148,0.00901180589139553
701774151,0.022257198493206
701774152,0
701774159,2.37215798795233
701774160,0.00373726231287224
701774161,0
701774168,0
701774171,0
701774172,0.0101247595921764
701774173,0.015314564825422
701774176,0
701774178,0.453429408370654
701774182,0.56435392980769
701774183,0.453429408370654
701774185,0
701774197,0
701774199,0
701774203,0
701774205,0
701774211,0
701774212,0.00909648966574175
701774214,0
701774216,0
701774224,0.00918217727187603
701774225,0
701774230,0
701774232,0
701774236,0.019411456723397
701774241,0
701774243,0.232428773370504
701774245,0.0770644880126839
701774247,0.0078102392376528
701774252,0.530538350328613
701774254,0
701774256,0
701774258,0
701774260,0
701774263,0
701774266,0.0413868986155121
701774267,0.00730026744857339
701774269,0.0628701874239098
701774271,0.0469089871761508
701774273,0.105724233594354
701774274,0
701774275,1.58957770368967
701774280,0.609741649367123
701774281,0
701774285,0
701774289,0.00730026744857339
701774294,2.37215798795233
701774299,0.00712178511365826
701774301,0.00755993134929128
701774303,0
701774319,0.00933715111562592
701774321,0.0074692580174437
701774325,0.00730026744857339
701774333,1.00798858001663
701774336,0
701774339,0
701774341,0
701774344,0.209325496639562
701774347,0.0940300496632093
701774349,0.129033407678919
701774350,0
701774351,17.6253287559614
701774352,0.00730026744857339
701774353,1.29443112243138
701774361,0.396522818263414
701774364,0.320776536416807
701774366,0
701774367,0
701774372,0
701774374,0.360039099382911
701774378,0
701774380,0.042551092458971
701774383,0
701774385,0.00730026744857339
701774387,0.00730026744857339
701774393,0
701774396,0
701774398,0
701774400,0
701774418,0
701774421,0
701774426,1.78152557056392
701774434,0.453429408370654
701774437,0.0455096837302003
701774448,0
701774452,1.60098564194178
701774453,0.681101831060119
701774456,0
701774458,0
701774460,0
701774465,0.233678039587918
701774469,0.439794043961926
701774472,0
701774476,1.77015209917201
701774479,0
701774483,0.280829535917113
701774485,0
701774487,0
701774489,0
701774493,0.240613299245636
701774495,0.0652677862645939
701774497,0
701774502,0
701774503,0
701774505,0
701774519,0
701774521,0
701774523,0
701774527,0
701774530,0.320776536416807
701774540,0
701774542,0.288847274919897
701774545,0
701774547,0
701774549,0
701774555,0
701774557,0
701774561,0.304058228747433
701774563,0
701774564,0
701774566,0
701774569,0
701774572,0
701774573,0.0862706889156991
701774581,0.50000739750588
701774584,0
701774588,0
701774593,0
701774595,2.97489371769118
701774596,0.482522890821751
701774597,0
701774601,0
701774610,0
701774616,0.127848008249506
701774617,0.655251128227542
701774620,0.233678039587918
701774622,0
701774624,0
701774628,0.111090635342857
701774635,0
701774637,0
701774641,0.280829535917113
701774642,0
701774648,0.16550129687961
701774649,0
701774650,0.000232867046678008
701774654,0
701774656,3.04272169304145
701774659,0
701774661,0
701774664,0.16550129687961
701774665,0
701774666,0.0177683265955242
701774670,0.126271111240205
701774671,0.0932840708219446
701774679,0
701774683,1.12675612329256
701774684,0
701774686,0
701774689,0
701774697,0
701774706,0.093393399205711
701774708,0
701774709,0
701774711,0
701774713,0
701774718,0.305802798002339
701774721,0.106980691020558
701774725,0
701774727,0
701774733,0.0265300474669222
701774735,0.637571025678845
701774748,0.0932840708219446
701774749,0.00457186476599507
701774752,0
701774753,0
701774755,0
701774757,0
701774765,0
701774767,0.655251128227542
701774770,0
701774772,0
701774775,0.16550129687961
701774777,0
701774778,0
701774779,0
