"rid","us_area_m2","var_area_m2"
702601290,8125557.50296053,8125557.502959
702601291,131344.848866355,131344.848866
702601293,103105.635436984,103105.635437
702601295,131344.848866355,131344.848866
702601296,7742737.4995882,7742737.499587
702601297,7554586.68156947,7554586.681568
702601298,7633116.54871799,7633116.548717
702601299,1448.73033888498,1448.730339
702601302,3176217.53113086,3176217.53113
702601324,29158.6639476344,29158.663948
702601325,64739.9227978252,64739.922798
702601327,1188209.5535805,1188209.55358
702601337,94247.4886846319,94247.488685
702601341,14180021.6418137,14180021.64181
702601345,1553675.58458306,1553675.584583
702601348,14849369.4561939,14849369.456192
702601354,267655.200133832,267655.200134
702601358,224624.189659683,224624.18966
702601360,984874.734490501,984874.734491
702601361,57610.6846130695,57610.684613
702601364,1533355.21625343,1533355.216253
702601365,5433514.749079,5433514.749078
702601368,8181264.79926346,8181264.799262
702601372,864093.12344916,864093.12345
702601373,110950.425368685,110950.425369
702601374,725697.037208778,725697.037209
702601376,905261.660969596,905261.66097
702601383,185580.37176923,185580.371769
702601391,5433514.749079,5433514.749078
702601401,3754185.14184898,3754185.141849
702601402,33357.7181539685,33357.718154
702601407,574455.50096521,574455.500965
702601411,185580.37176923,185580.371769
702601413,1533355.21625343,1533355.216253
702601414,864916.33922511,864916.339225
702601415,185580.37176923,185580.371769
702601417,473855.589697257,473855.589697
702601419,212208.330309868,212208.33031
702601423,5006819.17645837,5006819.176458
702601428,487746.804837669,487746.804838
702601430,41875.8149678903,41875.814968
702601432,58157.8115212843,58157.811521
702601434,5225.31816935726,5225.318169
702601440,652602.389703654,652602.389704
702601443,1504888.61079397,1504888.610793
702601444,1409989.05856217,1409989.058562
702601447,911735.131540093,911735.13154
702601448,330830.583199393,330830.583199
702601450,5433514.749079,5433514.749078
702601452,8186490.11743282,8186490.117431
702601460,1553675.58458306,1553675.584583
702601462,1408414.51212514,1408414.512125
702601465,185580.37176923,185580.371769
702601470,1175104.95913894,1175104.959139
702601472,64739.9227978252,64739.922798
702601474,223185.279436745,223185.279437
702601476,5006819.17645837,5006819.176458
702601479,109620.950870207,109620.95087
702601480,216533742.198934,216533742.198917
702601481,543439.810820868,543439.810821
702601485,1326354.07283302,1326354.072833
702601488,171439.558091691,171439.558092
702601489,327985.405527151,327985.405527
702601505,106620.56743268,106620.567432
702601509,1093150.26185278,1093150.261853
702601511,129892.316354209,129892.316354
702601515,175909.624945506,175909.624946
702601516,236974.979434544,236974.979435
702601520,207121.439758621,207121.439759
702601523,34620.5027965978,34620.502797
702601526,5433514.749079,5433514.749078
702601527,57876.5245134549,57876.524513
702601529,346462.730265435,346462.730265
702601534,14180021.6418137,14180021.64181
702601538,58232.5827353932,58232.582735
702601540,45056.7230234109,45056.723023
702601544,5006819.17645837,5006819.176458
702601546,48383.4588610418,48383.458861
702601553,171439.558091691,171439.558092
702601557,6009641.1745676,6009641.174566
702601558,14240489.8362591,14240489.836255
702601560,374140.707050937,374140.707051
702601564,1715771.56237453,1715771.562375
702601565,8211630.44424983,8211630.444248
702601567,49254.1646542875,49254.164654
702601569,236949100.092077,236949100.092075
702601571,44497.6425970925,44497.642597
702601573,185580.37176923,185580.371769
702601577,1326354.07283302,1326354.072833
702601587,1143203.60841201,1143203.608412
702601593,185580.37176923,185580.371769
702601595,15545640.5434257,15545640.543422
702601597,5905415.92819546,5905415.928194
702601600,1326354.07283302,1326354.072833
702601602,1108518.88666339,1108518.886663
702601603,44497.6425970925,44497.642597
702601606,1156969.21974141,1156969.219741
702601609,278432.795593925,278432.795594
702601614,2708.5358252544,2708.535825
702601619,1326354.07283302,1326354.072833
702601625,976515.509810314,976515.50981
702601627,216533742.198934,216533742.198917
702601629,83422.0747857876,83422.074786
702601638,8902946.18867872,8902946.188677
702601641,138254.430030409,138254.43003
702601643,446425.234078395,446425.234078
702601645,167577.418825081,167577.418825
702601653,24899520.1276352,24899520.127633
702601660,941329.987209151,941329.987209
702601665,326026.630215643,326026.630216
702601668,134344.000282408,134344.000282
702601669,81128.2102353368,81128.210235
702601670,267250.599643838,267250.599644
702601676,42020.402135992,42020.402136
702601678,64739.9227978252,64739.922798
702601680,14727957.4656971,14727957.465695
702601686,4837790.90646234,4837790.906462
702601687,911735.131540093,911735.13154
702601689,89647.4480100111,89647.44801
702601693,14727957.4656971,14727957.465695
702601695,185580.37176923,185580.371769
702601698,2043312.1930911,2043312.193092
702601701,8902946.18867872,8902946.188677
702601710,787333.55541076,787333.555411
702601712,767456.972001431,767456.972001
702601718,10209605.3561129,10209605.356111
702601724,4837790.90646234,4837790.906462
702601726,216533742.198934,216533742.198917
702601728,396803.808374826,396803.808375
702601731,89647.4480100111,89647.44801
702601733,73155.0495798122,73155.04958
702601744,24899520.1276352,24899520.127633
702601746,8902946.18867872,8902946.188677
702601750,14001790.863296,14001790.863294
702601758,271120.490354689,271120.490355
702601763,1326354.07283302,1326354.072833
702601765,95120.650782485,95120.650782
702601766,1553675.58458306,1553675.584583
702601767,692020495.116233,692020495.116231
702601768,89647.4480100111,89647.44801
702601770,362627.597103,362627.597103
702601772,89647.4480100111,89647.44801
702601773,5433514.749079,5433514.749078
702601778,1494959.1450277,1494959.145028
702601780,4837790.90646234,4837790.906462
702601786,81128.2102353368,81128.210235
702601791,42020.402135992,42020.402136
702601793,496020.183670914,496020.183671
702601794,81128.2102353368,81128.210235
702601795,59275.2634109315,59275.263411
702601797,286092.103519971,286092.10352
702601798,4815654.55235133,4815654.552351
702601799,138494.180179565,138494.18018
702601800,330830.583199393,330830.583199
702601803,735706.314041765,735706.314042
702601805,395575.139929393,395575.139929
702601808,6695.02677279897,6695.026773
702601809,1193100.62700883,1193100.627009
702601811,342460.100744843,342460.100745
702601815,183847.952989422,183847.952989
702601816,42020.402135992,42020.402136
702601819,4763152.59144042,4763152.59144
702601823,17787.2447470929,17787.244747
702601834,42020.402135992,42020.402136
702601839,362627.597103,362627.597103
702601843,1469491.84050215,1469491.840502
702601846,1126652.52196294,1126652.521962
702601849,17787.2447470929,17787.244747
702601851,81128.2102353368,81128.210235
702601854,921.55671404209,921.556714
702601855,17787.2447470929,17787.244747
702601862,19697.7753291191,19697.775329
702601864,556899.383154596,556899.383155
702601866,1126652.52196294,1126652.521962
702601868,1469491.84050215,1469491.840502
702601871,17787.2447470929,17787.244747
702601877,496020.183670914,496020.183671
702601879,18630.3970228564,18630.397023
702601883,215910770.701393,215910770.701376
702601887,86621.4247477148,86621.424748
702601901,1553038.74807442,1553038.748074
702601909,15376.0802482159,15376.080248
702601911,1389795.52245987,1389795.522459
702601912,64582.0025153235,64582.002515
702601915,18630.3970228564,18630.397023
702601920,1326354.07283302,1326354.072833
702601924,1326354.07283302,1326354.072833
702601925,89647.4480100111,89647.44801
702601931,3331886.81375965,3331886.813759
702601934,496020.183670914,496020.183671
702601937,17787.2447470929,17787.244747
702601939,496020.183670914,496020.183671
702601941,2014095.63403547,2014095.634035
702601944,1326354.07283302,1326354.072833
702601945,1781236.76421528,1781236.764215
702601946,17787.2447470929,17787.244747
702601949,18630.3970228564,18630.397023
702601952,362627.597103,362627.597103
702601957,3392662.14755327,3392662.147553
702601963,185580.37176923,185580.371769
702601974,24899520.1276352,24899520.127633
702601977,1193015.84572298,1193015.845723
702601979,3887865.49535395,3887865.495354
702601989,3701950.58453009,3701950.58453
702601997,86621.4247477148,86621.424748
702602006,435767.724118599,435767.724118
702602014,89505.2877600938,89505.28776
702602015,395575.139929393,395575.139929
702602017,2101559.21387163,2101559.213872
702602036,89505.2877600938,89505.28776
702602037,24733644.8422233,24733644.842221
702602038,89505.2877600938,89505.28776
702602046,3331886.81375965,3331886.813759
702602048,496020.183670914,496020.183671
702602050,24644139.5544632,24644139.554461
702602053,540863.223564165,540863.223564
702602058,689657195.064131,689657195.064129
702602061,23883067.4081178,23883067.408116
702602062,7415609.79752282,7415609.797522
702602066,2617985.08459266,2617985.084593
702602068,1227663.43572711,1227663.435727
702602083,607089.275499084,607089.275499
702602086,394414.614849143,394414.614849
702602090,3331886.81375965,3331886.813759
702602093,6871255.54579641,6871255.545798
702602095,326026.630215643,326026.630216
702602097,137024.717194357,137024.717194
702602098,1553038.74807442,1553038.748074
702602103,7415609.79752282,7415609.797522
702602107,219950.262940921,219950.262941
702602109,3239879.58712507,3239879.587125
702602111,761072.146345455,761072.146345
702602113,1160007.76229983,1160007.7623
702602115,23443776.9633413,23443776.963336
702602117,570171.660049628,570171.66005
702602120,1553038.74807442,1553038.748074
702602126,141098.655376257,141098.655376
702602127,23018466.6330502,23018466.633045
702602136,2508910.67891218,2508910.678912
702602144,58232.5827353932,58232.582735
702602147,18630.3970228564,18630.397023
702602156,891274.646045644,891274.646046
702602162,3109636.77940572,3109636.779405
702602168,236915988.679144,236915988.679142
702602172,18630.3970228564,18630.397023
702602178,360508.331040117,360508.33104
702602179,110750.471182927,110750.471183
702602181,366157.531207243,366157.531207
702602183,137024.717194357,137024.717194
702602186,1722921.33859383,1722921.338594
702602187,463296.716373077,463296.716373
702602199,24115831.7220347,24115831.72203
702602202,647920.587286502,647920.587285
702602205,753782.370710298,753782.37071
702602207,366157.531207243,366157.531207
702602209,348308.006469907,348308.00647
702602210,115645.883425504,115645.883426
702602215,166145.157053945,166145.157054
702602217,688433121.118843,688433121.118841
702602220,868920.166094248,868920.166093
702602221,250615.830543397,250615.830543
702602223,861447.418702659,861447.418701
702602226,174753.131235579,174753.131236
702602233,42436.7796315849,42436.779632
702602237,1180913.87815132,1180913.878151
702602238,27326.6795103215,27326.67951
702602240,429978.706943952,429978.706944
702602245,1256607.35729301,1256607.357293
702602248,248151.368137626,248151.368138
702602251,7415609.79752282,7415609.797522
702602258,66618303.357358,66618303.357352
702602261,44202.2581147067,44202.258115
702602264,694210.124507066,694210.124507
702602265,137024.717194357,137024.717194
702602267,5423652.29042892,5423652.290429
702602274,55229.9560661464,55229.956066
702602276,146925.931937117,146925.931937
702602278,753782.370710298,753782.37071
702602284,107061.36379274,107061.363793
702602286,58157.8115212843,58157.811521
702602288,169448.317211464,169448.317211
702602290,65868337.5487345,65868337.548729
702602294,647920.587286502,647920.587285
702602300,2883071.70102365,2883071.701023
702602304,249726.636019946,249726.63602
702602308,250615.830543397,250615.830543
702602310,24709332.7335353,24709332.73353
702602312,761072.146345455,761072.146345
702602320,5885187.03192282,5885187.031925
702602321,110902.023550702,110902.023551
702602326,984975.288623327,984975.288623
702602327,249726.636019946,249726.63602
702602329,7181425.26114771,7181425.261148
702602330,647920.587286502,647920.587285
702602337,735248.652603381,735248.652603
702602340,463296.716373077,463296.716373
702602341,18630.3970228564,18630.397023
702602343,15747.0264018551,15747.026402
702602345,81485.7026259229,81485.702626
702602348,19350531.7281433,19350531.728141
702602354,116116.697771551,116116.697772
702602355,32677.3197473568,32677.319747
702602357,81180.8317015506,81180.831702
702602360,366157.531207243,366157.531207
702602361,637426.380599125,637426.380598
702602365,723753.917522632,723753.917523
702602366,166145.157053945,166145.157054
702602368,32677.3197473568,32677.319747
702602375,5406896.98038348,5406896.980385
702602377,55229.9560661464,55229.956066
702602382,191761.77679573,191761.776796
702602384,32677.3197473568,32677.319747
702602391,33357.7181539685,33357.718154
702602397,34120077.5696787,34120077.569677
702602400,366157.531207243,366157.531207
702602405,366157.531207243,366157.531207
702602406,116116.697771551,116116.697772
702602411,137024.717194357,137024.717194
702602414,81180.8317015506,81180.831702
702602416,154063.797439401,154063.797439
702602423,191732.971666604,191732.971667
702602426,158578.627733201,158578.627733
702602432,149262657.46903,149262657.469019
702602433,172113.993697487,172113.993697
702602438,288168.175826274,288168.175826
702602439,1245788.59670293,1245788.596703
702602440,32677.3197473568,32677.319747
702602445,1028481.59413034,1028481.59413
702602448,55229.9560661464,55229.956066
702602450,1660152.92852448,1660152.928524
702602456,2954180.69231404,2954180.692313
702602462,239447.294116418,239447.294116
702602463,64293328.58218,64293328.582175
702602465,1692895.56509391,1692895.565094
702602468,191732.971666604,191732.971667
702602470,64878070.3947529,64878070.394748
702602471,5063874.41760714,5063874.417608
702602482,753782.370710298,753782.37071
702602486,23809197.8678914,23809197.86789
702602490,33357.7181539685,33357.718154
702602496,1028481.59413034,1028481.59413
702602498,81180.8317015506,81180.831702
702602500,687136674.477551,687136674.477549
702602502,2060066.45031027,2060066.45031
702602511,1063233.29466202,1063233.294662
702602515,1284528.2904685,1284528.290468
702602521,327985.405527151,327985.405527
702602524,23809197.8678914,23809197.86789
702602528,18968929.4853293,18968929.485327
702602529,1749428.1539861,1749428.153986
702602533,485069.599937628,485069.599938
702602536,221294.995806487,221294.995806
702602540,32636792.1864991,32636792.186493
702602543,2279642.63993325,2279642.639934
702602547,1154822.63600403,1154822.636004
702602549,685231215.385151,685231215.385149
702602558,1660152.92852448,1660152.928524
702602563,1110924.96397258,1110924.963973
702602569,221294.995806487,221294.995806
702602580,195924.876633033,195924.876633
702602583,604633.953849639,604633.95385
702602585,2868643.48241208,2868643.482412
702602587,214195.901188679,214195.901189
702602589,891274.646045644,891274.646046
702602594,944650.997603673,944650.997604
702602604,853885.190639985,853885.19064
702602605,3989.58783917315,3989.587839
702602610,235082701.19847,235082701.198468
702602612,23809197.8678914,23809197.86789
702602615,611730.38961316,611730.389613
702602619,327985.405527151,327985.405527
702602621,1972313.9391748,1972313.939175
702602623,100716.532093685,100716.532094
702602625,994670.085549494,994670.085549
702602627,2483931.08456368,2483931.084564
702602628,221294.995806487,221294.995806
702602630,143514.66012453,143514.660124
702602638,10976016.5233469,10976016.523347
702602639,5063874.41760714,5063874.417608
702602643,1713190.8802817,1713190.880282
702602648,32677.3197473568,32677.319747
702602651,604633.953849639,604633.95385
702602653,258528.006731775,258528.006732
702602655,10976016.5233469,10976016.523347
702602659,471941.189817197,471941.189817
702602660,430505.077738287,430505.077738
702602662,1972313.9391748,1972313.939175
702602664,728435.984069284,728435.984069
702602666,1515391.70323611,1515391.703236
702602668,628907.760163099,628907.760163
702602685,7336868.12163315,7336868.121633
702602687,2474649.21712608,2474649.217126
702602690,92218.100361187,92218.100361
702602697,143514.66012453,143514.660124
702602700,318335.603544471,318335.603544
702602702,81180.8317015506,81180.831702
702602705,103480.649764824,103480.649765
702602706,174753.131235579,174753.131236
702602709,1660152.92852448,1660152.928524
702602712,3989.58783917315,3989.587839
702602713,62559474.1900912,62559474.190086
702602715,672171.92185905,672171.921859
702602718,258528.006731775,258528.006732
702602720,484459.142456077,484459.142456
702602724,447501.150430784,447501.150431
702602727,2127982.30270811,2127982.302708
702602729,101652.130741328,101652.130741
702602733,148417271.858484,148417271.858473
702602737,212330.926645697,212330.926646
702602741,103480.649764824,103480.649765
702602748,2127982.30270811,2127982.302708
702602754,101652.130741328,101652.130741
702602756,23809197.8678914,23809197.86789
702602760,33139509.1177868,33139509.117781
702602764,438370.043649195,438370.043649
702602765,279133.558909852,279133.55891
702602768,191732.971666604,191732.971667
702602769,33357.7181539685,33357.718154
702602779,22589482.9030568,22589482.903056
702602787,2127982.30270811,2127982.302708
702602793,484459.142456077,484459.142456
702602794,60145.690458436,60145.690458
702602795,71867.308567971,71867.308568
702602798,56054905.0247151,56054905.024709
702602799,279133.558909852,279133.55891
702602807,57362.5836463908,57362.583646
702602812,374140.707050937,374140.707051
702602814,8371474.69647558,8371474.696475
702602825,23809197.8678914,23809197.86789
702602829,18740.7473834129,18740.747383
702602831,212330.926645697,212330.926646
702602841,223291.351923315,223291.351923
702602842,682179927.510907,682179927.510905
702602846,137024.717194357,137024.717194
702602847,53430.0700893281,53430.070089
702602850,1486817.56234571,1486817.562346
702602853,56054905.0247151,56054905.024709
702602854,999841.335012682,999841.335013
702602855,22142900.9594325,22142900.959432
702602860,56054905.0247151,56054905.024709
702602863,1464378.83601555,1464378.836016
702602865,243800.093303401,243800.093303
702602867,35343.5524937082,35343.552494
702602869,22142900.9594325,22142900.959432
702602872,18740.7473834129,18740.747383
702602879,109620.950870207,109620.95087
702602884,1773077.3641444,1773077.364144
702602886,233022402.872687,233022402.872685
702602888,295203.570903186,295203.570903
702602892,10976016.5233469,10976016.523347
702602894,167174.819788903,167174.819789
702602895,10010727.5824802,10010727.58248
702602897,985397.038553216,985397.038553
702602899,223291.351923315,223291.351923
702602901,71867.308567971,71867.308568
702602906,680187551.582195,680187551.582193
702602911,92218.100361187,92218.100361
702602912,604633.953849639,604633.95385
702602913,23693435.3752159,23693435.375214
702602916,3291130.25725917,3291130.25726
702602923,109620.950870207,109620.95087
702602926,55229.9560661464,55229.956066
702602928,195924.876633033,195924.876633
702602942,1464378.83601555,1464378.836016
702602944,1469.75891761482,1469.758918
702602946,428727.286274028,428727.286274
702602948,60620357.8352841,60620357.835279
702602953,37228.0424802005,37228.04248
702602958,137024.717194357,137024.717194
702602962,56054905.0247151,56054905.024709
702602964,212330.926645697,212330.926646
702602965,76075.365618933,76075.365619
702602967,96754.3483606977,96754.348361
702602971,1486817.56234571,1486817.562346
702602973,243800.093303401,243800.093303
702602984,243800.093303401,243800.093303
702602988,3989.58783917315,3989.587839
702602993,1478912.60146954,1478912.60147
702602994,92218.100361187,92218.100361
702602995,10976016.5233469,10976016.523347
702602998,1553038.74807442,1553038.748074
702603000,6252054.77122017,6252054.77122
702603001,138815.200422242,138815.200422
702603004,1893926.82593652,1893926.825937
702603005,438370.043649195,438370.043649
702603007,57198.6343901567,57198.63439
702603008,223291.351923315,223291.351923
702603010,150523.218393822,150523.218394
702603015,628907.760163099,628907.760163
702603017,3291130.25725917,3291130.25726
702603020,60115481.2741593,60115481.274154
702603024,150523.218393822,150523.218394
702603030,121409.585140117,121409.58514
702603031,150523.218393822,150523.218394
702603032,150523.218393822,150523.218394
702603034,150523.218393822,150523.218394
702603035,18148861.0370074,18148861.037005
702603040,57362.5836463908,57362.583646
702603045,56281299.6339632,56281299.633957
702603046,316424.325405568,316424.325406
702603053,23693435.3752159,23693435.375214
702603056,263484.101394777,263484.101395
702603061,680050621.393418,680050621.393417
702603063,429062.543015305,429062.543015
702603064,448022.461500431,448022.461501
702603066,1554477.37999108,1554477.379991
702603068,11104958.6351441,11104958.635143
702603071,438370.043649195,438370.043649
702603074,1267410.26359035,1267410.263591
702603076,451279.762447073,451279.762447
702603078,2060066.45031027,2060066.45031
702603079,137024.717194357,137024.717194
702603084,91312.9141066987,91312.914107
702603085,1670064.10684983,1670064.10685
702603087,99035.7470008535,99035.747001
702603088,150523.218393822,150523.218394
702603092,1705072.7864522,1705072.786451
702603094,223291.351923315,223291.351923
702603100,91312.9141066987,91312.914107
702603106,18127067.1149805,18127067.114978
702603110,11104958.6351441,11104958.635143
702603114,57362.5836463908,57362.583646
702603119,252186.125667572,252186.125668
702603122,997318.437912813,997318.437913
702603127,4254868.51727282,4254868.517273
702603128,997318.437912813,997318.437913
702603136,137024.717194357,137024.717194
702603138,358437.62509352,358437.625094
702603140,1279216.84871716,1279216.848717
702603144,1459222.10897831,1459222.108979
702603145,11566.4834240989,11566.483424
702603162,997318.437912813,997318.437913
702603164,472110.187827557,472110.187828
702603172,10959312.4579465,10959312.457946
702603175,121409.585140117,121409.58514
702603180,1705072.7864522,1705072.786451
702603183,56555295.2885507,56555295.288545
702603185,779413.729691898,779413.729692
702603187,98287.8233911246,98287.823391
702603190,10951075.5160132,10951075.516013
702603192,898251.897307929,898251.897308
702603201,379051.740044822,379051.740045
702603203,1023921.64557547,1023921.645575
702603205,56972249.0083891,56972249.008384
702603206,36527.0495481212,36527.049548
702603210,2997133.85040606,2997133.850407
702603213,150523.218393822,150523.218394
702603215,245143.499603935,245143.499604
702603219,125383.562273177,125383.562273
702603221,317900.135730796,317900.135731
702603223,11024393.767309,11024393.767308
702603226,222945606.644582,222945606.64458
702603227,1486817.56234571,1486817.562346
702603228,3712151.1476518,3712151.147652
702603234,12097.5965063274,12097.596506
702603235,622104.039639354,622104.039639
702603236,55494900.960289,55494900.960283
702603237,1.44266770937247,1.442668
702603238,3411047.70398186,3411047.703982
702603239,56972249.0083891,56972249.008384
702603240,103480.649764824,103480.649765
702603242,53018.8405135386,53018.840514
702603245,37890.8258776814,37890.825878
702603250,57362.5836463908,57362.583646
702603253,103480.649764824,103480.649765
702603254,223648.31035093,223648.310351
702603264,5717117.58266976,5717117.582668
702603272,644831.639684692,644831.639685
702603275,317900.135730796,317900.135731
702603276,109620.950870207,109620.95087
702603278,171402.624931775,171402.624932
702603279,254764.164786919,254764.164787
702603285,472110.187827557,472110.187828
702603289,130302.635384319,130302.635384
702603291,142655875.662021,142655875.662012
702603293,140503845.576183,140503845.576175
702603299,1411864.44096629,1411864.440966
702603301,169048.035462702,169048.035463
702603306,679642843.291301,679642843.291299
702603312,1486817.56234571,1486817.562346
702603313,5365826.99392179,5365826.99392
702603317,1.44266770937247,1.442668
702603320,1486817.56234571,1486817.562346
702603325,59244765.8749662,59244765.87496
702603326,59244765.8749662,59244765.87496
702603328,622104.039639354,622104.039639
702603335,167174.819788903,167174.819789
702603340,62980.3482883461,62980.348288
702603341,96476.250480257,96476.25048
702603346,1828060.25695494,1828060.256955
702603347,4762049.47766397,4762049.477663
702603350,317900.135730796,317900.135731
702603353,13332363.9460357,13332363.946034
702603355,11445897.9267773,11445897.926776
702603360,57362.5836463908,57362.583646
702603361,4816702.50756125,4816702.50756
702603365,65019.7464647079,65019.746465
702603366,23693435.3752159,23693435.375214
702603368,317900.135730796,317900.135731
702603375,167174.819788903,167174.819789
702603376,4143798.45661885,4143798.456619
702603382,4758736.64336452,4758736.643364
702603384,332248.821983572,332248.821984
702603386,109620.950870207,109620.95087
702603390,36527.0495481212,36527.049548
702603392,59244765.8749662,59244765.87496
702603393,12097.5965063274,12097.596506
702603403,2687828.81724118,2687828.817241
702603407,121409.585140117,121409.58514
702603408,59244765.8749662,59244765.87496
702603415,317900.135730796,317900.135731
702603422,20287.6006801287,20287.60068
702603426,3411047.70398186,3411047.703982
702603432,615077.173617266,615077.173617
702603434,1828060.25695494,1828060.256955
702603436,622104.039639354,622104.039639
702603441,417527.525850522,417527.525851
702603443,2694596.55367224,2694596.553672
702603448,231753.503903907,231753.503904
702603449,366.137793783098,366.137794
702603452,615077.173617266,615077.173617
702603454,4629456.93969263,4629456.939692
702603455,3229933.90117967,3229933.901179
702603456,37842.5500048138,37842.550005
702603460,7740.10698873084,7740.106989
702603466,130302.635384319,130302.635384
702603468,1837277.32941982,1837277.32942
702603469,615077.173617266,615077.173617
702603471,366.137793783098,366.137794
702603475,332248.821983572,332248.821984
702603479,295203.570903186,295203.570903
702603482,71867.308567971,71867.308568
702603489,535337.347507425,535337.347507
702603493,57183.8156482689,57183.815648
702603494,535337.347507425,535337.347507
702603497,65019.7464647079,65019.746465
702603499,1721736.49385074,1721736.49385
702603504,1455235.88229008,1455235.88229
702603505,499654.626752127,499654.626752
702603506,2452354.50303709,2452354.503037
702603512,121409.585140117,121409.58514
702603515,5072510.62087354,5072510.620873
702603526,254764.164786919,254764.164787
702603534,59244765.8749662,59244765.87496
702603535,484996.257200962,484996.257201
702603537,4922911.91803174,4922911.91803
702603540,328976.372331232,328976.372331
702603543,53018.8405135386,53018.840514
702603545,23693435.3752159,23693435.375214
702603547,222422168.810276,222422168.810273
702603552,36527.0495481212,36527.049548
702603554,63243.971415367,63243.971415
702603556,13991.8151712846,13991.815171
702603563,127421.159372292,127421.159372
702603565,701514.032057548,701514.032058
702603570,11104958.6351441,11104958.635143
702603573,2657594.32895221,2657594.328952
702603576,57183.8156482689,57183.815648
702603580,499654.626752127,499654.626752
702603586,622104.039639354,622104.039639
702603589,328976.372331232,328976.372331
702603591,1395754.57555778,1395754.575558
702603594,2399043.61931733,2399043.619318
702603596,63106.9647716917,63106.964772
702603602,371690.184185686,371690.184186
702603603,53018.8405135386,53018.840514
702603614,1793262.37711882,1793262.377119
702603615,7171127.44186261,7171127.441862
702603622,59350194.5125076,59350194.512501
702603624,10648155.5161041,10648155.516104
702603627,361933.566201173,361933.566201
702603628,88299.236416176,88299.236416
702603632,7131388.39919821,7131388.399198
702603634,417527.525850522,417527.525851
702603641,499654.626752127,499654.626752
702603642,1395754.57555778,1395754.575558
702603646,6997369.2456179,6997369.245618
702603647,679004.951005575,679004.951006
702603651,438370.043649195,438370.043649
702603654,217743.747338396,217743.747338
702603657,4946344.77171552,4946344.771714
702603658,23693435.3752159,23693435.375214
702603660,350549.904631876,350549.904632
702603661,1660152.92852448,1660152.928524
702603663,121409.585140117,121409.58514
702603665,1357924.40202629,1357924.402027
702603667,361933.566201173,361933.566201
702603669,60069224.0967514,60069224.096745
702603670,1721736.49385074,1721736.49385
702603672,569345.236917153,569345.236917
702603673,438370.043649195,438370.043649
702603676,430148.379095657,430148.379096
702603680,1154120.42907098,1154120.429071
702603683,569345.236917153,569345.236917
702603684,1272303.6278275,1272303.627828
702603686,350549.904631876,350549.904632
702603693,6710020.02421293,6710020.024211
702603695,1117780.23343545,1117780.233435
702603697,1117780.23343545,1117780.233435
702603699,2877384.03291221,2877384.032911
702603700,6701753.25421544,6701753.254214
702603701,14576918.0543319,14576918.054333
702603703,60179421.7850979,60179421.785091
702603707,59350194.5125076,59350194.512501
702603708,59350194.5125076,59350194.512501
702603711,1069224.66715392,1069224.667154
702603712,1363469.70878253,1363469.708783
702603713,471932.437252566,471932.437253
702603716,823729.630989826,823729.63099
702603717,2163245.0456207,2163245.045621
702603719,313978.730204012,313978.730204
702603730,4079851.51734066,4079851.51734
702603731,518555.249913068,518555.249913
702603732,3005540.06367267,3005540.063673
702603734,3411047.70398186,3411047.703982
702603735,1332853.36261162,1332853.362611
702603738,676176.723222685,676176.723223
702603739,1058260.85975068,1058260.859751
702603743,14576918.0543319,14576918.054333
702603747,379931.080868369,379931.080868
702603750,701514.032057548,701514.032058
702603752,7793318.37881593,7793318.378814
702603756,369452.754783614,369452.754784
702603758,1466674.42712011,1466674.42712
702603761,175756.301935893,175756.301936
702603768,140037209.593263,140037209.593255
702603770,7191679.33407138,7191679.334071
702603775,350549.904631876,350549.904632
702603779,1040770.53307582,1040770.533076
702603782,445629.690673655,445629.690674
702603788,229191.435912013,229191.435912
702603791,23664866.347019,23664866.347017
702603796,369452.754783614,369452.754784
702603801,60069224.0967514,60069224.096745
702603806,8852903.17985453,8852903.179853
702603808,7165.82489466947,7165.824895
702603810,153128.851996248,153128.851996
702603811,272899.028762098,272899.028762
702603816,2657594.32895221,2657594.328952
702603817,350549.904631876,350549.904632
702603826,14795033.4120295,14795033.412029
702603828,471932.437252566,471932.437253
702603830,13995.0665664691,13995.066566
702603842,301546.223614814,301546.223615
702603844,141355.390339199,141355.390339
702603847,2657594.32895221,2657594.328952
702603848,14576918.0543319,14576918.054333
702603858,296686.021881174,296686.021881
702603866,499654.626752127,499654.626752
702603868,1490240.45960887,1490240.459609
702603870,131551.826131173,131551.826131
702603873,2657594.32895221,2657594.328952
702603882,631314.824979825,631314.82498
702603884,3643629.22527544,3643629.225274
702603892,289812.427512367,289812.427512
702603893,3411047.70398186,3411047.703982
702603894,21007.4373409903,21007.437341
702603897,328976.372331232,328976.372331
702603908,490119.17027838,490119.170279
702603911,1055103.57196591,1055103.571966
702603916,585169.085804777,585169.085805
702603928,2554714.72040013,2554714.720401
702603935,296686.021881174,296686.021881
702603937,585169.085804777,585169.085805
702603940,14576918.0543319,14576918.054333
702603942,3697.71233821474,3697.712338
702603946,629774.266663129,629774.266663
702603951,155410.755744293,155410.755744
702603959,1350229.05980409,1350229.059804
702603960,321785.364561465,321785.364561
702603961,33796171.5628131,33796171.562811
702603963,12097.5965063274,12097.596506
702603965,251413.810769703,251413.81077
702603968,54647457.6125978,54647457.612592
702603973,14576918.0543319,14576918.054333
702603975,30826.3616054254,30826.361605
702603981,390279.592310692,390279.592311
702603983,207465247.979592,207465247.97959
702603985,12097.5965063274,12097.596506
702603991,155410.755744293,155410.755744
