"rid","us_MAP"
701292872,464
701293020,464
701293055,464
701293173,464
701293229,464
701293230,464
701296842,401
701296883,401
701296918,401
701296936,401
701297044,401
701297055,401
701289719,394
701289344,397.370711974452
701289351,397.370711974452
701289402,397.370711974452
701289509,405.635672729405
701289533,400
701289075,408.213065268302
701289106,414.621421958553
701289130,414.621421958553
701296434,399
701296461,397.34123115301
701296593,397.34123115301
701297323,444
701296996,449
701288977,400.735939425413
701289073,401.122655753719
701289083,403.524377515268
701289089,403.550973481454
701289094,401.122655753719
701289107,403.550973481454
701289853,446
701297138,396
701297320,396
701292800,455
701292821,455
701292828,455
701292865,455
701292869,455
701293138,454.566756264169
701293149,454.169273887214
701293159,454.566756264169
701293304,454.013626783126
701293395,453.967702322248
701293449,453.965105948106
701293523,453.956239235197
701293606,453.035609644355
701293853,453.032440511192
701295927,445
701296023,445
701296042,445
701296623,410
701292742,450.58801394255
701292774,457
701291694,398
701296909,410
701290579,432
701290695,432
701290740,432
701301097,468
701294587,443
701294808,438.267364833525
701294874,438.267364833525
701294904,438.267364833525
701294933,438.267364833525
701295040,430.238519988491
701295260,430.238519988491
701295338,430.238519988491
701296378,430.238519988491
701297047,429.546136799031
701297071,429.325380306608
701297243,427.132115486657
701297245,426.853253527306
701297246,426.316201698654
701298038,423.542053720746
701298117,423.457561559937
701291329,449.658402403227
701290411,452
701295178,382
701295231,385.66431731468
701296845,424
701298062,430.660499227287
701291885,485
701292581,481.392965623239
701293027,478.688399972897
701294338,473.422410109128
701292285,349
701303265,364
701303328,364
701303370,364
701293215,396.545666381032
701293287,396.545666381032
701293323,396.545666381032
701293223,441
701293694,449.556725662896
701297855,394
701298912,394
701300750,394
701301848,429
701301872,429
701301876,429
701302045,436
701301648,432
701301729,432
701302875,456
701291448,348.199433368897
701290423,348.710688052382
701304430,416.108631288919
701304444,417.495920173699
701304522,415.145658290098
701293232,414
701294429,414
701294612,413.469473174407
701294632,413.469473174407
701294633,404.677718136469
701294657,404.639610443897
701294818,403.843823912407
701298710,375
701298727,375
701298768,375
701297141,375
701297220,375
701297265,375
701299387,374.227091487513
701297207,385
701297827,385
701289335,401.197135458819
701298396,392.28953354431
701293427,465
701292918,382
701300777,469
701300888,469
701300999,469
701301167,469.348763614739
701299036,397
701299141,397
701299451,397
701299576,397
701299376,411.73294148911
701299593,414.800909513527
701299685,412.53548930571
701299725,412.53548930571
701300010,412.53548930571
701292626,468.496005162448
701293226,464.221374748118
701293743,459.846110021505
701293874,454.128140262682
701293985,454.128140262682
701294016,454.128140262682
701294028,453.851720480423
701298539,396.344542157548
701298903,397
701290892,436
701301273,413
701294300,384
701294440,383.08461444191
701295147,374
701292432,402.167211318111
701292502,402.167211318111
701293145,402.167211318111
701296948,432
701292298,355
701294699,455
701294781,455
701294789,455
701298634,463
701298799,463
701299472,463
701291062,349
701291110,349
701291181,349
701291198,349
701290758,347
701290765,347
701304202,476
701304224,476
701298197,505.765743072963
701298199,505.723095259475
701298270,507
701298568,505.675664513627
701298728,507
701291433,482
701291727,482
701305432,444
701305438,444
701309139,375
701306678,477.864407339748
701306818,487.419378518565
701306880,485
701306897,485
701306904,483.610719558502
701306910,487
701306976,487
701311056,335
701311063,335
701311066,335
701311088,335
701310983,340
701308560,392
701308599,392
701310778,331
701310623,435
701307841,498.172468500573
701305392,466.865925889921
701304641,473
701304647,473
701308928,394
701308438,401.020907234495
701308457,401.020907234495
701308516,401.020907234495
701308536,400
701308565,400
701308616,400
701308660,400
701303103,438
701303298,438
701308596,382
701308620,382
701308630,382
701308653,382
701308772,387.744034358827
701305429,448
701305492,448
701304920,460
701307811,372
701307890,372
701307445,353
701306436,390
701305016,395
701289664,376
701289688,376
701289743,376
701289832,376
701297210,391
701294642,401.120310035518
701294656,401.215406671791
701294663,401.215406671791
701294735,401.248688985055
701294839,401.248688985055
701294852,403.314010708266
701294865,403.412367878337
701294872,403.415054425262
701294951,403.415054425262
701295135,403.415054425262
701294555,452
701295286,452
701292467,480
701291521,498
701300861,411
701289563,407.666108504898
701289575,408
701289585,410
701297024,394.77454431171
701297060,394.695531964837
701297064,395
701297176,394.759893658073
701297224,394.787406967012
701297805,401
701300350,424.40770556724
701300492,425.228524802557
701300653,423.391897557076
701294494,449
701297685,396
701295923,415
701295932,415
701295989,415
701296010,415
701296532,415
701289957,473.493609670219
701290039,451
701290041,451
701290101,451
701311128,388
701311212,355.544218379821
701294591,451
701294606,451
701294848,451
701300962,443.140704283994
701297569,387
701297574,385.025723455055
701298053,385.025723455055
701298110,371.2465505442
701297330,366
701297428,366
701291617,469
701291620,469
701294335,432
701294684,428.633766269652
701297931,447.703471759275
701297957,448.469440269732
701297984,450.332332333749
701297993,450.606685555389
701297997,423
701291767,412
701292706,413
701293029,480
701291453,445
701291368,448.286843555279
701291418,448.286843555279
701291533,448.659594894118
701291123,452
701291156,452
701291239,450.530672494343
701310716,433
701310805,433.192876815067
701292049,348
701292438,405
701292951,405
701293868,433
701293869,431.08278373831
701293889,429.876195988446
701299781,398
701299812,398
701299922,398
701300021,398
701300435,398
701300485,398
701300574,403.580847072788
701300627,402.569428522133
701302399,459
701302525,459
701303302,459
701304400,473
701290004,350
701298060,397
701305604,449
701305656,433.471157072591
701290015,477.285418745147
701290049,478.533803175325
701305203,444
701309318,375
701309043,379
701309086,379
701309114,379
701304669,474
701305279,468.113214907764
701308435,396
701308504,396
701308584,396
701304174,422
701304314,422
701302822,434
701302932,434
701302952,434
701304623,468
701307959,375.35477142515
701308006,385
701307777,355.375056500278
701308049,361
701306624,384
701306615,389
701306725,393.135004305709
701305070,418
701305105,418
701305155,417.232974835698
701305191,417.232974835698
701305223,418
701305229,418
701292686,474
701291648,495
701296283,437
701297616,470
701297799,470
701301507,441
701301526,447.301070396556
701301568,447.301070396556
701301592,447.301070396556
701301806,447.301070396556
701302004,463
701288983,404
701289151,414.791047120733
701289165,414.791047120733
701289191,414.791047120733
701289219,414.791047120733
701289312,415.723604799811
701289343,419.724592532166
701289415,421.364340756093
701289459,416
701293811,450
701293898,450
701294274,450
701294356,450
701294592,450
701294716,450
701294880,450
701295003,450
701295082,450
701295398,450
701311149,389
701311163,389
701311189,389
701311199,389
701311223,389
701311226,389
701292935,429
701292980,429
701293134,429
701293250,429
701293617,429
701293286,411
701293755,408.221026854499
701293972,405.51962089908
701291899,448
701291949,447.117635439859
701291963,447.117635439859
701290950,445
701290977,445
701295556,356
701295622,356
701295628,356
701294754,355
701305333,415.380030398185
701305337,415.606434544875
701305367,415.607826224599
701305387,415.607826224599
701305401,415.607826224599
701305444,415.607826224599
701305627,411.65980794566
701305638,411
701305652,411
701305655,411
701304123,414
701304153,414
701304249,412.891755495456
701304339,412.892395016567
701304413,412.892395016567
701304232,416
701304283,416
701304334,416
701304350,416
701304429,416.272143138442
701304352,418
701309621,424
701309636,437.511392734939
701309845,433.813769143515
701309916,433.813769143515
701309945,433.713321541048
701309103,469
701306242,468
701306484,468
701306589,477
701306197,450.861764350758
701306226,453
701309296,466
701308914,448
701309128,444.843386671872
701309381,440
701306595,473
701306763,473
701306798,473
701306856,473
701307937,474
701307607,493
701302545,419.004216814245
701302948,419.451222438595
701303065,419.451222438595
701303233,426
701303240,426.265680548034
701303241,424.981246227523
701303248,426.9085384407
701303254,419.451222438595
701303256,426.103165765879
701303259,426.9085384407
701303267,424.981246227523
701303282,419.451222438595
701303291,419.451222438595
701303293,419.451222438595
701303343,425.231104783884
701303359,426.9085384407
701303513,424.981246227523
701303679,424.981246227523
701303692,424.981246227523
701301980,413
701307036,480
701309229,422
701309270,422
701308514,400
701308528,400
701303479,409
701303476,436
701307339,404
701307545,404
701304883,461
701307746,404
701307783,404
701307896,404
701307990,404
701307547,362
701307654,360.941188206891
701307745,357.60842608344
701307337,412
701305552,419
701305558,419
701306476,437
701304537,417.259521117162
701304547,417.259521117162
701304563,417.259521117162
701304576,417.259521117162
701304588,417.259521117162
701304589,417.259521117162
701304596,417.259521117162
701304605,417.259521117162
701304646,417.259521117162
701304748,415
701304758,415
701300760,415
701291523,500
701296436,395
701296892,395
701297912,402
701298200,402
701296055,387
701296112,387
701296211,387
701296301,387
701296396,387
701296654,387
701302389,466
701302435,465.016420713349
701302523,466
701302587,465.922290526698
701302635,466
701302639,465.980918597942
701302656,466
701302658,466
701288985,404
701294814,444
701294817,444
701296005,457.625544405271
701296370,457.625544405271
701296423,457.625544405271
701296505,457.625544405271
701297426,390
701297847,384
701296307,418.860346417908
701296337,418.860346417908
701296538,418.860346417908
701311130,366
701293829,423
701298660,387.736236921646
701298782,395
701298830,395
701298876,395
701298992,395
701299021,395
701300511,395
701290996,445
701291030,445
701305777,410
701304386,473
701307682,423
701303849,396.587623173632
701303954,396
701310698,425
701308020,497
701308101,497
701308611,423.937516910726
701304854,468
701304906,465.077964113126
701304764,469
701304718,472
701309457,386
701309468,383.632539262422
701308259,409
701308284,409.289892855011
701308393,404.608692447206
701308150,380
701308186,380
701308666,371.279063099951
701308717,369.923378781797
701308804,369.859428260679
701306534,477
701305391,420.065669143334
701305513,419.554081552515
701305546,419.554081552515
701305556,419.199997773738
701310348,425
701310353,425
701310357,425
701310370,427.055543289656
701310388,427.82020946805
701310406,429.142930765398
701310448,429.142930765398
701310498,429.142930765398
701310554,429.142930765398
701310563,429.142930765398
701307539,487
701307586,487
701307816,500
701307846,500
701302938,418
701303088,418
701303092,418
701303226,418
701302026,407
701302057,407
701302124,407
701302150,407
701310115,373
701306019,447.487347637376
701306026,447.487347637376
701306158,448
701308824,419
701308840,419
701303143,437
701303432,437
701309382,351
701306258,407
701306738,430
701306953,408.334075084033
701294944,394
701295984,392.60018365628
701296412,386
701294563,458
701289730,402.147491055073
701289782,403.03915639133
701289822,407
701295941,397
701295500,415
701290209,483.380746147702
701290384,485.983623930626
701290406,488.657321273235
701290542,489
701294186,415
701293336,440
701293763,440
701290703,460
701290784,460
701290809,460
701290845,459.752098559166
701290847,460
701292644,392.435425447648
701292671,392.883132779472
701292676,392.929301767674
701292764,398
701301591,469
701301606,469
701301760,469
701301878,469
701301956,469
701301978,469
701302007,469
701302053,469
701299080,396
701299206,396
701299367,396
701299591,396
701299596,396
701291600,406
701290734,436
701290738,436
701303094,461.176313607465
701303258,463.701039323846
701303305,463.701039323846
701303581,463.701039323846
701303639,464
701303666,464
701303674,464
701303748,464
701303750,464
701296315,434
701296358,434
701296360,434
701296830,434
701291604,354
701291730,354
701291886,355.427673863542
701291257,349
701302169,451
701302387,451
701302447,451
701302513,451
701302516,451
701302552,451
701302553,451
701302555,451
701302557,451
701302559,451
701302947,448
701303146,456.248079236522
701303399,453
701301424,437
701291219,357.395516392477
701291230,357.395516392477
701291347,357.395516392477
701291348,361.484137318835
701291352,366.850314835434
701291404,368
701300120,509
701299663,507
701298530,408
701298983,412
701299047,412
701300060,508
701294890,453.658040000412
701307080,371
701299857,407.781392214704
701300144,407.509060269004
701289120,408
701295939,397
701302883,449
701288897,411
701288956,401
701311195,321
701311255,310.514868092386
701292785,433
701294008,417
701291268,452
701291548,452
701290959,396
701292792,403
701298073,452.66642235156
701298410,454.786799771957
701299632,458.10379235037
701300101,461
701301776,471
701301779,471
701291661,450
701302677,454.604846716383
701302922,455
701303744,464
701303762,464
701297252,360
701293369,354
701310902,423
701310971,423
701298476,404
701291309,428
701291569,420.944122734791
701291588,420.944122734791
701291595,408.896230885175
701291734,420.944122734791
701291801,408.896230885175
701292069,350
701292076,350
701299224,384
701299335,379.782578716407
701299980,377.292550568588
701300040,371
701299742,384
701300091,376.591190535073
701300097,374.184428902179
701300258,374.184428902179
701300263,374.184428902179
701300273,374.184428902179
701296641,423
701293587,475
701293764,481.933566886408
701294083,477.278547353707
701291081,356
701291138,356
701291195,356
701291236,356
701291365,356
701291529,356
701291534,356
701291555,356
701291576,355.888570992053
701291614,355.888570992053
701291728,355.888570992053
701290563,347
701290633,347
701297448,371
701303729,469
701303871,465
701303888,465
701289967,350
701290058,348.707816255736
701289969,348
701289745,370.926541530895
701297264,395
701297775,395
701289141,415.095483132366
701294455,410
701294901,408.373394103443
701289426,413
701311291,303
701293784,427.106683181378
701293819,427.106683181378
701297347,361
701297372,360.691125633744
701297400,360.850568790276
701297625,359.870310564576
701297879,358.798527913682
701297942,358.798527913682
701298150,358.798527913682
701299714,401
701299779,401
701299808,401
701300141,401
701298252,385
701298297,378.597987827708
701298365,378.597987827708
701298443,378.887772755695
701291673,444.824276571134
701291743,444.824276571134
701291879,444.824276571134
701291978,444.824276571134
701292063,444.824276571134
701292148,444.824276571134
701292518,444.824276571134
701292535,444.824276571134
701291897,450.31630634097
701292728,461
701291675,428
701291713,428
701291942,428
701295181,405
701295333,405
701295377,405
701295016,387
701295031,387
701295034,387
701295256,387
701303667,463
701296029,357
701297392,366
701297397,364.935528597221
701303547,394
701303549,384.02482783981
701303448,366
701303451,366
701303504,366
701293705,391
701293343,396
701293605,396
701293696,396
701293852,396
701293957,396
701294125,396
701294203,396
701292949,395
701298450,391
701298841,391
701298848,391
701299854,391
701301229,405
701304199,476.557986007744
701304380,476
701304422,476
701302099,420
701291116,349
701299882,419
701300058,419
701299822,481.778396672057
701300505,481.956882429656
701300545,491.955590743157
701301343,496
701303473,459
701299809,461.839641155291
701299826,466.467578329712
701300292,469
701299343,487
701300234,487
701299158,437
701299631,437
701303632,473.883639071151
701303649,474.665223769273
701290282,466
701290330,464.758413049931
701290449,348
701290515,348
701290289,349
701289773,362
701300090,509
701303915,474
701303992,475
701289659,357
701304994,414.981529608615
701309764,401
701304751,416.173877535144
701304162,451
701305880,468
701305898,468
701306336,456
701310876,415
701307935,407
701308207,403.851825404172
701308144,485
701303149,425
701303195,425
701303231,425
701309535,416
701309555,416
701309474,426
701309486,426
701309247,369
701304734,424
701302848,441
701303159,441
701308313,395
701308345,395
701307590,403
701306298,478
701306394,476.937233790321
701306415,476.860463193902
701308731,375.993220252504
701309145,375.978615233229
701309550,372.387416621848
701306839,465
701305108,421
701305150,421
701305267,421
701305398,417
701305582,417
701305588,415.972553119734
701305659,416.399387155471
701306006,416.282269491403
701306457,451
701301239,393
701298579,402
701298837,401.925467613847
701298969,401.925467613847
701299272,401.925467613847
701289005,420
701289036,412.000137257233
701300994,415
701289501,426
701294453,407
701297953,410.815689272785
701298930,410.815689272785
701299060,402
701299097,402
701295397,442.15346439858
701295069,405
701295162,405
701295191,406.082445759121
701295216,406.082445759121
701290791,484
701311221,337
701293360,428
701299759,396
701300235,396
701311165,403
701292449,441.109094335628
701292457,441.109094335628
701291814,451
701291816,450
701291696,395
701304974,415
701304910,411
701304940,410.808746756812
701304712,418
701308838,472
701309659,388
701309677,388
701309696,388
701304835,460
701309498,469
701309510,469
701306300,478
701306316,478
701307641,398
701307701,398
701307719,398
701307847,398
701307901,398
701307994,398
701308032,398
701308389,398
701308400,398
701308601,398
701308628,398
701307063,453
701308004,453
701308065,445.022048808707
701310752,352
701310762,352
701307575,489
701308574,426
701308594,426
701308662,426
701308667,426
701308670,426
701308726,426
701308728,426
701305119,418
701305277,418
701305329,418
701309776,375
701308452,390
701308579,386.328745362126
701307230,399
701307462,399
701307551,399
701307557,399
701305540,419
701305548,419
701289007,408
701296492,388
701296629,388
701297155,388
701293714,469
701293738,469
701293749,469
701300968,408
701301038,408
701296015,393
701296123,393
701296284,393
701296297,393
701299955,415
701297201,395
701297218,395
701297513,395
701300726,423.7655365551
701300728,427
701298359,375
701298509,375
701298544,375
701293358,428
701295531,384.269646966948
701295610,383
701295642,383
701295646,383.914119719531
701295650,384.515797807037
701293757,399
701291462,452
701291485,452
701293127,370
701301276,469
701298836,396
701292818,468
701297925,364
701298004,364
701305014,411
701310032,394
701309405,438
701309538,438
701309638,428
701310539,431
701305459,373.642356154142
701305600,388.500980689699
701309174,485
701304928,453
701309255,479
701309345,476.922446321434
701309385,476.922446321434
701306464,477
701306963,489.187339801513
701307059,494
701306293,455
701310334,428
701310356,428
701308231,490
701309506,396
701310186,359
701303361,407
701303510,407.204077494745
701303585,407.021571473472
701305159,419
701305294,419
701305310,419
701307044,407
701307134,407
701307360,405.369853658187
701303010,441
701303032,441
701303137,440.231903682786
701303222,442.467222109923
701303178,447
701303289,447
701306714,463
701306806,458.241030407944
701306849,455.780568927098
701310098,412
701304731,416
701304238,444
701309961,439
701306168,472
701306225,472
701310849,426
701310879,426
701308142,446
701310954,319
701302088,415.928211300439
701302132,415.904210445687
701302324,418
701307088,471
701305058,458
701305116,458.435799982901
701308430,420
701308537,420
701308557,420.786378246225
701303540,453
701303685,453
701303794,453
701303797,453
701303843,453
701304452,442.630652905815
701304456,432.239678352951
701306260,404
701305184,419
701305200,419
701305219,419
701305265,419
701289288,392
701289337,397
701295361,438
701295370,442.956191968621
701295390,438
701295423,438
701295558,438
701293542,456
701294194,456
701296388,474
701296391,474
701296751,474
701296763,410.887202028973
701296837,412
701296865,411.154762333482
701296877,407.239942488075
701296904,409.38137809275
701296778,416
701296876,416
701294457,411
701294459,411
701295686,380
701301513,461.928282313531
701301616,468.552805826219
701301640,468.552805826219
701301860,469.504471118649
701301983,476.736591725397
701302312,478
701301284,445
701301299,445
701301377,445
701302207,475
701298172,380.785655598368
701298245,380.785655598368
701292168,451
701292337,442
701292431,442
701292460,442
701292462,442
701292466,442
701293595,473
701293678,473
701294802,461.072168683375
701295857,398
701290728,460
701290785,460
701297802,393.887461547117
701297804,394.973744434564
701297876,404
701290981,485
701291001,485
701291148,485
701292112,424
701294046,353
701301452,436
701301485,436
701302044,436
701301348,430
701301374,430
701301426,430
701301440,430
701294634,396
701297662,365
701297669,365
701292883,359
701293704,390
701292306,414
701292311,414
701292329,414
701292521,436
701294531,417
701294533,417
701294539,417
701294659,422.862397994076
701294911,423
701295665,423
701295854,423
701300369,389
701298838,402
701298910,402
701296072,438
701296510,454.974378016942
701296631,449.602603228714
701296757,443.094420421878
701296819,442.448868754861
701297273,442.275131856313
701297313,441.985935049361
701297352,441.481595841466
701297434,439.782413081844
701297640,439.626586778302
701297712,438.064372460258
701291887,505
701291909,505
701301677,432
701290834,386
701299168,471
701303638,466
701290366,348
701290376,349.299587598463
701290387,348
701290390,348.88141861509
701290454,349.299587598463
701290485,349.299587598463
701290518,349.299587598463
701298648,473
701298672,473
701298821,473
701303975,466.848294132965
701302032,393
701289894,401.687696989393
701289925,391.221689071194
701289937,401.687696989393
701289950,391.221689071194
701289954,401.687696989393
701289955,391.221689071194
701289958,391.221689071194
701289963,391.221689071194
701289964,391.221689071194
701289971,391.221689071194
701289974,391.221689071194
701289975,391.221689071194
701289976,391.221689071194
701289978,391.221689071194
701289872,404
701289913,399.283711111776
701289920,399.283711111776
701289934,399.283711111776
701291048,466
701295875,356
701301929,433
701296077,377
701311254,392
701310663,435
701310718,435
701310921,425
701299652,399
701299765,415.108728273463
701294142,465
701294277,470.063683244456
701291644,355
701293720,368
701295701,453
701303083,388
701303108,388
701292523,445
701292454,356
701292552,356
701292560,356
701299630,385
701290218,376
701290298,376
701290436,376
701300137,509
701303544,465
701289657,373
701298254,400
701298134,403
701296574,431
701296669,431
701306890,404
701300157,410
701300030,413
701300082,413
701289435,396
701288963,416.244382328411
701294942,393
701296415,387
701296676,387
701294747,453
701293088,477
701293122,471
701293208,471
701293266,471
701293289,471
701293328,471
701296487,380
701296612,380
701297006,380
701297222,380
701295948,415
701295972,415
701289020,403
701294645,411
701295235,411
701300385,409
701288958,400
701299304,384.891802296961
701299448,384.891802296961
701299804,384.891802296961
701290067,473.346154119322
701293129,440
701297783,389
701299439,383.541323219766
701299440,384
701299446,382.912539681685
701292941,442.128782792301
701292953,442.128782792301
701298303,408
701297687,400
701292668,425
701292703,425
701292726,425
701292841,425
701292948,425
701293529,452
701293745,451.765744817848
701294448,425
701294922,425.376190422562
701294935,425.376190422562
701301009,437
701301512,437
701297652,362
701293106,357
701311078,411
701299620,402
701293466,472
701293518,472
701293547,472
701294140,472
701292399,351
701292478,351
701292630,351
701292788,351
701298900,408
701298946,408
701299444,408
701302613,411
701302926,411
701300626,397
701293585,485
701302333,430.897188919928
701302649,435
701302717,435
701302757,435
701302779,435
701302811,435
701302853,435
701302886,435
701292666,495
701292862,495.943335341254
701293950,493.300784863073
701292681,489
701292722,489
701298397,445
701297374,435
701298067,435
701290359,436
701290231,443
701290354,443
701299728,507
701303845,474.748037803827
701303943,475.07128462487
701303969,475
701303981,475
701304100,467
701303963,466
701301324,359
701301392,359
701301443,359
701301671,359
701301704,359
701289988,386
701289996,386
701290127,386
701289666,359
701289672,359
701304982,415
701305571,436
701304318,474
701309022,483
701309253,480.639252878016
701308909,399
701307308,486
701307312,486
701307352,486
701306654,474
701306656,474
701306660,474
701306735,474
701306739,474
701304904,469
701303721,410
701303730,410
701303732,410
701309871,338
701308743,350
701307468,385.717091490816
701307488,393
701307496,385.717091490816
701307664,393
701306378,402
701291828,487
701291853,487
701288881,411.435395848228
701299125,418
701299170,418
701299363,418
701299390,418
701297813,483
701297852,483
701300891,425
701300927,425
701301075,425
701301386,425
701301473,425
701301529,425
701289513,413
701299925,385.749060884635
701311227,325
701294076,411
701298431,366
701293770,379
701293771,379
701293783,379
701295541,379
701295595,379
701297781,383
701292482,414
701291819,422
701292107,420
701292246,427
701296169,401
701296485,410
701296596,410
701296834,410
701296906,408.731838904933
701297247,408.499035845232
701297540,364
701301033,421
701301233,421
701294378,420
701294396,420
701294507,420
701294536,420
701299677,383
701300171,384
701294689,466
701295417,463.015159716028
701296070,457.651865255586
701291253,352
701291277,352
701291318,352
701291412,352
701291496,352
701291499,352
701291510,352
701303276,468
701303438,468
701303902,468
701290831,378
701298885,442
701298990,442
701299907,442
701303128,465
701304616,415
701310512,430.370670102376
701310521,430.370670102376
701310587,430.370670102376
701310646,431
701305011,444
701305396,455
701305411,455
701305775,455
701305314,454
701305724,450.217361387009
701305735,450.217361387009
701305747,450.217361387009
701305750,450.217361387009
701305751,450.217361387009
701311026,317
701311031,317
701311045,317
701310650,343
701310661,343
701301411,412
701301414,412
701301457,412
701301583,411.859303711654
701301818,412.833448113234
701309046,424
701309051,424
701309058,424
701309072,424
701309099,424
701309122,424
701304703,424
701304846,424
701304849,424
701308364,389
701308408,389
701308418,389
701308450,389
701309800,359.809654151146
701309803,359.809654151146
701309972,359.809654151146
701310005,362
701294333,432
701292004,472
701292036,472
701292054,472
701292624,472
701290710,450.269716172038
701290771,450.269716172038
701290835,450.269716172038
701293558,355
701293662,355
701293681,355
701293709,355
701293725,355
701293754,355
701294121,355
701311140,374
701311183,363.904373174928
701295220,448
701291530,430
701295516,452
701295539,452
701294652,462
701294929,462
701296440,436
701293262,416
701293272,416
701294728,423.419722892437
701294825,423
701295019,423
701295021,423
701300420,398
701300487,398
701294970,452
701295206,452
701295415,446
701297337,419
701297456,419
701293766,479
701302183,406
701302422,423
701302475,423
701302586,423
701302655,423
701302801,423
701293036,489
701292328,491
701292390,491
701293880,491
701302784,450
701303180,459
701300532,436
701300666,436
701300832,436
701300838,436
701300949,435.946337987845
701290438,350
701290457,350
701290475,350
701298330,441
701298556,441
701302316,441.202350206942
701302366,441.202350206942
701302382,441.202350206942
701297241,381
701297026,386
701297150,386
701305415,368
701305449,368
701304417,415
701306590,472
701306613,472
701306628,472
701306769,472
701306840,472
701307684,419
701303894,405
701303896,405
701303938,405
701303970,405
701303974,405
701303977,405
701303996,405
701303998,405
701309325,407.897047051402
701309542,410
701307695,502
701307723,502
701306925,472
701306936,472
701306952,472
701306998,472
701307000,472
701307121,472
701309040,420
701309070,420
701309079,420
701309116,420
701309167,420
701310359,373
701310336,366
701303508,406
701308483,394
701308489,394
701308499,394
701308505,394
701308509,394
701308590,394
701307486,405
701304271,475
701309966,369
701309582,343
701309589,342.711520233888
701309597,342.37882449094
701308328,385.169270670853
701308336,387
701308348,385.531258454207
701308362,387
701308378,387
701306081,402
701303989,406
701304936,406
701301599,410
701300072,424
701300481,424
701288919,414
701298920,384
701299055,384
701299848,384
701299881,384
701301315,417
701299515,377
701299613,377
701299887,377
701301867,449
701310888,427
701310890,427
701310898,427
701310900,427
701311233,385
701292746,438
701292858,438
701300882,417.547426643242
701301058,417.547426643242
701301088,416
701294298,380
701298336,368
701296710,423
701296725,423
701302177,393
701290489,441.598966330876
701290571,444
701297588,504
701300130,504
701302764,467.383505180162
701302794,467.383505180162
701303153,467.383505180162
701303838,472
701296019,381
701296243,381
701299070,498
701299091,498
701299670,498
701302574,376
701302582,375.930549959678
701302599,375.716332323619
701302601,375.930549959678
701302108,391
701290030,350
701290079,350
701300654,433
701305915,439
701304909,420
701306353,385
701306541,371
701288875,421
701288921,421
701294409,409
701289355,392
701289427,392
701289446,392
701294916,444.678316321877
701295081,444.678316321877
701295240,443
701295250,443
701295261,444.678316321877
701295262,442.981776115515
701295342,444.626614731128
701301261,433
701300932,429
701288865,414
701289096,404.834394031502
701289383,411
701296576,455.895207993439
701297277,473
701296607,457.050280749503
701296789,460
701296081,451
701296181,451
701296260,451
701296971,406
701296992,406
701311264,308
701292805,441.139066093125
701293932,427
701301190,448.907340337038
701298255,378
701293291,429
701293676,469
701297812,397
701297895,397
701298033,397
701298284,397
701290557,442.388576242515
701290804,442.388576242515
701290861,442.388576242515
701290964,442.388576242515
701290520,452.41713719978
701290531,453
701290541,453
701290560,453
701302892,455
701297525,364
701292151,355
701292972,363
701292991,363
701294307,473
701300305,389
701295798,445
701295817,440.573823012992
701296177,436.974173774067
701300178,372
701302536,446
701291143,357
701300244,474
701290140,347
701301564,361
701301628,361
701301689,361
701301750,361
701300071,509
701290908,432
701290916,432
701290440,443.533784675926
701290462,443.533784675926
701296376,422
701300692,409
701300704,409
701300706,409
701291054,447
701291117,448.395813941514
701291293,448.395813941514
701295002,360
701311142,357
701293578,377
701297642,417
701297709,417
701297582,416
701297643,416
701297707,416
701296442,440
701303606,370
701303625,370
701303630,370
701303196,389
701303214,389
701293089,389
701293116,389
701293177,389
701300510,407.355085519925
701300516,407.355085519925
701291005,349
701291567,349
701299609,468
701300149,510
701304481,412
701310424,429
701310540,429
701310267,437
701305924,464
701305593,456
701305628,456
701305790,456
701305792,456
701306085,450
701302718,412
701301477,410
701302038,410
701306757,473
701306872,473
701306875,473
701308912,420
701308925,420
701308927,420
701308930,420
701307524,402
701307806,402
701307823,402
701307904,402
701307929,402
701307954,402
701303929,369
701303960,369
701303983,369
701307432,369
701305584,417
701305587,417
701306755,363
701306761,361.291421122032
701306785,361.156154544085
701306331,372
701306352,371.857058365767
701306425,368.0453045247
701289406,377
701289469,369
701289611,369
701289616,369
701291911,467
701292208,467
701292274,467
701289731,401
701307938,435.108668763775
701308461,417
701306791,480
701310796,422
701310808,422
701310574,400
701310581,400
701310590,400
701310600,400
701310374,429
701310384,429
701310399,429
701310369,350
701310381,347.246492238328
701310619,339.319071571763
701307731,472
701302701,442.778723876723
701302724,444
701308535,417
701308573,417
701308578,417
701308679,417
701308751,417
701308783,417
701310144,340
701310147,336.563855480208
701310246,336.563855480208
701308519,390
701308526,390
701308650,390
701304977,459
701306662,382
701306663,382
701306723,422
701299987,414
701295885,382
701296217,382
701294088,458
701294317,458
701297063,395
701297136,395
701288975,401
701311244,311
701291971,448
701292439,448
701304709,413
701304746,411.764141281194
701309921,409
701309993,409
701310000,409
701304518,470
701309020,481
701309492,402
701309497,402
701309514,402
701303498,402
701310271,356
701310272,350.465104177505
701310274,351.018452429652
701310335,349.755098578497
701310342,348.257560363997
701310530,345.24215504881
701307147,495
701302465,409
701302472,409
701302483,409
701310117,380
701309866,377
701309855,345
701309973,345
701304852,467
701309943,336
701309988,336
701308323,399
701307999,403
701308110,403
701308128,403
701307690,374
701306208,404
701309064,349
701307289,400
701306210,406
701306480,402
701306495,402
701306764,402
701305260,413
701288946,416
701294597,402
701294629,402
