"rid","us_vri_non_forested"
701776598,0
701776600,0
701776605,0
701776606,1.28643224194173e-05
701776610,0
701776612,0
701776616,0.112137632620462
701776617,0.0193047730485855
701776618,0
701776620,0
701776624,0
701776626,0
701776630,0
701776638,0
701776640,0
701776643,0
701776648,0
701776649,0
701776651,0
701776655,0
701776657,0
701776660,0
701776662,0.00301965235066373
701776666,0
701776668,0
701776674,0
701776675,0
701776677,0
701776679,0
701776690,0
701776692,0
701776694,0.0151512718282294
701776703,0
701776707,0
701776713,0
701776715,0.0151284831130978
701776717,0.0357099622903101
701776719,1.07119230561389e-05
701776723,0
701776724,0.00489669363097731
701776725,0
701776729,0
701776734,0
701776736,0
701776738,0
701776740,0.0357099622903101
701776742,0.146191457284123
701776745,0
701776749,0
701776751,0
701776754,0
701776756,1.07119230561389e-05
701776757,0.00489669363097731
701776770,0.00216703707117108
701776772,0.0622697283828819
701776776,0
701776784,0
701776786,0
701776789,0
701776791,0
701776794,0
701776800,0
701776804,0
701776806,0
701776818,0
701776824,0
701776826,0.010783405913472
701776833,0
701776835,0
701776838,0
701776848,0
701776849,0
701776855,0.0151174287859219
701776860,0
701776862,0.0151013409853791
701776863,0
701776864,0.104424057096551
701776867,0.0104856662527652
701776869,0
701776871,0
701776879,0
701776881,0
701776882,0
701776884,0
701776886,0.104424057096551
701776897,0
701776899,0
701776901,0.104424057096551
701776906,0
701776908,0.327684111959616
701776909,0
701776919,0
701776921,0
701776922,0
701776924,0
701776930,0
701776950,0
701776964,0
701776969,0
701776971,1.07119230561389e-05
701776974,0
701776976,0
701776979,0.0192366023240025
701776982,0
701776983,0.0122173751032468
701776985,0
701776987,0.0128689952363348
701776988,0
701776993,0
701776996,0.0106370028345475
701776997,0.0970797285726104
701777002,0
701777006,0.0120198865506109
701777008,0
701777010,0.0122173751032468
701777012,0
701777014,0
701777016,0
701777025,0
701777027,0.0129943412708734
701777033,0
701777035,0.0122173751032468
701777040,0.0122173751032468
701777041,0
701777044,0.0150901211274222
701777050,0
701777052,0
701777053,0
701777058,0.0392452082296556
701777059,0
701777062,0.0122173751032468
701777065,0.0122173751032468
701777069,0
701777072,0.0129943412708734
701777075,0.0122173751032468
701777076,0.112137632620462
701777078,15.93444450603
701777084,0.180874059305202
701777089,0.028060919150729
701777098,0
701777103,0.000773280027490483
701777108,0.0191726151549257
701777110,0.0191928010791986
701777118,0.0086325076514373
701777121,0.0150571342531081
701777123,0
701777125,0.0099533466329281
701777126,0
701777128,0
701777130,0
701777137,0
701777150,0
701777154,0.0134490746788886
701777160,1.33710664740089e-10
701777162,0.0589504896680625
701777164,0
701777166,0
701777169,0.0133533903805035
701777170,0.0086325076514373
701777176,0.000332084866733272
701777178,0.00216444529946503
701777179,0
701777182,0
701777186,0.0133533903805035
701777188,0.0571129618237801
701777190,1.33710664740089e-10
701777192,0
701777193,0.0571129618237801
701777194,0
701777197,0
701777198,0
701777204,0
701777206,0
701777208,0.0939949251336001
701777210,0
701777215,0
701777217,0
701777221,0
701777222,0
701777224,0
701777227,0.0149836636770747
701777228,0.0191928010791986
701777229,0
701777231,0
701777233,0
701777235,0
701777236,0.0148374002616577
701777237,1.33710664740089e-10
701777240,0.0149680352249862
701777242,0.0136987615859138
701777245,0.0150586532222191
701777248,0.0149680352249862
701777256,0
701777260,0
701777262,0
701777265,0.0149680352249862
701777266,0
701777271,0.0144174966507949
701777282,0
701777283,0
701777286,0
701777287,0.0150409511773707
701777289,0.0191883813986262
701777291,0
701777295,4.78814896103791e-08
701777298,0.0136574179753846
701777299,0.102290176267937
701777309,0.0622252418859641
701777310,0
701777312,0
701777317,0.0136987615859138
701777324,0.0142496868070056
701777326,0
701777329,0.0149680352249862
701777332,0
701777339,0.0142496868070056
701777341,0.0136987615859138
701777343,0.0136574179753846
701777344,0
701777347,0.00489669363097731
701777356,0
701777357,0
701777358,0.0151299201252619
701777362,0
701777364,0.0138121346019329
701777368,0
701777371,0.0149680352249862
701777376,0
701777379,0
701777386,0
701777388,0.0241028869096799
701777393,0.0138121346019329
701777394,0
701777396,0
701777399,0.00206640280472952
701777403,0.0149680352249862
701777404,0.0142496868070056
701777407,0.0138121346019329
701777408,0
701777409,0.0119877668217185
701777414,0
701777416,0
701777418,0
701777421,0
701777426,0.0151240277026962
701777427,0
701777429,0
701777435,0
701777437,0
701777438,0
701777459,0.0151931945508926
701777463,0
701777464,0.058361376616425
701777467,0.0151327458216865
701777469,4.78814896103791e-08
701777470,0.0136987615859138
701777471,0.0146711157546536
701777475,0.0670561908037972
701777476,0.0287800436614491
701777477,0
701777486,0
701777487,0
701777488,0.00489669363097731
701777489,0.0130690878959136
701777502,0
701777515,0.0856616974574942
701777521,0.0554019337046232
701777522,0.0856616974574942
701777526,0.0126288831801309
701777528,0.0247448825705877
701777529,0.0191878052797
701777530,0.0554019337046232
701777532,0
701777540,0.0151330483756982
701777544,0
701777548,0.0151232511034158
701777549,0
701777551,0
701777552,0
701777571,0.0147168912764829
701777572,0.0191311073034889
701777575,0
701777579,0.0128680295434814
701777581,0
701777583,0.00800175018784498
701777590,0.00637876957444371
701777596,0
701777598,0
701777600,0.00385442768191483
701777603,0
701777604,0.0151219348279692
701777611,0.0191375127464975
701777614,0
701777616,0
701777619,0
701777621,0
701777623,0
701777624,0
701777629,0
701777632,0
701777635,0
701777636,0
701777637,0.00792038766346739
701777639,0
701777644,0.00833731796161808
701777647,0
701777651,0
701777653,0
701777659,0
701777665,0
701777666,0
701777669,0
701777670,0.0151170382709418
701777671,0.00529985487965371
701777674,0
701777676,0
701777679,0.00186876262054928
701777682,0.0637456745482436
701777689,0
701777692,0
701777694,0
701777697,0
701777700,0
701777706,6.92829142453084e-09
701777710,0.0191384094176776
701777711,6.92829142453084e-09
701777713,0.0155442592481668
701777714,0.0112561506225894
701777715,0
701777739,0.502706612184998
701777747,0.00599975654198606
701777753,0
701777756,0
701777759,0.0133581122473955
701777762,0.0625284573314121
701777765,0.00470725956109995
701777767,0.502706612184998
701777769,0
701777771,0
701777774,0.0300248412159358
701777778,0
701777781,0
701777782,0.00599975654198606
701777785,0.0190999463126456
701777787,0.0284073425366723
701777789,0.0848806014154211
701777801,0
701777804,0
701777806,0.0133581122473955
701777807,0
701777810,0.0155442592481668
701777817,0
701777823,0.00543488489120271
701777826,0
701777827,0.0150954136864339
701777829,0
701777831,0.0190144098460014
701777832,0
701777842,3.59381970268321e-08
701777843,3.59381970268321e-08
701777844,0.0151128033740739
701777845,0.0342882683885461
701777848,0.0133581122473955
701777849,0
701777859,0.0284073425366723
701777861,0
701777863,0
701777864,0.012407244926463
701777866,0.0191168026560072
701777870,0.104424057096551
701777872,0.502706612184998
701777873,0.0120913662792032
701777885,0
701777887,0.0342882683885461
701777894,0.0190218968614577
701777896,2.17976116464661e-09
701777897,0.0150979691581482
701777898,0.0151027748418918
701777900,0.00525070756934376
701777903,0.00599975654198606
701777904,0.0111394252819918
701777908,0.0477561196015219
701777909,2.3126475428661e-09
701777911,0
701777914,1.07122282892069e-08
701777923,2.42707803688021e-10
701777926,0.0399334732891179
701777928,0.0399284945610867
701777931,0.0111778333360177
701777935,0
701777938,0
701777942,0
701777944,0.0151105345716079
701777946,0.00504669494124924
701777950,0
701777951,2.42707803688021e-10
701777958,0
701777959,0
701777961,0
701777964,0
701777968,0
701777974,0.0153846676639081
701777988,0
701777991,0
701777994,0.13687718102985
701777995,0
701777997,0
701778000,2.42707803688021e-10
701778003,0
701778004,0
701778006,0
701778011,0
701778013,0.0155442592481668
701778014,0.0224854747960076
701778016,0.0301800339548393
701778018,0
701778020,0
701778024,0.315599204209418
701778038,0
701778040,0.00229029789188214
701778055,0
701778061,0.0153592910168074
701778067,1.07122282892069e-08
701778068,0.0444971716545585
701778072,0.0102943767130603
701778073,0.0342011546981068
701778078,0.00699151159782792
701778079,0
701778084,0.178741277229616
701778086,0
701778092,0.0418783910676642
701778093,0.0190272923716507
701778095,0
701778097,0
701778099,0
701778110,0
701778112,0
701778114,0
701778118,0
701778119,0.064027515998329
701778122,0
701778125,0.015365558277888
701778133,0
701778138,0
701778141,0.00484168879335829
701778146,0.015413690753737
701778153,0.0632764210215936
701778160,0.0124483472181152
701778161,0.0154122799890356
701778162,0.0189697765346783
701778163,0
701778165,0
701778167,0
701778169,0
701778174,0
701778179,0
701778181,0
701778184,0.00484168879335829
701778190,0
701778192,0.0634714706618955
701778195,0
701778200,0.0153428770640875
701778202,0.0154101017915958
701778206,0
701778207,0.0151761639269867
701778209,0
701778215,0.00484168879335829
701778220,0
701778222,0
701778226,0
701778229,0.00484168879335829
701778230,0
701778231,2.17976116464661e-09
701778232,0
701778240,0.017699472130655
701778246,0
701778253,0.0360048783492284
701778259,0.0154074947899699
701778261,0.0178104115908495
701778272,0.00348311168540702
701778273,0
701778275,0.021230965498716
701778277,0
701778278,0.0129068140413038
701778280,0.00396039740623552
701778282,0
701778285,0
701778287,0
701778290,0.0189445253469201
701778294,0.24372158446201
701778299,0
701778301,0.0148639887169572
701778302,0.0398442030062229
701778304,0
701778305,0.266711068983449
701778317,0
701778318,0
701778320,0
701778324,0.0189324764356167
701778327,0.0530725179915877
701778334,0
701778338,3.31629795608881
701778341,0
701778342,0.0188750288088779
701778343,0
701778346,0
701778350,0
701778352,0
701778364,0
701778367,0
701778374,5.92472369464037
701778379,0.00389873204358205
701778382,0.0378553438601309
701778384,0
701778386,0
701778390,0
701778392,0
701778395,0
701778404,0
701778411,0
701778416,0
701778418,0
701778420,0
701778423,2.3126475428661e-09
701778426,3.52757265588281e-09
701778429,0.0190081383919529
701778433,0.0190323653190673
701778434,3.52757265588281e-09
701778438,0
701778443,4.31660326823101e-10
701778445,0
701778447,0
701778451,0
701778453,0
701778456,0.0233495230639163
701778459,0.0757407951729989
701778462,0
701778466,2.31636741909845
701778470,0
701778476,0
701778480,0
701778486,0.0190381115682599
701778487,0
701778489,2.3126475428661e-09
701778494,0
701778496,0
701778500,0
701778502,0
701778506,0
701778508,0
701778510,0.00415008811105214
701778512,0
701778513,0.300337411844464
701778517,0
701778520,0
701778522,0
701778526,0
701778527,0
701778528,0
701778529,0.0154028401526928
701778532,0
701778536,0
701778538,0
701778545,0
701778547,0
701778548,0
701778552,0
701778555,0
701778557,0
701778560,0
701778562,0
701778563,0
701778564,0
701778568,0
701778570,0
701778572,0
701778576,0
701778580,0
701778582,0
701778588,0.0233274970129579
701778589,0
701778590,0
701778594,0.0233274970129579
701778596,0
701778599,0.0046898982506666
701778603,0.0190382709087362
701778605,0
701778609,0.0115472775454137
701778612,0
701778614,0
701778616,4.31660326823101e-10
701778618,0.0449267330782811
701778625,0
701778627,0
701778630,0
701778636,0
701778639,0
701778641,0
701778644,0
701778645,0.0757407951729989
701778648,0
701778649,0
701778651,0
701778653,0.0530725179915877
701778656,0
701778657,0
701778659,0.0233274970129579
701778662,9.75854102824512e-09
701778664,0.184539891058049
701778670,0
701778671,0.0153825593589304
701778677,0
701778678,0.0233274970129579
701778679,0.00484168879335829
701778681,0
701778682,9.75854102824512e-09
701778683,0.0153729113317116
701778687,0
701778691,0.00823820519716796
701778693,0
701778695,0.0115472775454137
701778705,0
701778710,0.00402426548642656
701778711,0.0233274970129579
701778712,0
701778715,0.0232998485393523
701778717,0.0178106081351703
701778721,0.0449267330782811
701778725,0
701778726,0
701778728,0
701778735,0.00829261136847361
701778736,0
701778737,0.0153791563153907
701778738,0.00404030550703227
701778739,2.38518936769017e-09
701778743,0
701778745,0
701778747,0.0225784583567691
701778751,0.0190085190628968
701778752,0
701778753,0
701778760,0.0040147767606085
701778761,0
701778763,0
701778765,0
701778767,0
701778770,1.14184038315346e-05
701778771,0.000721044050614384
701778776,0
701778781,0
701778783,0.00337529442844359
701778784,0.0194650929182944
701778785,1.14184038315346e-05
701778790,0.0224691557395992
701778793,0.0189891693656773
701778798,0
701778802,0
701778804,0
701778805,0.0195274918094379
701778806,0
701778808,0
701778810,2.38518936769017e-09
701778813,0.0888851356936498
701778816,0.00249582252810698
701778818,0.0767189240220647
701778819,0
701778824,0
701778839,0.00249582252810698
701778843,0
701778847,0
701778855,0.0195262349297193
701778858,0
701778863,0
701778864,0
701778866,0.0154556985059705
701778867,5.56288012539264e-09
701778870,5.56288012539264e-09
701778872,0
701778881,0.00390150603529387
701778883,0
701778885,0
701778893,0
701778909,0.0195134026302038
701778925,0.00144871446949701
701778927,0
701778930,0.0757407951729989
701778931,0.118706898063713
701778941,0
701778943,0
701778944,0
701778946,0
701778952,0.175053422803417
701778956,0
701778958,0
701778967,0.0573162902151975
701778968,0
701778970,0
701778974,3.53687040254133e-10
701778976,3.53687040254133e-10
701778980,0.0109290614251696
701778988,0
701778990,0
701778993,0
701778995,0
701778998,0
701779003,0.0196707428974681
701779005,0.0179558654715146
701779006,0
701779009,0
701779015,0
701779018,0
701779030,4.39813027758783e-10
701779037,0.0178706214588711
701779038,4.39813027758783e-10
701779039,0.0154569562751999
701779045,0
701779051,0.0570554539857012
701779055,0
701779057,0
701779059,0
701779072,0.0154344518604554
701779074,1.18554683906379e-08
701779078,0
701779081,0
701779084,0
701779086,0
701779088,0
701779089,0.0197195437739092
701779090,0
701779092,0.0158933697160223
701779096,0.0178706214588711
701779100,0
701779104,0
701779107,0.00676025650713911
701779109,0.0178706214588711
701779114,0.0195022951511665
701779117,0
701779119,0.206741998037052
701779123,8.30496162767197e-10
701779127,0
701779128,0.252614029346741
701779130,8.30496162767197e-10
701779131,0.0154344850205819
701779133,0
701779139,0.206741998037052
701779140,0.206741998037052
701779147,0
701779149,0
701779155,0.0176702887937485
701779157,0
701779158,0.0197290952046811
701779168,0.852224379776547
701779173,0.0158933697160223
701779175,0.105042469713973
701779177,0
701779184,0.00961686165461788
701779187,0
701779191,0
701779193,0.203000053970515
701779195,0
701779196,0
701779200,0
701779203,0
701779210,0
701779211,0.0154696553876529
701779213,0
701779215,0
701779226,0
701779230,0.0197239284111698
701779231,0
701779233,0
701779241,0
701779244,0
701779247,0.0178106081351703
701779251,0
701779253,0
701779264,0
701779265,0.0154756770028524
701779266,0
701779268,0
701779270,0.852224379776547
701779272,0
701779273,0
701779277,0
701779279,0.00115789829228528
701779285,0.00961686165461788
701779287,0.0175369667073199
701779288,0
701779297,0
701779299,0.01748795338185
701779300,0.0174742151842396
701779310,0.0197157804924019
701779317,0.133307314648736
701779320,0.00961686165461788
701779322,0.0174742151842396
701779327,0
701779329,0
701779330,0
701779332,0.00205923178403711
701779334,0
701779336,0.672078447657928
701779340,0
701779342,0.0174742151842396
701779344,0
701779349,0.237700918013991
701779352,0
701779353,0
701779354,0
701779356,0
701779358,0
701779360,0.00484297819606795
701779364,0
701779369,0
701779371,0
701779383,0
701779384,0
701779387,0.0174645123479043
701779388,0
701779396,0
701779398,0.237700918013991
701779401,0.0154787088247836
701779407,3.66958245703666e-09
701779410,3.66958245703666e-09
701779411,0.237700918013991
701779419,0.237700918013991
701779420,0
701779423,0.0155066516129619
701779426,5.81837670850426e-09
701779428,0
701779432,0
701779435,0
701779436,0
701779441,0.00961686165461788
701779443,0.0174645123479043
701779444,0
701779445,0
701779451,0
701779455,0
701779459,0
701779461,0.00103826034903654
701779469,5.81837670850426e-09
701779473,0.00786442659486305
701779474,0.0197017442660552
701779475,0.00934083601450727
701779477,0
701779490,0
701779493,0.0201073485072859
701779496,0
701779503,0.0201014940676794
701779504,0.237700918013991
701779510,0.0137002087231841
701779512,0
701779513,1.18554683906379e-08
701779515,0
701779517,0.0174645123479043
701779525,0.0146820622402338
701779534,0.0200687303223963
701779535,0.0146820622402338
701779538,0.0069065985810486
701779543,0
701779545,0.0174605094904304
701779549,0
701779551,0
701779559,0.307795474982943
701779569,0
701779574,0
701779579,0
701779581,0
701779583,0
701779586,0
701779594,0
701779596,0
701779599,0
701779607,0
701779616,0
701779619,4.99883887599088e-08
701779621,0.327677173714988
701779623,0.307795474982943
701779625,0.0069065985810486
701779629,0
701779634,0
701779636,0
701779640,0
701779641,0
701779644,4.99883887599088e-08
701779648,0
701779651,0.722337829352191
701779657,0
701779663,0.0155393138019389
701779664,8.43466160194353e-09
701779667,2.29106001025734e-06
701779675,0
701779677,0
701779681,0
701779686,0.0291218182907258
701779691,1.61103708013852e-08
701779694,1.61103708013852e-08
701779695,0.00134664535383418
701779698,0
701779702,0
701779703,0.00965170815734925
701779705,0
701779708,8.43466160194353e-09
701779715,0
701779721,0
701779723,0
701779725,0.327677173714988
701779728,0.0133203228594642
701779737,0.007636949186624
701779738,0
701779739,0.0173891849902303
701779740,0.00252803727100176
701779743,0
701779745,0.0023014869252301
701779747,0
701779748,0.00246949064475411
701779749,0.0200591483216041
701779750,0.0200591483216041
701779754,0.0069065985810486
701779755,0
701779762,0.0225032938001654
701779764,0
701779767,0
701779772,0.00409906175010664
701779773,0
701779774,0.00225695519730592
701779781,0.00236886610960241
701779783,0.00409906175010664
701779798,0
701779800,0.00409906175010664
701779802,0.00563655118660657
701779804,0.00786442659486305
701779805,0.0225032938001654
701779808,0.00236886610960241
701779810,0
701779811,0.00409906175010664
701779820,0
701779822,0.0225032938001654
701779825,0.00225695519730592
701779827,1.4069833244012e-05
701779834,0
701779836,0.00185290621108165
701779841,0
701779845,0
701779850,0
701779854,0.0291218182907258
701779856,1.4069833244012e-05
701779860,0
701779862,0
701779865,4.03553919367594e-08
701779868,0.722337829352191
701779870,0.020014277420731
701779871,0
701779874,0.00225695519730592
701779877,0.010165888798937
701779878,0.0152941380390096
701779882,0.722337829352191
701779885,0.0430396140148411
701779886,0
701779889,0.00225695519730592
701779901,0.0173081137769832
701779903,0.0347633692201968
701779904,0.00236886610960241
701779905,3.96323396311798e-09
701779908,0.0223361748700808
701779911,0.0225032938001654
701779915,3.96323396311798e-09
701779921,0.00409906175010664
701779923,0
701779927,0
701779929,0.0351602313750157
701779930,0.0291218182907258
701779931,0.0200053643018497
701779939,0.0200053643018497
701779943,0.0225032938001654
701779947,0.015507803657064
701779949,0.294959757051334
701779952,0
701779961,0.00225695519730592
701779967,0.327677173714988
701779970,0
701779972,0
701779974,0.00225695519730592
701779981,0.0345596514135435
701779990,0
701779991,0.296336868628667
701779993,0.327677173714988
701780000,0
701780001,0.0199994758560673
701780004,0.0242448560089864
701780006,0
701780007,0.00225695519730592
701780013,0.00225695519730592
701780017,0.00250850825587109
701780018,0.327677173714988
701780020,0.00801043120401909
701780022,0.0345596514135435
701780024,0
701780026,0
701780029,0.0225032938001654
701780030,0.0345596514135435
701780037,0.0242448560089864
701780039,0.015474952507821
701780042,0
701780045,0
701780047,0
701780048,3.54187130312144
701780051,0.0198740559962356
701780052,0.0209874516997167
701780054,0
701780056,0
701780062,0.00107745841583919
701780077,0.0345596514135435
701780082,7.53280668589697e-11
701780087,0.0209874516997167
701780091,0.346808867006711
701780092,0.0311399785596098
701780094,0
701780095,0.0987106554093737
701780101,0.0311399785596098
701780102,4.03553919367594e-08
701780108,0
701780109,0.0131059378629128
701780111,0
701780114,0.0162121168459445
701780115,0.019970855216907
701780119,0
701780120,0.0162121168459445
701780122,0
701780123,0.0199611385757387
701780124,0.0199611385757387
701780128,0
701780130,0
701780132,3.97575783330958e-10
701780136,0
701780138,4.03553919367594e-08
701780140,0.0104725644131887
701780141,7.53280668589697e-11
701780147,0
701780149,0
701780154,0.00630638538441955
701780155,0.0199615615233102
701780156,0.00136120933772542
701780158,0
701780165,0
701780167,4.03553919367594e-08
701780168,0
701780175,0.00527091999630904
701780177,0.0199515977693085
701780178,0.019960957309194
701780181,0.100153590219345
701780182,0.722337829352191
701780185,0.017531599108291
701780192,0
701780199,0.0165512986694606
701780214,0.0209874516997167
701780218,0.00092015083568527
701780221,0
701780227,0.00125835261862089
701780230,0
701780232,0.00092015083568527
701780233,0
701780243,0
701780245,0.00128723489529317
701780248,0
701780250,0
701780252,0.0203486108283796
701780253,0
701780257,0.019952244938075
701780258,0.0199247144599143
701780262,0.0123363642940095
701780267,0.0109907607354037
701780275,0
701780277,0.0109907607354037
701780279,0.0183475338207529
701780288,0
701780290,0
701780292,5.02138087260645e-06
701780293,0
701780303,0
701780309,0
701780311,0.0165512986694606
701780316,0.00125835261862089
701780321,0.0105600482827932
701780327,0.00125835261862089
701780328,0.0105601055044296
701780330,5.02138087260645e-06
701780332,0.107135415148338
701780335,0.00930369070226257
701780342,0
701780344,0
701780348,0.0345596514135435
701780353,0.0203482914173838
701780354,0
701780356,0.00128723489529317
701780360,0
701780364,0.107409025393433
701780366,0.0291218182907258
701780367,0.647692168320211
701780374,0.00922770978400027
701780376,0
701780378,0.0203202201232196
701780382,3.20726238516943e-09
701780386,0.078835055234029
701780389,0.0203102171754797
701780392,0.0203047452297652
701780393,3.20726238516943e-09
701780396,0.00337433715062814
701780398,0
701780403,0.00128723489529317
701780404,0.725439865384246
701780407,0
701780409,0
701780412,0.645699460197493
701780416,0
701780418,0
701780420,0
701780423,0
701780428,0.0041860671357074
701780434,4.04935996130302
701780436,0
701780438,0.000364710819413548
701780442,0
701780445,0.00922770978400027
701780451,0
701780453,0.000412915390142246
701780457,0
701780459,0.108745590645641
701780460,0
701780461,0
701780464,0
701780466,0
701780470,0.0203259807776304
701780471,0
701780474,0
701780475,0.426303555217764
701780481,0.0158741995553973
701780482,0
701780488,0
701780490,0.437277681882466
701780491,5.02138087260645e-06
701780495,0
701780505,0
701780507,0.0337501598243317
701780511,0
701780516,0.000961690560154287
701780518,0.000466231933693854
701780524,0
701780528,0
701780530,0.0337083324508595
701780531,0.00467114803941529
701780535,0
701780537,0
701780548,0
701780551,0
701780552,0
701780553,0
701780554,0.0205205991008446
701780560,0.437277681882466
701780563,0.00712395885611841
701780565,0
701780566,0.00922770978400027
701780574,0.00922770978400027
701780576,0
701780579,0
701780581,0.437277681882466
701780583,0.0332416984818749
701780585,0.645699460197493
701780587,0.0113629956490354
701780596,0
701780603,0
701780605,0.0204936617080285
701780609,0.00307244325080247
701780610,0
701780614,0.0209874516997167
701780616,0.0113629956490354
701780621,0
701780624,0.0158605057504093
701780627,0
701780629,0
701780632,3.97575783330958e-10
701780640,0
701780645,0
701780650,0.00100197291361213
701780652,3.97575783330958e-10
701780655,0.00712395885611841
701780656,4.99883887599088e-08
701780659,0
701780663,0
701780665,3.97575783330958e-10
701780670,0.0113629956490354
701780677,0
701780689,0.0086157163439114
701780693,4.01950393852653
701780696,0.00712395885611841
701780698,0.0113629956490354
701780700,0.00712395885611841
701780702,4.99883887599088e-08
701780705,0
701780706,0
701780708,0
701780710,0
701780712,0
701780717,0.636878203544764
701780726,0.0204749491498298
701780727,0
701780739,0
701780744,0.0563875266590994
701780745,0.00618385413055889
701780746,0.00712395885611841
701780749,0
701780754,0
701780756,0
701780764,0.012460631135766
701780765,8.52140959965623e-10
701780772,0
701780773,0.00950330758999508
701780778,8.52140959965623e-10
701780781,0.212388046678201
701780783,0
701780785,0
701780786,0.0328848738835737
701780787,0
701780788,0.0169177663105467
701780794,0.212388046678201
701780803,0
701780805,0.0327238663698472
701780807,0.0086157163439114
701780814,2.72233025941097e-08
701780817,0
701780821,0
701780823,0
701780826,2.72233025941097e-08
701780829,0
701780830,0.0326961022278581
701780834,0
701780836,0
701780840,0
701780841,0
701780845,0.0193359865427082
701780847,0.0327177694900718
701780848,0
701780849,0
701780851,0
701780854,0
701780859,5.59564830937342e-10
701780863,0
701780865,0
701780868,0
701780870,0
701780872,0
701780873,0.110776606085745
701780879,0.00812057379597837
701780881,0
701780882,0
701780885,4.01950393852653
701780887,5.59564830937342e-10
701780892,0.0214472437161074
701780898,0
701780901,0
701780903,0.0135194721341667
701780907,0.0127190343845117
701780909,0
701780910,0
701780912,0.00209230874406928
701780914,0.0203048979828087
701780918,0.0317048946125508
701780922,0
701780927,0.0194869854363849
701780933,4.01950393852653
701780940,0.00209230874406928
701780942,0
701780945,0.00809977994480168
701780960,0.00813374859578529
701780961,0
701780963,0
701780964,0
701780966,0.000975723260549704
701780968,5.59564830937342e-10
701780969,0.0237680161933106
701780972,0.00809955313875897
701780984,0.00809884405900238
701780987,0
701780988,0
701780992,0.0194869854363849
701781003,0.00697020096143031
701781012,0.0104885000621101
701781013,0
701781014,0
701781018,0
701781022,4.01950393852653
701781025,0.0316367576768425
701781028,0.0289966480459626
701781033,0.0158393783100016
701781035,0.0563875266590994
701781038,5.15122776403896e-07
701781039,0
701781041,0.00707237971596706
701781042,0.0214472437161074
701781050,0.00569401906751401
701781053,0.00103466372786203
701781056,0.0316499482941358
701781058,1.71061967675975e-09
701781062,0
701781064,0.0104885000621101
701781067,0.00809884405900238
701781070,0
701781077,0
701781079,0.000975723260549704
701781083,0
701781086,0.00809884405900238
701781096,0.0286456786402885
701781101,0
701781104,0
701781106,0
701781110,0.0313230125318431
701781112,0.00813374859578529
701781115,0
701781121,0.0311304550571623
701781122,0
701781128,0.0305734402970274
701781129,0.0309260126161608
701781130,0.104016779276
701781132,0.0749267760970262
701781136,0
701781137,0.00813374859578529
701781138,0.0304496945584015
701781140,0.00809884405900238
701781142,0.0309031377953834
701781146,0
701781153,0.272046208171729
701781155,0.0158495362074044
701781156,0
701781157,0
701781160,0.600257573746608
701781166,0
701781171,0
701781172,0.0222814760905599
701781174,0.00122640368475289
701781182,0
701781185,0.0160707635754512
701781190,0.0229911112222264
701781193,0.0286456786402885
701781196,0.00809884405900238
701781202,0.00809884405900238
701781211,0
701781221,0.0142377490226534
701781224,0
701781226,0
701781229,0
701781230,0
701781231,0.0303819793802546
701781232,0.632833755996896
701781240,0
701781245,0.0202706203985974
701781251,0.0495641181560784
701781254,0.453340118887887
701781262,0
701781265,0.134739581016873
701781268,0.632833755996896
701781270,0.000933208693126058
701781281,0.0201669041327182
701781287,0.178745857665653
701781289,0.0245583076333562
701781293,0.000955169178708357
701781295,0
701781297,0.0437287402036652
701781300,0
701781302,0.00650099043093206
701781309,0.0142377490226534
701781311,0
701781314,0.0668876674673464
701781315,0
701781323,0
701781326,0
701781327,0.0142377490226534
701781338,0
701781341,0.106109377975773
701781343,0
701781346,0.0142463537559678
701781347,0.00809884405900238
701781349,0.0270418293276935
701781352,0.00128504925222077
701781355,3.92795389235428e-10
701781359,0.0302248705579955
701781363,0.00018201476049368
701781364,1.78554332174564
701781371,0
701781385,0.0201593675195669
701781390,0.0115339660471665
701781393,0.0201321426829413
701781394,0
701781395,0.000933208693126058
701781396,0.0168570423791248
701781398,0
701781402,0.000955169178708357
701781404,2.60651332874965e-10
701781410,0
701781413,0.453340118887887
701781414,0.0158896934048235
701781416,0.0298428112422112
701781433,1.78554332174564
701781434,0
701781435,0
701781437,0
701781441,0.0289152792193372
701781443,0
701781444,0.0718617902753709
701781457,1.71061967675975e-09
701781461,0
701781462,0
701781464,0
701781467,0.0192779720485125
701781469,0.0185587517883964
701781473,3.92795389235428e-10
701781478,0
701781480,0.0488003455590152
701781491,0.0202079626949331
701781492,2.60651332874965e-10
701781493,0.0130609792632647
701781501,0.000955169178708357
701781505,0
701781518,0
701781523,0
701781526,0.0865972538736666
701781528,0.220213199327846
701781534,2.57235045547776e-05
701781539,0
701781540,0.00166583204846544
701781547,0.110851730135762
701781549,0
701781550,0.00146154842676067
701781552,0.264937884209202
701781553,0
701781557,0
701781559,2.57235045547776e-05
701781566,0.0172571832737981
701781568,0.0130609792632647
701781576,0.00018201476049368
701781580,0.016917172080733
701781585,0
701781587,0
701781593,0.0130609792632647
701781595,0
701781599,0
701781603,0.0456955375172345
701781604,0.000118017795558609
701781608,0
701781613,0.117720372073177
701781620,0
701781621,3.35626400248865e-08
701781629,3.35626400248865e-08
701781632,0.00178339794985652
701781636,0
701781643,0.0130609792632647
701781645,0
701781647,0.00474827969476584
701781649,0.00176768325815793
701781652,0.159799786034054
701781654,0.379316641960025
701781661,0
701781663,0.00935239765085206
