"rid","us_drainage_density_ruggedness"
701301933,2.12718879492711
701301935,2.12718879492711
701301938,2.12718879492711
701301939,2.12718879492711
701301940,2.65986511166658
701301942,2.12718879492711
701301948,1.34861876719426
701301951,2.79885445760299
701301956,1.35635119355427
701301957,2.65986511166658
701301966,2.54527125236934
701301973,2.11878896483957
701301977,2.54527125236934
701301978,1.35635119355427
701301980,3.60970737658756
701301982,1.92085894978622
701301983,3.35667545027872
701301986,41.6455360329587
701301991,2.06458658472581
701301995,1.58884262869532
701301996,2.54527125236934
701302004,4.20773206556306
701302005,3.5266101958762
701302006,2.11878896483957
701302007,1.35635119355427
701302013,8.9099218411395
701302018,1.29562016917234
701302022,1.53308729388689
701302024,2.22728556749652
701302026,3.2251414060033
701302030,2.74958836614848
701302032,1.48484451504332
701302033,2.74958836614848
701302036,2.74958836614848
701302038,2.15855140312794
701302040,1.97895172077367
701302041,1.53308729388689
701302044,5.76026203643768
701302045,2.95783758489587
701302048,2.80435482830461
701302050,2.32953297700009
701302053,1.35635119355427
701302056,3.17748688833806
701302057,3.2251414060033
701302063,3.69966578605583
701302071,3.37847484934503
701302073,7.32292229722573
701302084,3.82571886965294
701302088,0.764430944882851
701302099,2.11848151971597
701302101,5.48034442712831
701302103,2.75769442794387
701302108,3.8264973566424
701302110,2.11878896483957
701302112,3.69966578605583
701302119,2.48976753867472
701302120,0.941679008652043
701302124,3.2251414060033
701302126,1.26240097145562
701302128,10.786293880204
701302131,2.00089687355604
701302132,1.2227105208144
701302140,2.02242223334708
701302150,3.2251414060033
701302155,2.23327825989894
701302161,5.56681177361465
701302163,1.85377603114123
701302164,1.26240097145562
701302165,2.59128116130371
701302167,2.02242223334708
701302169,1.22596488174952
701302171,1.26240097145562
701302173,2.23327825989894
701302174,2.16653651061655
701302177,182.810073251445
701302181,2.08863573874788
701302183,0.681342404600035
701302185,7.02792843076199
701302189,1.26240097145562
701302190,2.16653651061655
701302201,2.16653651061655
701302203,2.13005831085307
701302207,3.85220153136721
701302211,2.0744477334513
701302214,2.13005831085307
701302216,2.08082120046454
701302218,2.16653651061655
701302220,2.16653651061655
701302223,2.10365164817896
701302224,1.9801739013156
701302233,3.90373444915806
701302236,2.05288377300567
701302239,2.02242223334708
701302242,7.02792843076199
701302243,2.05288377300567
701302246,2.07782417143414
701302264,2.89774766728794
701302273,2.06886773772028
701302276,2.06458658472581
701302287,8.63406692904475
701302288,2.04179771451258
701302303,2.10365164817896
701302312,2.67808297989063
701302314,2.89774766728794
701302316,1.31586850261335
701302324,2.09420614126282
701302326,1.41066454114341
701302327,0.388659260749277
701302328,1.1538856771528
701302332,2.10514042016114
701302333,0.739657125752362
701302341,1.44626480790967
701302344,1.32384395064578
701302346,1.32384395064578
701302347,2.09090350644905
701302350,2.11056750223679
701302352,1.30550099825991
701302363,2.10775466657156
701302366,1.31586850261335
701302372,2.23327825989894
701302377,2.6754164808162
701302380,2.10775466657156
701302381,5.87943115753678
701302382,1.31586850261335
701302386,7.21940019643114
701302387,1.22596488174952
701302389,1.8992087547631
701302390,3.26971956484836
701302399,4.32248842500845
701302407,2.6754164808162
701302410,7.02792843076199
701302412,2.33101477651334
701302413,7.45852089553533
701302419,2.53933430501464
701302420,3.85690674141582
701302422,2.99986922902146
701302426,1.88207382630539
701302429,2.83607029677073
701302433,1.74205549862989
701302435,3.53275728937472
701302436,4.23430373731781
701302438,1.32384395064578
701302440,2.91787686604381
701302442,3.11223991516577
701302443,0.704935011952761
701302447,1.22596488174952
701302450,1.6479781241759
701302453,2.10775466657156
701302462,2.53933430501464
701302465,1.09914763259457
701302467,3.85690674141582
701302472,1.09914763259457
701302475,2.99986922902146
701302481,2.53933430501464
701302483,1.09914763259457
701302486,2.90353231189014
701302488,2.01852422991808
701302490,93.1957684974669
701302501,2.74020949919777
701302513,1.22596488174952
701302514,2.39613752708162
701302516,1.22596488174952
701302520,2.10775466657156
701302523,1.8992087547631
701302525,4.32248842500845
701302532,2.0651649991166
701302533,0.383461905600627
701302536,27.0650004820304
701302539,2.74020949919777
701302543,2.51678625561359
701302545,2.84299611808797
701302552,1.22596488174952
701302553,1.22596488174952
701302555,1.22596488174952
701302557,1.22596488174952
701302559,1.22596488174952
701302561,3.17748688833806
701302570,2.06500195313332
701302574,3.45935157851124
701302575,1.55365120324792
701302578,2.11438117644585
701302580,2.06615742571198
701302582,4.04587983081662
701302583,0.631574901764192
701302585,2.39413781768519
701302586,2.99986922902146
701302587,2.38507186029545
701302593,2.04061010870629
701302599,4.18795722873079
701302601,4.04587983081662
701302609,1.55365120324792
701302613,1.73699586155505
701302621,2.10826773002882
701302629,1.48764576974579
701302635,1.8992087547631
701302639,2.12302521631799
701302645,4.93073488236549
701302647,1.14895906591387
701302648,2.06953710976134
701302649,1.27277847232564
701302655,2.99986922902146
701302656,1.8992087547631
701302658,1.8992087547631
701302659,2.27846579871932
701302660,15.0966864876465
701302662,1.88207382630539
701302665,2.68957798251149
701302667,1.55365120324792
701302668,2.11553819989089
701302672,2.1416006974258
701302674,1.53046779749213
701302676,3.72095263763011
701302677,3.80457752245261
701302689,0.704935011952761
701302691,4.93073488236549
701302695,2.06953710976134
701302700,1.5306926327158
701302701,3.03761883009512
701302713,2.30531209894882
701302715,4.93073488236549
701302717,1.27277847232564
701302718,2.40588084281843
701302722,1.37551538868338
701302724,1.22696827341697
701302731,5.10074927221811
701302734,2.1416006974258
701302738,2.13537937991975
701302739,2.17932003524276
701302744,1.88207382630539
701302745,1.47898161768892
701302757,1.27277847232564
701302759,0.788514780032426
701302760,2.03339605460377
701302764,2.59806679185758
701302766,4.93073488236549
701302767,3.88543108278509
701302768,3.03450253122953
701302770,2.16552889811599
701302775,4.26755653273322
701302778,1.4441431093579
701302779,1.27277847232564
701302784,12.3709197409919
701302794,2.59806679185758
701302796,2.27846579871932
701302800,1.97797730225492
701302801,2.99986922902146
701302810,1.6479781241759
701302811,1.27277847232564
701302812,4.93073488236549
701302817,2.06953710976134
701302822,5.30166672681554
701302823,1.27964590246977
701302825,1.30881699387431
701302826,1.4441431093579
701302828,1.4441431093579
701302832,0.509227476642265
701302835,2.06879741946433
701302848,2.14809215289657
701302849,3.33348862116014
701302853,1.27277847232564
701302861,1.93668601580616
701302870,3.01314412905483
701302875,4.54096802899219
701302883,2.03490379621213
701302886,1.27277847232564
701302892,13.5144395917816
701302893,2.06901738012976
701302896,2.16554956558715
701302901,1.47525084407285
701302914,1.39615135708159
701302916,1.39615135708159
701302922,3.61508300863944
701302924,1.99190229459918
701302926,1.73699586155505
701302932,5.30166672681554
701302937,3.83881453910989
701302938,1.93385939955631
701302945,1.5144268674732
701302946,1.43609193007199
701302947,3.44056450936743
701302948,2.85626102806705
701302951,0.380205947263029
701302952,5.30166672681554
701302953,1.61877166541578
701302954,0.442270119061897
701302959,1.96917964513726
701302965,2.06912896212901
701302969,1.78817681557374
701302981,3.13294284456045
701302989,1.46043364442917
701302990,2.91312519320884
701302997,2.06793322171484
701302998,2.06791371235276
701303009,1.94236777894516
701303010,1.11602861405718
701303019,1.94013091782514
701303027,4.93073488236549
701303032,1.11602861405718
701303035,2.16549218991183
701303039,2.06756291396214
701303044,4.16378114877886
701303053,3.04992942597694
701303054,2.0676348150544
701303061,2.06928262160495
701303065,2.85626102806705
701303068,4.93073488236549
701303079,2.19276135223618
701303081,1.98082841681078
701303083,1.47093842038783
701303085,1.74485662187239
701303088,1.93385939955631
701303092,1.93385939955631
701303094,3.28531848701223
701303096,8.55302499085525
701303103,3.56008436308778
701303105,2.06923061287483
701303108,1.47093842038783
701303110,2.30282346591454
701303116,1.83018239592341
701303118,7.19401004133496
701303125,2.66578864966773
701303128,8189.74685386484
701303137,1.73051443573766
701303140,1.46194858280526
701303143,3.35373291082433
701303146,1.85619809231638
701303149,4.08209055180976
701303150,1.00670364996305
701303153,2.59806679185758
701303158,2.66578864966773
701303159,2.14809215289657
701303166,1.89512894848448
701303174,2.0697432463244
701303178,1.38616371765101
701303180,0.745352314371376
701303195,4.08209055180976
701303196,3.01329494404979
701303214,3.01329494404979
701303219,0.688735120039572
701303222,1.98702069256178
701303226,1.93385939955631
701303231,4.08209055180976
701303233,5.12477289697543
701303235,62.1175668655785
701303240,2.8951294123708
701303241,4.25491632313527
701303247,0.688735120039572
701303248,2.62682668430967
701303251,3.86197628595693
701303254,2.85626102806705
701303255,4.93073488236549
701303256,3.20541216376366
701303258,2.51311555582519
701303259,2.62682668430967
701303265,8.63606944136184
701303267,4.25491632313527
701303274,2.07016644229713
701303276,27.9077037530588
701303280,1.89512894848448
701303282,2.85626102806705
701303289,1.38616371765101
701303291,2.85626102806705
701303293,2.85626102806705
701303296,4.41096203559892
701303298,3.56008436308778
701303300,0.161565577986993
701303302,4.32248842500845
701303305,2.51311555582519
701303309,0.161565577986993
701303322,1.97917463460118
701303328,8.63606944136184
701303334,0.161565577986993
701303335,1.48512313473929
701303336,1.89512894848448
701303339,3.34144199744001
701303343,3.42891060034894
701303345,1.89512894848448
701303346,1.89512894848448
701303348,2.07019643291026
701303353,1.89512894848448
701303354,2.24899600047059
701303356,4.41096203559892
701303359,2.62682668430967
701303361,8.29226868911229
701303363,3.52927895106148
701303369,2.07081667638158
701303370,8.63606944136184
701303372,2.45675689122366
701303375,1.69314238356892
701303389,2.24899600047059
701303391,2.07100374171492
701303392,0.688735120039572
701303394,2.19724871772361
701303399,2.05047650229092
701303405,1.99040142035565
701303407,4.41096203559892
701303410,2.24899600047059
701303412,1.97124584607312
701303413,2.0688570338803
701303414,4.41096203559892
701303421,93.1957684974669
701303424,2.07178981769907
701303426,4.16378114877886
701303428,2.66578864966773
701303431,3.57996346940849
701303432,3.35373291082433
701303438,27.9077037530588
701303445,1.73911861878466
701303448,4.90310233695421
701303451,4.90310233695421
701303457,4.41096203559892
701303460,2.27886286317041
701303470,0.872563040724601
701303473,2.32579968115946
701303474,1.93818563486742
701303476,2.26073737210179
701303477,1.69314238356892
701303479,5.55264312087717
701303481,1.08832774822599
701303485,2.07215169242831
701303486,1.93796836202895
701303498,3.24473642578258
701303499,2.01550521756527
701303501,1.73911861878466
701303503,3.28172289620041
701303504,4.90310233695421
701303508,5.56940025715469
701303510,1.60667538987379
701303511,3.30712640297222
701303513,4.25491632313527
701303523,1.69314238356892
701303529,4.02228882016379
701303533,3.75717003460169
701303535,3.75717003460169
701303540,2.53672262704137
701303543,2.30282346591454
701303544,5.10830711356136
701303546,3.86197628595693
701303547,5.51527858196158
701303549,3.55452986698554
701303569,1.69314238356892
701303571,2.08068915291872
701303581,2.51311555582519
701303583,2.20839820599161
701303585,2.28725079263362
701303597,2.07288880485048
701303598,3.75717003460169
701303601,2.27886286317041
701303606,106.800032646226
701303612,3.62200829696096
701303615,1.24166271942513
701303616,2.01521244535173
701303618,1.71078147194876
701303619,3.95337626613053
701303625,106.800032646226
701303630,106.800032646226
701303631,2.074867110489
701303632,1.89750983284861
701303638,2.86565498337205
701303639,1.30087494504815
701303649,1.35795519796137
701303656,2.26044343237127
701303666,1.30087494504815
701303667,6.52786658459959
701303674,1.30087494504815
701303677,2.26044343237127
701303679,4.25491632313527
701303685,2.53672262704137
701303692,4.25491632313527
701303696,2.03530116354331
701303703,2.26044343237127
701303712,2.03530116354331
701303721,0.367261591713782
701303723,2.03530116354331
701303729,2.30628473828234
701303730,0.367261591713782
701303732,0.367261591713782
701303737,2.11175669932661
701303744,12.4490484072892
701303748,3.40876535485591
701303750,3.40876535485591
701303751,11.5275640446464
701303752,2.26044343237127
701303762,12.4490484072892
701303770,1.91211999207777
701303774,2.64279416145361
701303776,3.22128689727853
701303781,2.26044343237127
701303786,1.91211999207777
701303794,2.53672262704137
701303796,2.07606809760278
701303797,2.53672262704137
701303801,1.7342328530717
701303805,2.26044343237127
701303810,2.14823666130965
701303811,2.14823666130965
701303815,2.86395354663235
701303817,1.91211999207777
701303821,13.5191025111817
701303825,4.22291200208856
701303827,3.48489567946014
701303828,4.22291200208856
701303832,1.91211999207777
701303835,2.64279416145361
701303838,2.82084110120589
701303843,2.53672262704137
701303844,2.2858712484682
701303845,0.952369437723113
701303849,6.6321885017023
701303851,2.11480624807982
701303854,0.117086536022036
701303859,5.6005374467029
701303864,2.26044343237127
701303869,1.1874338225735
701303871,7.38715376317847
701303874,2.07983809740573
701303881,2.11480624807982
701303884,4.27727821165194
701303888,7.38715376317847
701303892,2.10962655478188
701303894,12.7794078851829
701303896,12.7794078851829
701303900,3.02819127363636
701303902,27.9077037530588
701303905,2.1854773181441
701303907,2.23039282162373
701303915,4.67580934838048
701303929,1.07881130484478
701303931,0.860286692424333
701303936,3.31959572955455
701303938,12.7794078851829
701303943,0.633801963862046
701303954,3.01114955199565
701303955,2.1854773181441
701303960,1.07881130484478
701303963,7.90761890152513
701303969,4.72642119111793
701303970,12.7794078851829
701303974,12.7794078851829
701303975,5.51207950274924
701303977,12.7794078851829
701303979,1.73270945661364
701303981,4.72642119111793
701303983,1.07881130484478
701303986,1.1874338225735
701303989,17.259238971289
701303992,3.47049275896823
701303994,0.658272192744309
701303996,12.7794078851829
701303998,12.7794078851829
701304003,2.10962655478188
701304006,0.658272192744309
701304010,1.1874338225735
701304011,4.27727821165194
701304012,3.26301086349142
701304013,2.10962655478188
701304015,2.10962655478188
701304027,0.658272192744309
701304029,1.1874338225735
701304031,2.10750838536001
701304034,2.10750838536001
701304035,2.10750838536001
701304042,2.10750838536001
701304045,2.10750838536001
701304047,4.27727821165194
701304058,2.10750838536001
701304060,1.1874338225735
701304061,2.29593377109888
701304067,2.10750838536001
701304069,2.37222894487224
701304072,2.10750838536001
701304074,1.90731469560649
701304077,2.10750838536001
701304079,2.10750838536001
701304081,4.1559502614793
701304092,0.658272192744309
701304098,1.91211999207777
701304100,4.71322281074131
701304105,1.91211999207777
701304116,1.91211999207777
701304120,1.87631244611631
701304123,1.01988058342068
701304129,0.658272192744309
701304130,2.1854773181441
701304132,4.1559502614793
701304138,4.08340633895745
701304140,1.22491234139846
701304153,1.01988058342068
701304156,0.658272192744309
701304157,2.1854773181441
701304160,0.780882000321857
701304162,4.42653276025567
701304169,0.658272192744309
701304174,5.26525351486138
701304176,0.658272192744309
701304180,0.658272192744309
701304199,1.0317927794583
701304202,1.35745668070721
701304205,0.618168541675235
701304206,2.09387314181645
701304208,0.748540999803781
701304210,0.51505915990315
701304214,0.964343244045978
701304219,0.491252304247521
701304224,1.35745668070721
701304226,0.964343244045978
701304232,4.93184859616994
701304236,1.03932998639967
701304238,3.34050112485244
701304249,0.724725044168642
701304258,3.38071029170008
701304269,4.27727821165194
701304271,1.40717744018094
701304275,0.658772317494544
701304283,4.93184859616994
701304285,3.6948896405336
701304287,0.806374488336524
701304290,0.964343244045978
701304292,1.5798183233419
701304298,3.42333825005269
701304302,5.02589412233047
701304304,2.43972443328736
701304308,4.08340633895745
701304313,5.02589412233047
701304314,5.26525351486138
701304316,1.40740546475565
701304318,10.7703906260788
701304320,1.23670740632726
701304322,3.38071029170008
701304325,4.19140674379281
701304331,2.43972443328736
701304332,1.59585172119101
701304334,4.93184859616994
701304337,5.02589412233047
701304339,0.976986587252507
701304348,2.07996830989459
701304350,4.93184859616994
701304352,4.55911941525124
701304356,3.42333825005269
701304361,3.42333825005269
701304363,4.19140674379281
701304366,1.88391623420502
701304368,3.98261548558683
701304376,4.19140674379281
701304380,1.35807313276961
701304384,1.57711816629452
701304386,4.10833690980004
701304393,3.72079313406096
701304400,2.78780955560832
701304405,4.19140674379281
701304410,0.980482175416578
701304413,0.976986587252507
701304415,0.583925961324111
701304417,0.415251838047389
701304422,1.35807313276961
701304429,1.84612533451989
701304430,1.38488507370626
701304431,70.5120660445528
701304434,4.35908799286021
701304435,3.38071029170008
701304442,1.57323715759137
701304444,2.0228045227197
701304446,2.4512553924692
701304447,3.38071029170008
701304448,1.11052128811116
701304452,4.01337732593212
701304454,0.980482175416578
701304456,3.45365784234913
701304458,1.57003660538626
701304463,0.238652706514565
701304465,6.90395317619446
701304474,1.57323715759137
701304478,4.35908799286021
701304481,5.6442085907444
701304483,3.57012973044488
701304491,5.02589412233047
701304492,1.23670740632726
701304494,1.59127964127877
701304496,1.6993718510181
701304505,2.08178878953815
701304510,2.23918271750011
701304518,20.0981986714694
701304522,1.34731351835077
701304524,2.23918271750011
701304527,3.34505975950073
701304529,70.5120660445528
701304535,5.02589412233047
701304537,2.18175984307648
701304541,3.49231239256835
701304543,1.37476656701527
701304545,4.35908799286021
701304547,2.18175984307648
701304551,70.5120660445528
701304553,5.02589412233047
701304555,1.71632426162901
701304563,2.18175984307648
701304576,2.18175984307648
701304580,2.90113674347302
701304582,8.34236752619469
701304588,2.18175984307648
701304589,2.18175984307648
701304596,2.18175984307648
701304605,2.18175984307648
701304611,2.09102092897988
701304616,0.628003794383247
701304622,5.696948819275
701304623,3.48621990993975
701304624,4.09723481876276
701304628,2.7864541594893
701304636,2.09102092897988
701304637,2.08300138939993
701304639,4.09723481876276
701304641,2.52799398379422
701304646,2.18175984307648
701304647,2.52799398379422
701304649,3.57301302386035
701304653,5.7878361271822
701304660,4.19140674379281
701304669,2.42795873003435
701304671,1466.11191729899
701304674,6.90395317619446
701304693,2.22862843412167
701304695,4.31368601979087
701304696,2.22862843412167
701304697,5.7878361271822
701304699,6.90395317619446
701304703,9.13413581271806
701304707,5.6211946796539
701304709,7.46609958915103
701304712,0.739627061446539
701304716,6.11849627772893
701304718,4.18796449554183
701304720,1.21599854255209
701304727,3.71349992663134
701304729,2.28765104962428
701304731,2.21439689452422
701304734,6.03024471838524
701304736,2.89751559188422
701304737,2.29057343721007
701304739,3.05780458708744
701304742,2.29420286949103
701304744,1.68036400679037
701304746,5.18361900880107
701304748,5.6748878253723
701304749,2.2859115311377
701304751,0.932840579849393
701304758,5.6748878253723
701304762,5.5271523749773
701304764,5.90166910389355
701304779,7.39460227864859
701304781,5.79052870666031
701304782,1.89722931199011
701304789,3.69546908594638
701304792,2.08301982630527
701304793,2.61038803437884
701304798,4.30379461924595
701304800,4.48747133028196
701304802,4.45724878587893
701304803,3.69546908594638
701304807,2.61038803437884
701304810,2.39329599380167
701304812,1.8436218950506
701304816,14.2928428853049
701304818,2.42274732319662
701304820,3.06616871488022
701304822,3.57301302386035
701304828,1.89722931199011
701304833,1.79178855502193
701304835,1.67299865919419
701304836,6.65647770099508
701304842,4.41294003939253
701304846,9.13413581271806
701304849,9.13413581271806
701304852,6.51356628460629
701304854,4.43145837550927
701304858,2.23192782885984
701304860,1.89722931199011
701304861,1.92960312019899
701304868,2.08395856488332
701304873,2.67117549095971
701304876,2.52496149566238
701304878,2.42499886516371
701304879,1.92960312019899
701304881,5.41138883646161
701304883,5.40886596676504
701304891,1.92960312019899
701304904,2.39195519119197
701304906,2.78221676094526
701304909,1.36121866944877
701304910,4.65203825209037
701304912,6.55786145295041
701304914,3.03750328091014
701304916,66.3968011781168
701304920,2.2231428106871
701304922,1.66627607963272
701304928,2.70678645514728
701304931,2.52075217182682
701304934,2.7864541594893
701304936,17.259238971289
701304937,1.95557153252722
701304938,2.7774798682582
701304940,5.33537350482997
701304949,3.0856055163264
701304955,2.21940600833153
701304957,2.07954538231651
701304960,2.03679369919729
701304962,3.0856055163264
701304964,19.8023154145527
701304966,3.1248317657844
701304974,2.15706749967616
701304977,3.89938950055142
701304982,4.76880981341433
701304984,2.51707139584768
701304986,2.33652435415293
701304992,1.92960312019899
701304994,2.56363548189349
701304995,2.48901325241554
701304998,14.1661629840323
701305011,0.292813888133778
701305012,1.99672655137737
701305014,5.6172510424902
701305016,3.39922012472454
701305018,6.33985398823066
701305023,2.42518648132372
701305025,2.68012498815469
701305027,14.1661629840323
701305033,2.42140135350849
701305034,1.86075153038058
701305036,6.41455911481957
701305038,6.41455911481957
701305040,3.18131415630292
701305047,3.48917807541309
701305055,28.6211960701477
701305058,8.15586259241489
701305061,3.40853613798809
701305070,3.35325295581699
701305072,2.68012498815469
701305079,2.55287141288164
701305084,2.83175352817212
701305085,3.13825920708336
701305088,2.83175352817212
701305089,4.39305892121347
701305091,2.34445002696324
701305093,1.85856358789677
701305095,37.549370534449
701305098,2.38090987508059
701305105,3.35325295581699
701305106,37.549370534449
701305108,3.21384883617453
701305109,37.549370534449
701305114,2.42061288786052
701305116,7.21585476626892
701305119,3.12547870991638
701305126,3.16919069277845
701305129,2.803167552037
701305134,2.54245065624644
701305135,2.803167552037
701305143,2.08940887504523
701305150,3.21384883617453
701305152,2.803167552037
701305155,3.57737167158412
701305159,4.31356830950153
701305163,2.33652435415293
701305166,0.154555322753775
701305170,6.43904037956118
701305173,4.29563275206828
701305177,2.55944161788357
701305178,2.76361316802906
701305180,9.92434834019726
701305184,1.92606047255252
701305191,3.57737167158412
701305192,14.1661629840323
701305194,14.1661629840323
701305200,1.92606047255252
701305203,2.84001881471941
701305206,2.08242545696057
701305214,4.29563275206828
701305217,0.950469356474203
701305219,1.92606047255252
701305223,3.35325295581699
701305227,2.14707337749716
701305229,3.35325295581699
701305234,2.24580322120296
701305235,5.27332294761904
701305243,2.51382445336813
701305244,2.33652435415293
701305246,2.68218577870515
701305253,2.51382445336813
701305254,2.14707337749716
701305255,2.50044553291126
701305256,2.25859828480252
701305257,2.50523632799045
701305258,1.46223154247813
701305260,7.57627306266451
701305265,1.92606047255252
701305267,3.21384883617453
701305270,5.21306279370877
701305272,5.21306279370877
701305277,3.12547870991638
701305279,3.4291468665239
701305280,5.80840019558664
701305282,4.29563275206828
701305287,1.46223154247813
701305290,2.42408251316361
701305294,4.31356830950153
701305298,0.807866169215849
701305308,37.549370534449
701305310,4.31356830950153
701305314,2.67951664468859
701305327,2.42408251316361
701305329,3.12547870991638
701305332,2.1413791260667
701305333,1.90554608447999
701305336,1.94596140721341
701305337,1.8989156532455
701305339,2.1413791260667
701305344,1.94596140721341
701305345,1.94596140721341
701305347,1.94596140721341
701305357,1.42570116542614
701305367,1.8483191489206
701305378,4.29563275206828
701305387,1.8483191489206
701305389,0.807866169215849
701305391,2.99270076268328
701305392,3.87544508316631
701305394,2.92059706637781
701305396,4.64341643933739
701305398,1.13589464162331
701305401,1.8483191489206
701305409,2.08242545696057
701305411,4.64341643933739
701305414,4.29563275206828
701305415,5.23186020647628
701305429,2.43242986634831
701305432,1.67496315410724
701305436,0.846573622399817
701305438,1.67496315410724
701305444,1.8483191489206
701305446,2.86778524631094
701305449,5.23186020647628
701305459,12.5991408947719
701305461,4.29563275206828
701305463,2.51289033930834
701305469,0.231668239287562
701305485,2.95641225557596
701305486,2.10071488114041
701305492,2.43242986634831
701305493,2.50453999359686
701305502,2.86778524631094
701305503,2.48120359539369
701305506,3.70629463243336
701305508,2.05347740733554
701305513,2.32125085205447
701305515,2.95521862857727
701305517,8.83629091181245
701305540,2.72790836357083
701305546,2.32125085205447
701305548,2.72790836357083
701305552,1.89839136407821
701305556,2.1344217800375
701305558,1.89839136407821
701305563,2.08339937914308
701305571,2.36161438928779
701305573,2.72356535234534
701305577,2.72356535234534
701305579,2.09384604271066
701305582,1.13589464162331
701305584,0.502723206010148
701305587,0.502723206010148
701305588,0.747601204477433
701305592,5.83962625642152
701305593,1.66126911518597
701305594,2.93380196138467
701305596,3.21276960782319
701305600,2.01224129748263
701305604,0.669803899865825
701305606,2.08379600981369
701305607,1.95927366736491
701305627,6.01488408107424
701305628,1.66126911518597
701305638,3.61962563501124
701305641,1.46223154247813
701305642,1.95927366736491
701305644,7.06124551101926
701305647,1.47004928452356
701305652,3.61962563501124
701305655,3.61962563501124
701305656,1.0155661839886
701305659,0.645871113748107
701305663,1.73165088054903
701305664,1.46884576113853
701305665,1.56482948035753
701305667,1.64308648410825
701305671,1.95927366736491
701305677,2.08189797538855
701305681,1.73165088054903
701305685,6.42457777569889
701305687,1.95927366736491
701305689,1.13469361927236
701305690,7.18939205420025
701305696,1.73165088054903
701305701,2.43916222561616
701305703,1.73165088054903
701305705,1.72570957737864
701305710,6.42457777569889
701305716,2.1499027979597
701305724,3.01528694146499
701305732,1.73165088054903
701305735,3.01528694146499
701305736,2.50217663311096
701305741,1.95927366736491
701305747,3.01528694146499
701305750,3.01528694146499
701305751,3.01528694146499
701305755,2.1499027979597
701305767,5.94309029248127
701305768,20.9865739955642
701305769,2.08097696402421
701305775,4.64341643933739
701305777,5.12159120850003
701305779,1.46223154247813
701305782,2.46479008236684
701305784,2.47292011276582
701305788,2.39919189917773
701305790,1.66126911518597
701305792,1.66126911518597
701305795,1.48578991665782
701305799,17.6626111448032
701305805,2.09623502775864
701305810,17.6626111448032
701305815,2.71820456455748
701305816,2.22234940492869
701305826,2.1499027979597
701305828,2.1499027979597
701305830,2.1499027979597
701305832,2.1499027979597
701305834,2.1499027979597
701305841,2.39919189917773
701305845,2.22234940492869
701305847,2.22234940492869
701305853,2.0127540972627
701305862,2.1499027979597
701305872,2.1499027979597
701305874,2.7816178242433
701305878,2.22234940492869
701305880,1.59293577279595
701305885,2.1499027979597
701305891,2.22234940492869
701305895,3.08134032458666
701305896,2.1499027979597
701305898,1.59293577279595
701305913,3.48911220079071
701305915,11.1880550765511
701305916,7.51198714827151
701305919,2.22234940492869
701305921,5.98292336426082
701305923,2.98455585837975
701305924,1.15607727918411
701305927,0.419472563832421
701305928,2.08097696402421
701305933,3.08134032458666
701305934,3.11159648593351
701305939,7.51198714827151
701305942,3.11446333876689
701305945,3.11784374804364
701305951,1.29740995295368
701305956,3.11159648593351
701305959,2.09623502775864
701305963,2.080584897826
701305964,2.08704706609098
701305966,3.08134032458666
701305968,23.7694090656842
701305970,23.7694090656842
701305977,23.7694090656842
701305981,3.13002352671087
701305997,3.12248496362655
701306000,3.08134032458666
701306004,2.39919189917773
701306006,1.05581640887773
701306019,2.58581455513779
701306020,2.40484853214489
701306023,2.5890022092174
701306026,2.58581455513779
701306031,2.08095152178579
701306040,3.72988086987016
701306044,3.83726399352675
701306049,2.69040676231302
701306054,6.84424502430304
701306056,23.7694090656842
701306057,23.7694090656842
701306059,2.09623502775864
701306063,2.01198504447486
701306069,2.08171204974193
701306076,2.09623502775864
701306081,0.527824436439621
701306083,1.77925441530099
701306085,60.6955922546555
701306086,2.46704161114414
701306087,1.29740995295368
701306093,3.83726399352675
701306095,0.69321812373726
701306097,1.4211141979384
701306098,2.71419050010962
701306099,0.468429374116115
701306104,3.72988086987016
701306108,2.08129646627553
701306112,3.27049739463648
701306114,1.95927366736491
701306116,4.33160953737497
701306119,8.19705039008823
701306124,1.73165088054903
701306131,4.33160953737497
701306141,2.32418587097147
701306146,0.454044345710324
701306148,1.89071274313384
701306151,2.08153122465528
701306154,3.17057142452854
701306158,3.10060782797458
701306159,2.08153385331995
701306168,1.81493805784841
701306176,2.08153385331995
701306182,1.73165088054903
701306184,5.43033327151341
701306186,1.73327439821578
701306187,1.38082452009952
701306189,1.11778200381298
701306197,3.77579919059614
701306201,5.43033327151341
701306205,2.46704161114414
701306208,36.1844245726063
701306210,1.14172031495895
701306211,2.28241004728359
701306216,5.43033327151341
701306220,2.0815481254577
701306221,2.16401365453287
701306224,1.95693371328518
701306225,1.81493805784841
701306226,8.50039528000006
701306228,2.01875904438209
701306233,5.43033327151341
701306237,2.45848886756903
701306239,2.08164965373979
701306242,3.3407811567264
701306248,5.43033327151341
701306250,5.43033327151341
701306252,5.43033327151341
701306258,5.36656987354448
701306260,5.79419478992195
701306265,1.22118752813314
701306277,4.12038494451826
701306279,2.08163312761028
701306280,2.42197930393082
701306281,1.56535248056862
701306283,13.762400988308
701306289,1.39823334196058
701306291,5.62180002330191
701306293,4.63839560925578
701306298,2.58419011852609
701306300,2.14604488417552
701306304,3.31945005018992
701306310,1.70257226151984
701306314,2.08708888157595
701306316,2.14604488417552
701306319,1.72758766447577
701306321,1.11778200381298
