"rid","us_strm_crossings"
702594150,0
702594162,1.1934372862802e-06
702594163,7.26505133122745e-06
702594165,4.14456586460502e-06
702594168,3.62549640381356e-06
702594170,0
702594179,4.68659369186626e-06
702594181,1.88008953986596e-05
702594183,3.62549640381356e-06
702594185,1.1853142723716e-06
702594187,1.35919669547413e-06
702594197,6.97105342652472e-07
702594198,1.2772207993478e-06
702594201,0
702594203,3.84025489433357e-06
702594210,2.73693496957615e-07
702594212,0
702594219,0
702594220,0
702594229,1.2772207993478e-06
702594230,1.35339069018958e-05
702594231,0
702594234,2.69981250102939e-07
702594235,0
702594240,0
702594246,3.8092346211382e-06
702594250,1.0632008374321e-06
702594251,3.86795498452379e-07
702594257,0
702594259,1.52875948815767e-06
702594263,1.00685038873927e-06
702594264,2.48577551916426e-07
702594267,0
702594269,0
702594271,2.1064177098316e-06
702594274,1.17640970137505e-06
702594277,0
702594279,0
702594280,0
702594282,1.00685038873927e-06
702594284,0
702594286,0
702594288,0
702594292,0
702594295,6.62957108375971e-07
702594297,2.45233813932943e-06
702594298,0
702594301,0
702594303,6.2923987466126e-07
702594305,0
702594308,1.00685038873927e-06
702594313,6.18561427924314e-07
702594319,1.2772207993478e-06
702594329,2.10065688523909e-06
702594331,4.21077564512345e-06
702594332,0
702594339,1.91845052521777e-06
702594340,5.78812566272076e-07
702594347,6.98893935650222e-07
702594353,0
702594355,0
702594356,1.00685038873927e-06
702594362,0
702594363,0
702594365,0
702594374,1.2772207993478e-06
702594379,3.96260805459741e-07
702594380,0
702594385,0
702594387,1.22061162673364e-06
702594391,1.00354286256256e-05
702594395,6.76812859385852e-06
702594400,0
702594402,3.73462812019843e-07
702594404,0
702594410,1.60041310400779e-06
702594416,1.28752684401157e-06
702594421,0
702594425,0
702594427,0
702594436,1.12835546852739e-06
702594437,6.76812859385852e-06
702594438,1.91845052521777e-06
702594441,9.25081771635337e-07
702594448,1.17026916208577e-06
702594450,0
702594452,0
702594457,0
702594459,1.29376914222752e-06
702594461,0
702594465,3.84025489433357e-06
702594483,0
702594485,0
702594486,1.29376914222752e-06
702594488,1.27498381183161e-06
702594494,0
702594495,0
702594498,0
702594500,0
702594501,6.14493787711146e-07
702594508,2.31655238157343e-06
702594524,6.14493787711146e-07
702594527,9.73100509866497e-07
702594529,0
702594531,0
702594533,0
702594539,0
702594543,1.96346402208834e-06
702594548,0
702594550,0
702594554,0
702594556,0
702594559,0
702594564,5.60103316048286e-07
702594565,8.91875050027167e-07
702594570,0
702594571,9.02126250371882e-07
702594572,0
702594577,0
702594583,3.94525694808522e-06
702594586,1.96346402208834e-06
702594589,1.35339069018958e-05
702594596,0
702594598,1.96346402208834e-06
702594602,1.57002126696684e-06
702594604,5.1070072904495e-07
702594611,1.2772207993478e-06
702594614,1.65028427321657e-06
702594621,5.59383123389687e-06
702594623,8.30751577924459e-06
702594624,0
702594628,5.72907795490827e-07
702594630,5.67769390270908e-07
702594633,0
702594634,6.14493787711146e-07
702594640,8.57187898938195e-07
702594642,2.14036886920621e-06
702594656,0
702594658,0
702594660,1.96346402208834e-06
702594661,0
702594663,0
702594665,8.88113983150416e-07
702594668,2.17184544506266e-06
702594670,0
702594672,0
702594675,6.14493787711146e-07
702594678,0
702594681,1.98026194932393e-06
702594688,0
702594690,0
702594693,0
702594699,0
702594701,0
702594703,0
702594711,3.72800025522685e-06
702594714,0
702594715,0
702594717,0
702594721,0
702594722,0
702594724,0
702594729,1.26602206984105e-06
702594734,0
702594735,0
702594741,0
702594746,0
702594750,0
702594752,0
702594755,0
702594756,0
702594757,0
702594758,4.49273233275496e-07
702594760,1.26602206984105e-06
702594764,0
702594766,0
702594767,0
702594771,0
702594776,0
702594777,0
702594782,0
702594785,0
702594790,0
702594792,0
702594801,0
702594805,4.42949029817488e-06
702594807,0
702594814,0
702594815,0
702594817,0
702594820,1.70466713126158e-06
702594822,5.12453133460958e-06
702594826,5.72907795490827e-07
702594828,8.05977569396003e-06
702594829,6.51989626474713e-06
702594831,0
702594834,0
702594836,5.32316339644788e-07
702594837,1.04311465334243e-06
702594841,4.49273233275496e-07
702594844,3.47693034728785e-06
702594854,0
702594856,1.93389859826607e-06
702594857,4.10111358201473e-06
702594859,0
702594862,3.4051330813137e-06
702594864,0
702594866,0
702594867,2.83932271694272e-06
702594868,1.98026194932393e-06
702594872,0
702594875,2.71218366702101e-06
702594877,0
702594879,0
702594881,5.72907795490827e-07
702594882,1.36220995997784e-06
702594885,5.07689072454238e-07
702594888,0
702594890,0
702594895,0
702594897,0
702594901,0
702594903,0
702594905,0
702594908,1.72219367566025e-06
702594910,1.67601275837393e-06
702594916,0
702594920,1.08564453675505e-06
702594922,0
702594924,0
702594926,0
702594930,2.04015933078841e-06
702594933,0
702594943,0
702594947,1.9526300841669e-06
702594950,0
702594955,1.08042218240108e-05
702594959,1.67257493620775e-06
702594961,2.63205631303222e-06
702594963,1.68077740605405e-06
702594965,0
702594969,0
702594976,1.72101825812405e-06
702594978,1.47891444204505e-05
702594983,0
702594986,6.17241296271809e-06
702594988,4.35744748889052e-06
702594992,1.6118409947264e-06
702595000,0
702595001,1.74433799049274e-06
702595003,2.02029793333623e-05
702595006,2.05873434133272e-06
702595008,0
702595010,0
702595013,0
702595017,0
702595020,5.32912596493586e-06
702595025,0
702595027,5.95903800851393e-07
702595029,0
702595031,0
702595037,0
702595039,0
702595043,1.91845052521777e-06
702595045,1.57976052445912e-06
702595052,4.99554768340811e-07
702595060,0
702595064,0
702595068,8.05977569396003e-06
702595074,0
702595076,0
702595078,0
702595081,0
702595085,1.4902466811616e-06
702595087,0
702595096,0
702595103,2.26069220392763e-06
702595107,1.68285147386467e-06
702595109,4.19889551664485e-06
702595114,1.23736003332703e-06
702595118,0
702595120,0
702595122,0
702595124,0
702595127,0
702595133,1.48982606062835e-06
702595137,3.70603300309555e-06
702595148,0
702595150,0
702595152,0
702595156,0
702595158,3.9124463598469e-06
702595161,0
702595167,2.26069220392763e-06
702595173,0
702595177,0
702595179,0
702595181,2.3370357496371e-06
702595183,0
702595187,1.49911010665608e-06
702595189,1.48986311319637e-06
702595191,5.62518605035665e-07
702595193,8.05398166998132e-07
702595194,4.41540981466394e-06
702595199,0
702595209,0
702595216,1.49853407102218e-06
702595219,1.35339069018958e-05
702595221,2.4721040486444e-05
702595223,1.49055361232691e-06
702595225,2.6034955431451e-06
702595229,3.39738952338469e-06
702595231,4.25910872808091e-06
702595239,1.49017572240811e-06
702595241,3.95267356584994e-06
702595243,1.49050220896853e-06
702595244,1.49858574202678e-06
702595252,4.84670115718278e-06
702595258,1.49181363538051e-06
702595264,2.68427568084228e-06
702595268,1.49883012089381e-06
702595276,3.39738952338469e-06
702595277,0
702595281,0
702595284,1.71454220425807e-06
702595286,1.65852047983754e-06
702595288,9.35440778696339e-06
702595292,0
702595294,1.48989165408872e-06
702595295,8.4200932138959e-07
702595297,0
702595298,1.71454220425807e-06
702595303,0
702595304,1.49699895008296e-06
702595305,1.49213386152483e-06
702595308,0
702595310,1.49410930133915e-06
702595315,1.49883463126054e-06
702595318,1.49409080717792e-06
702595321,0
702595324,0
702595326,0
702595329,5.3108711723125e-07
702595331,5.81671149903841e-06
702595332,5.50479656448494e-06
702595335,0
702595337,0
702595341,1.09609103141328e-06
702595346,1.4939170196746e-06
702595348,0
702595352,1.26602206984105e-06
702595354,0
702595357,5.22727078576932e-06
702595359,1.82040265535217e-06
702595360,0
702595362,2.09201113980284e-06
702595369,3.33869813093574e-06
702595372,0
702595374,3.44769170521871e-07
702595376,0
702595387,1.49042925350763e-06
702595388,1.09826497960082e-06
702595393,2.67447911497827e-06
702595398,0
702595400,0
702595402,0
702595407,0
702595410,0
702595412,0
702595414,1.75988457568225e-05
702595416,4.01814536101564e-06
702595428,1.49627472320493e-06
702595430,1.49713229287736e-06
702595436,8.39840830443168e-06
702595441,1.77601280593039e-06
702595450,0
702595458,0
702595460,3.29973769161794e-07
702595462,0
702595470,0
702595472,0
702595474,8.05398166998132e-07
702595477,5.7040484395972e-07
702595481,1.08857065608281e-05
702595484,7.27164771597465e-06
702595486,7.85079829786559e-06
702595487,9.73977069388226e-06
702595489,3.70857667593405e-06
702595496,0
702595498,0
702595502,9.56168351338872e-06
702595504,6.14493787711146e-07
702595506,0
702595510,3.20883237909938e-07
702595512,5.22727078576932e-06
702595513,1.26232746261491e-06
702595515,0
702595520,0
702595525,0
702595527,6.67761161078521e-07
702595529,3.5161288953332e-06
702595531,1.09072562448327e-06
702595533,3.94037165812182e-06
702595540,1.09609103141328e-06
702595543,8.16166977693006e-07
702595544,0
702595546,7.29629143906804e-07
702595548,4.79582955536625e-07
702595552,6.51103058139714e-06
702595554,0
702595560,0
702595562,0
702595564,7.66366033926815e-07
702595566,1.12157309515987e-06
702595576,5.50479656448494e-06
702595584,7.8015537570991e-07
702595589,0
702595591,6.56951300429257e-07
702595592,8.88113983150416e-07
702595597,8.67754411254823e-06
702595606,8.64746805913913e-07
702595610,1.88331491113609e-06
702595612,6.77046034461772e-06
702595615,0
702595618,0
702595622,1.04373226072084e-06
702595623,0
702595628,1.49069356269841e-06
702595634,3.13189908694738e-07
702595636,6.92555867678481e-06
702595638,1.28303518745428e-05
702595640,0
702595643,1.26147954668532e-06
702595651,0
702595659,0
702595660,0
702595662,1.2479151597582e-06
702595664,0
702595667,1.2479151597582e-06
702595669,8.67754411254823e-06
702595671,0
702595674,0
702595677,7.85594695013712e-06
702595679,1.0993893587552e-06
702595681,1.49094975420507e-06
702595684,1.2479151597582e-06
702595688,1.23736003332703e-06
702595692,1.49192254654093e-06
702595694,1.2479151597582e-06
702595695,1.49160214860186e-06
702595697,1.49192281565554e-06
702595699,3.56694784797654e-06
702595702,1.04373226072084e-06
702595703,0
702595706,1.04373226072084e-06
702595707,1.24225513883157e-06
702595709,0
702595710,1.7027418378308e-05
702595720,0
702595721,1.49192890433916e-06
702595724,1.09609103141328e-06
702595727,0
702595728,6.15380823123961e-06
702595729,0
702595731,3.33869813093574e-06
702595738,0
702595741,2.33797321805223e-06
702595743,6.66789368801787e-06
702595750,1.24225513883157e-06
702595752,1.19212301816504e-06
702595755,2.24688147286656e-06
702595759,7.98537647588423e-06
702595765,1.24225513883157e-06
702595769,1.19212301816504e-06
702595778,3.44281311053818e-06
702595787,4.1334118834803e-06
702595788,0
702595790,1.49338928336638e-06
702595792,1.49107786377225e-06
702595793,3.44281311053818e-06
702595799,4.1334118834803e-06
702595801,3.37692458656059e-07
702595805,5.49799733000646e-06
702595810,5.33537756973289e-06
702595813,5.49799733000646e-06
702595814,1.49356919028312e-06
702595817,0
702595819,0
702595823,4.07933501506748e-06
702595828,1.13112883062003e-05
702595829,7.35232540418382e-07
702595831,1.49216695360043e-06
702595835,2.32929538857078e-06
702595838,2.32929538857078e-06
702595839,1.00976719529478e-06
702595847,4.04363329068798e-07
702595849,4.64661316639596e-06
702595855,2.35953870596413e-06
702595857,5.21696919165849e-06
702595859,3.4407063661994e-06
702595864,3.4407063661994e-06
702595866,0
702595867,6.1846669496327e-07
702595870,3.33869813093574e-06
702595872,1.2579129643982e-05
702595875,1.49308347144078e-06
702595878,1.55293806289098e-06
702595886,0
702595889,3.15751952248221e-06
702595895,1.82040265535217e-06
702595896,5.22926296538531e-06
702595903,3.70603300309555e-06
702595907,3.39610840711941e-06
702595909,6.06378315590297e-06
702595910,3.15751952248221e-06
702595911,2.09384001664258e-06
702595914,0
702595916,1.49310145816471e-06
702595919,6.35064359259091e-07
702595922,3.29519845416388e-06
702595926,0
702595929,0
702595931,0
702595939,1.25217805365134e-06
702595941,2.06621281725662e-06
702595943,9.3628175624676e-07
702595947,3.29519845416388e-06
702595949,9.12437366366568e-06
702595951,1.46156362519389e-06
702595953,2.94142543236101e-07
702595957,1.57224895018978e-06
702595960,1.46225771394275e-06
702595965,0
702595968,0
702595971,2.42805707938303e-06
702595974,0
702595975,3.20883237909938e-07
702595976,2.58074503412515e-06
702595981,1.57318191883879e-06
702595983,0
702595985,2.7528109304082e-06
702595989,1.57319318179592e-06
702595993,1.53170865699038e-06
702595996,0
702595997,2.18220993658977e-06
702596000,2.76353046402347e-06
702596003,1.57210472261549e-06
702596007,1.49333504834739e-06
702596009,1.57314362195856e-06
702596010,1.53170865699038e-06
702596012,1.25574084106213e-06
702596018,1.46275305063519e-06
702596021,1.15860220574067e-06
702596023,3.65489720409183e-06
702596027,1.45552959759785e-06
702596029,3.14943681685806e-06
702596031,2.75003353394329e-06
702596032,3.65489720409183e-06
702596033,1.493613095795e-06
702596034,1.46183945607261e-06
702596039,1.46174733436649e-06
702596042,1.57198249099389e-06
702596044,0
702596046,1.28543685583661e-06
702596047,2.76353046402347e-06
702596048,1.57523540418368e-06
702596053,2.76510563889633e-06
702596055,2.75003353394329e-06
702596061,1.57517709048793e-06
702596065,2.75003353394329e-06
702596066,0
702596068,1.01905665463324e-06
702596071,1.49270297686231e-06
702596072,0
702596076,0
702596083,0
702596087,3.0365804488221e-06
702596089,8.51360928667089e-06
702596091,1.01905665463324e-06
702596092,1.46156569064591e-06
702596094,1.35886349494022e-06
702596097,2.95239741414288e-06
702596098,3.37692458656059e-07
702596102,2.93637960432118e-06
702596104,1.46563628478087e-06
702596107,6.4345610797387e-06
702596109,1.5048207490231e-06
702596111,3.47366976433819e-06
702596119,9.12437366366568e-06
702596122,2.7528109304082e-06
702596123,1.40297239303795e-06
702596130,2.77071612618998e-06
702596131,0
702596133,6.25078581351461e-07
702596139,3.47366976433819e-06
702596140,2.65631957750442e-06
702596141,5.56934676806508e-06
702596143,0
702596144,6.86727256292017e-06
702596145,1.15860220574067e-06
702596147,3.37692458656059e-07
702596149,2.93230684264968e-06
702596151,8.39840830443168e-06
702596153,1.1987234822407e-05
702596158,3.35464609550805e-06
702596160,2.27176541569898e-06
702596161,0
702596162,1.91707457398099e-06
702596167,5.76832423470229e-07
702596169,3.97840318579101e-06
702596174,1.1987234822407e-05
702596175,1.90727383648717e-06
702596178,0
702596180,0
702596183,2.00637426045543e-06
702596185,4.68382913212885e-07
702596189,1.88912034681425e-06
702596191,1.15860220574067e-06
702596192,1.45024534988335e-06
702596193,6.4345610797387e-06
702596197,1.49128759734323e-06
702596198,1.56923482338032e-06
702596200,1.56923482338032e-06
702596202,1.5048207490231e-06
702596203,0
702596206,4.68382913212885e-07
702596209,1.63747324177466e-06
702596213,0
702596217,4.81204055284547e-06
702596221,1.25215486559673e-06
702596225,1.63747324177466e-06
702596227,4.81204055284547e-06
702596228,1.57674004010481e-06
702596229,1.25215486559673e-06
702596232,1.87972335536622e-06
702596241,7.8015537570991e-07
702596244,0
702596246,0
702596249,0
702596254,6.71768304512836e-07
702596259,0
702596264,0
702596266,6.71768304512836e-07
702596273,1.57104631106925e-06
702596275,0
702596280,0
702596281,0
702596283,0
702596286,7.8015537570991e-07
702596290,2.89504369639559e-06
702596294,0
702596297,3.37692458656059e-07
702596299,1.85349797701639e-06
702596300,0
702596302,0
702596304,4.1334118834803e-06
702596306,0
702596308,0
702596311,3.72605389703726e-06
702596313,1.51867441635802e-06
702596314,3.72605389703726e-06
702596315,1.51947205849104e-06
702596316,0
702596318,0
702596319,2.33635296723719e-06
702596320,3.90456795330671e-06
702596321,0
702596326,0
702596327,1.15796732347527e-05
702596331,0
702596341,0
702596344,0
702596345,1.56170066522424e-06
702596346,0
702596355,1.51958343613061e-06
702596358,1.56166720870411e-06
702596362,6.63645114344905e-07
702596364,3.92398400271928e-06
702596366,1.81821880491768e-06
702596370,3.20883237909938e-07
702596380,1.46557003060831e-06
702596385,0
702596387,0
702596391,1.48548021155193e-05
702596397,5.30667622260656e-07
702596399,1.48548021155193e-05
702596400,3.85821909082302e-06
702596402,2.44248330791672e-06
702596404,0
702596406,0
702596407,0
702596410,1.56162407916382e-06
702596411,1.56160396621979e-06
702596412,5.30667622260656e-07
702596424,1.51951706305131e-06
702596425,4.27734590226522e-06
702596427,1.51960571012454e-06
702596429,7.46722420383225e-07
702596434,9.48542525692929e-06
702596436,1.49281523428215e-06
702596443,5.46380496262558e-07
702596444,1.37543789160339e-06
702596445,0
702596455,1.55955487621551e-06
702596469,0
702596471,0
702596474,0
702596476,0
702596479,9.00730596385921e-07
702596487,1.51924931681798e-06
702596493,0
702596499,0
702596502,0
702596503,7.35553727220474e-07
702596510,7.8015537570991e-07
702596512,0
702596513,7.35553727220474e-07
702596514,1.51870446334973e-06
702596515,1.46563477256545e-06
702596517,1.4656068546502e-06
702596518,1.5193244101411e-06
702596522,3.06325823820295e-06
702596532,0
702596542,6.73229027955306e-06
702596546,2.95239741414288e-06
702596552,0
702596557,4.82038817654687e-06
702596558,6.73229027955306e-06
702596560,7.43977777580194e-06
702596562,7.18306187922354e-06
702596565,6.73229027955306e-06
702596570,7.82769844735361e-07
702596571,0
702596573,2.45448989351622e-06
702596576,1.25215486559673e-06
702596581,3.08869191402087e-06
702596585,2.17590749125889e-06
702596587,3.34688137899902e-06
702596589,0
702596590,1.21081149176247e-05
702596591,1.52849014738977e-06
702596596,0
702596598,0
702596599,2.68427568084228e-06
702596601,1.55953578736267e-06
702596607,3.89755435583542e-06
702596609,1.63174649191201e-06
702596619,0
702596624,4.60546988683326e-06
702596626,5.45123958102671e-06
702596627,2.10220934918444e-06
702596629,1.56451876070839e-06
702596633,1.45388186627673e-06
702596635,0
702596636,2.48329739942811e-06
702596637,1.79692418858626e-06
702596641,1.63174649191201e-06
702596644,7.47032732299664e-07
702596648,2.01594794696993e-06
702596649,2.17590749125889e-06
702596652,0
702596654,9.00730596385921e-07
702596656,1.52664983573184e-06
702596664,0
702596667,0
702596670,1.77001889710144e-06
702596671,7.31210928292455e-06
702596684,7.8015537570991e-07
702596691,5.72003658677258e-06
702596692,3.89755435583542e-06
702596696,9.00730596385921e-07
702596704,2.17590749125889e-06
702596710,7.75982193779647e-07
702596713,7.86485761243096e-07
702596714,8.31397577574313e-07
702596715,3.4968207673718e-06
702596717,8.31340697187949e-07
702596718,8.01441717859896e-07
702596720,1.24232186309391e-06
702596722,3.20588067053272e-06
702596726,3.75422607785957e-06
702596733,2.42509893920471e-06
702596735,0
702596737,0
702596740,0
702596760,1.14974828200033e-06
702596761,2.42509893920471e-06
702596767,1.14974828200033e-06
702596768,7.75982193779647e-07
702596772,5.26823070416625e-07
702596776,2.17590749125889e-06
702596781,3.89567879406863e-06
702596782,3.89567879406863e-06
702596786,2.17590749125889e-06
702596789,0
702596792,0
702596794,1.46564081215364e-06
702596797,0
702596799,7.75982193779647e-07
702596802,7.75957699213703e-07
702596803,7.9185197481269e-07
702596807,1.25318868197028e-06
702596815,1.25318868197028e-06
702596819,3.01331541670226e-06
702596822,1.52530122007424e-06
702596831,5.26823070416625e-07
702596833,2.19349062345997e-06
702596844,0
702596852,0
702596853,1.52560313709468e-06
702596855,1.52544976583168e-06
702596859,1.21081149176247e-05
702596862,7.04529682689386e-07
702596870,0
702596876,8.31397577574313e-07
702596887,1.49042622326375e-06
702596890,0
702596891,1.09555535663387e-06
702596893,1.27892492318634e-06
702596899,1.49044187634633e-06
702596907,6.3292681458825e-06
702596916,1.49042234470236e-06
702596919,4.03526928985045e-06
702596927,7.04529682689386e-07
702596930,1.46566657411625e-06
702596934,2.19349062345997e-06
702596937,5.97180189871798e-07
702596941,0
702596948,3.4968207673718e-06
702596955,0
702596956,0
702596965,0
702596967,0
702596976,2.45764801094805e-06
702596977,2.45764801094805e-06
702596987,0
702596990,1.32553902310523e-06
702596991,0
702596993,0
702596994,0
702596999,4.03526928985045e-06
702597001,9.00730596385921e-07
702597003,2.45764801094805e-06
702597005,2.42509893920471e-06
702597007,1.17539535219295e-06
702597009,1.51023961202611e-06
702597013,7.04529682689386e-07
702597015,2.89504369639559e-06
702597019,0
702597023,4.76287736414289e-06
702597025,3.4968207673718e-06
702597027,1.33177853277026e-06
702597028,3.58003333168349e-06
702597030,2.42022657770299e-06
702597035,2.88449290765975e-06
702597037,1.79954763461038e-06
702597042,1.56397774355814e-06
702597044,3.58003333168349e-06
702597049,0
702597058,1.56397568233294e-06
702597059,1.06798399502097e-06
702597063,3.58003333168349e-06
702597067,0
702597069,0
702597073,1.51093732353794e-06
702597078,1.51121257712539e-06
702597080,5.26823070416625e-07
702597082,1.68550937941776e-06
702597084,1.51133871952894e-06
702597091,3.58003333168349e-06
702597093,3.58003333168349e-06
702597096,2.46927281160549e-06
702597097,3.58003333168349e-06
702597102,1.07334445134965e-06
702597105,1.07334445134965e-06
702597107,5.46380496262558e-07
702597114,1.52209598775527e-06
702597119,1.06798399502097e-06
702597121,0
702597123,1.51126328528761e-06
702597125,1.82621024049734e-06
702597130,1.06336989807929e-06
702597133,5.97180189871798e-07
702597142,2.2574732107758e-06
702597152,1.79714179637207e-06
702597154,1.51146774717366e-06
702597165,1.30837796014299e-06
702597168,4.01316136495972e-06
702597169,2.38436855604801e-06
702597172,1.15566666296133e-06
702597173,0
702597179,1.5096788703107e-06
702597193,1.22063709422514e-06
702597197,8.86640522208924e-06
702597199,2.98288590450438e-06
702597201,0
702597203,1.5096788703107e-06
702597204,1.30837796014299e-06
702597211,1.15566666296133e-06
702597215,1.55394449338917e-06
702597218,0
702597222,1.5096788703107e-06
702597224,1.55394449338917e-06
702597227,2.38436855604801e-06
702597231,1.55394449338917e-06
702597234,2.19349062345997e-06
702597235,2.22726954960701e-06
702597239,4.01316136495972e-06
702597241,1.55394449338917e-06
702597243,2.25799133217245e-06
702597245,1.30837796014299e-06
702597251,3.94235140540333e-06
702597255,2.42022657770299e-06
702597257,1.55394449338917e-06
702597259,6.17003510550816e-07
702597261,1.50986947077729e-06
702597262,1.55394449338917e-06
702597263,0
702597265,0
702597268,1.22063709422514e-06
702597273,1.91474246484749e-06
702597280,7.17679227705728e-07
702597283,2.42022657770299e-06
702597287,2.25799133217245e-06
702597291,0
702597296,3.38274382585652e-06
702597299,1.55394449338917e-06
702597301,1.55394449338917e-06
702597306,1.50940591638124e-06
702597307,2.42022657770299e-06
702597309,3.38274382585652e-06
702597313,6.93090650883742e-07
702597314,1.86490199365329e-06
702597317,1.30837796014299e-06
702597318,3.71073956332467e-07
702597320,5.3973396880776e-06
702597326,3.76518428582287e-07
702597327,0
702597332,9.84174242995988e-07
702597334,1.17110757105861e-06
702597336,2.32213047562891e-06
702597337,2.38436855604801e-06
702597348,0
702597349,3.88589070664201e-07
702597352,5.50238583317669e-07
702597353,0
702597354,1.56496575360782e-06
702597356,0
702597360,1.59710353471095e-06
702597362,0
702597366,1.50940591638124e-06
702597370,4.54402592617104e-07
702597374,0
702597376,3.63585736900654e-06
702597379,0
702597380,0
702597383,0
702597389,0
702597391,4.01316136495972e-06
702597401,1.92839012497516e-06
702597406,0
702597412,0
702597414,0
702597416,4.71927423703646e-07
702597418,3.90961963730682e-07
702597421,3.24031561178252e-06
702597426,1.03897932557011e-06
702597433,0
702597434,2.38436855604801e-06
702597436,1.98849520643448e-06
702597437,2.57736693246445e-06
702597440,1.59579699805444e-06
702597449,2.75922362302263e-06
702597451,1.38065143166728e-06
702597454,0
702597455,1.59529671483738e-06
702597456,4.08880360932715e-07
702597457,1.58852193097803e-06
702597464,0
702597469,1.58311825505712e-06
702597472,8.21539593673106e-06
702597475,9.3849527191896e-07
702597477,2.11770082657483e-06
702597479,1.45400978042296e-05
702597492,2.43481744093143e-06
702597494,1.71794590214477e-06
702597500,3.2310394169959e-06
702597501,2.95781797224979e-06
702597503,2.49625776388024e-06
702597505,1.12929792849866e-05
702597506,1.32340367551235e-06
702597508,5.72600038141003e-06
702597511,0
702597513,1.08779562647539e-06
702597514,1.58323437645404e-06
702597515,3.63009920027272e-07
702597527,0
702597529,0
702597531,0
702597536,0
702597545,0
702597547,0
702597550,1.40204469749528e-05
702597555,2.6623102467657e-06
702597557,1.50940591638124e-06
702597562,0
702597568,1.56583336022459e-06
702597570,5.03933512749891e-06
702597572,1.59975396862698e-06
702597575,7.05040283301131e-07
702597579,2.43481744093143e-06
702597582,0
702597586,1.58619872171776e-06
702597589,1.29157226263632e-05
702597591,1.509558343244e-06
702597592,0
702597595,1.40204469749528e-05
702597598,1.44955333265743e-06
702597606,1.50889300738657e-06
702597607,0
702597609,1.56583336022459e-06
702597610,0
702597615,8.20128248329854e-06
702597618,8.49625116120686e-07
702597626,3.01331541670226e-06
702597629,1.14974828200033e-06
702597631,0
702597633,0
702597634,0
702597636,0
702597639,2.44842307936172e-06
702597641,2.08889088410462e-05
702597643,0
702597646,0
702597647,0
702597650,3.92069489824269e-07
702597653,1.58782821574934e-06
702597654,1.63174649191201e-06
702597657,5.62093822151136e-07
702597659,1.11310488066221e-05
702597660,0
702597663,1.55844546937058e-06
702597665,0
702597669,2.6727912280679e-06
702597673,1.14974828200033e-06
702597676,2.43481744093143e-06
702597677,4.210943119372e-06
702597679,1.77038549145579e-05
702597685,9.97434595576974e-07
702597688,3.97954582213972e-06
702597690,3.88612995286929e-06
702597693,1.63174649191201e-06
702597695,2.46118184103536e-06
702597697,3.2310394169959e-06
702597698,3.92069489824269e-07
702597705,1.60305052873783e-06
702597707,4.57358198004181e-06
702597709,9.88847048276184e-06
702597713,5.48753982552533e-06
702597720,0
702597724,3.97954582213972e-06
702597727,8.03650685716812e-07
702597731,6.48254083309454e-06
702597733,1.79345853896628e-05
702597736,9.88847048276184e-06
702597738,1.48708233121773e-06
702597745,0
702597747,3.35043641431659e-07
702597748,1.56555417299256e-06
702597751,0
702597756,1.59294076804016e-06
702597758,1.60394671522909e-06
702597760,1.59664235001946e-06
702597761,0
702597767,3.92069489824269e-07
702597771,2.47659685485881e-06
702597772,2.26129004019746e-06
702597774,3.93341513702247e-06
702597775,1.58745592627321e-06
702597777,0
702597786,0
702597788,0
702597790,4.02830103273753e-06
702597793,1.79155576009158e-06
702597795,0
702597797,0
702597803,0
702597809,1.62653339311485e-06
702597812,0
702597813,1.58648932140993e-06
702597816,8.77655538489729e-06
702597822,5.98682818712831e-06
702597824,0
702597827,0
702597832,8.77655538489729e-06
702597837,0
702597844,1.71794590214477e-06
702597847,2.21052197020577e-06
702597849,6.69356816173246e-06
702597851,9.91898630245323e-06
702597853,1.50990879135967e-06
702597854,2.21052197020577e-06
702597856,1.27192466650894e-06
702597857,0
702597859,1.59856563375768e-06
702597860,0
702597864,0
702597865,0
702597868,9.13749886534613e-07
702597878,0
702597880,0
702597881,0
702597882,1.51012544993217e-06
702597887,6.36683742369711e-06
702597891,0
702597892,0
702597900,0
702597901,1.48708233121773e-06
702597902,1.56538311964474e-06
702597905,0
702597907,2.26129004019746e-06
702597908,6.5783269066862e-06
702597910,8.27160137964488e-06
702597912,4.54748824214059e-06
702597913,8.21539593673106e-06
702597914,4.55103611197776e-06
702597924,1.3145463746347e-05
702597926,6.669400595362e-06
702597928,5.91231435581979e-06
702597934,2.05152733357336e-06
702597939,2.05152733357336e-06
702597940,1.50871027621994e-06
702597944,0
702597949,1.88007867332345e-06
702597951,1.56467973872495e-06
702597957,0
702597958,1.50852881208638e-06
702597961,3.92541343290388e-06
702597962,3.92541343290388e-06
702597972,2.26129004019746e-06
702597982,1.56453642272537e-06
702597983,0
702597991,0
702598001,6.45409212328587e-06
702598003,0
702598009,1.23987157511894e-05
702598010,0
702598012,2.26129004019746e-06
702598016,3.2018551907583e-05
702598020,1.79503603979293e-06
702598021,1.63480021449887e-05
702598022,0
702598025,4.31866316628837e-07
702598026,1.11310488066221e-05
702598031,4.31866316628837e-07
702598032,0
702598034,0
702598036,6.13052705635057e-06
702598038,3.40256607916621e-06
702598042,0
702598050,3.92152564214746e-06
702598051,0
702598054,0.000109675791341544
702598055,4.31866316628837e-07
702598059,2.26129004019746e-06
702598061,2.6727912280679e-06
702598065,2.26129004019746e-06
702598069,4.31866316628837e-07
