"rid","us_nbac_2021_fire"
701746039,0
701746045,0
701746051,0
701746058,0
701746059,0
701746060,0
701746065,0
701746068,0
701746069,0
701746072,0
701746073,0
701746075,0
701746078,0
701746079,0
701746085,0
701746086,0
701746087,0
701746095,0
701746099,0
701746102,0
701746104,0
701746107,0
701746117,0
701746118,0
701746120,0
701746128,0
701746135,0
701746141,0
701746142,0
701746144,0
701746147,0
701746148,0
701746150,0
701746152,0
701746156,0
701746157,0
701746160,0
701746168,0
701746169,0
701746173,0
701746179,0
701746187,0
701746189,0
701746194,0
701746197,0
701746198,0
701746201,0
701746204,0
701746207,0
701746210,0
701746212,0
701746214,0
701746218,0
701746223,0
701746225,0
701746228,0
701746229,0
701746230,0
701746231,0
701746233,0
701746235,0
701746237,0
701746239,0
701746242,0
701746246,0
701746255,0
701746256,0
701746263,0
701746274,0
701746275,0
701746277,0
701746279,0
701746283,0
701746286,0
701746287,0
701746290,0
701746293,0
701746295,0
701746296,0
701746303,0
701746305,0
701746310,0
701746315,0
701746318,0
701746320,0
701746327,0
701746329,0
701746331,0
701746332,0
701746335,0
701746338,0
701746339,0
701746340,0
701746347,0
701746352,0
701746354,0
701746355,0
701746358,0
701746360,0
701746361,0
701746369,0
701746374,0
701746378,0
701746386,0
701746394,0
701746412,0
701746421,0
701746422,0
701746429,0
701746434,0
701746436,0
701746438,0
701746446,0
701746448,0
701746453,0
701746458,0
701746460,0
701746464,0
701746469,0
701746476,0
701746478,0
701746479,0
701746482,0
701746486,0
701746489,0
701746493,0
701746495,0
701746497,0
701746507,0
701746508,0
701746513,0
701746518,0
701746524,0
701746528,0
701746531,0
701746533,0
701746534,0
701746535,0
701746542,0
701746544,0
701746545,0
701746548,0
701746553,0
701746555,0
701746557,0
701746564,0
701746568,0
701746572,0
701746573,0
701746580,0
701746582,0
701746586,0
701746587,0
701746589,0
701746593,0
701746595,0
701746599,0
701746606,0.105086902928894
701746607,0
701746609,0
701746616,0
701746620,0
701746622,0
701746627,0
701746628,0
701746631,0
701746635,0
701746636,0.827599522935008
701746641,0
701746648,0
701746651,0
701746654,0
701746658,0
701746661,0
701746662,0
701746663,0
701746674,0
701746675,0
701746677,0
701746682,0
701746684,0
701746688,0
701746689,0.105006511570911
701746695,0
701746697,0
701746699,0
701746703,0
701746708,0
701746714,0
701746719,0
701746722,0
701746723,0
701746725,0
701746727,0
701746728,0
701746730,0
701746732,0
701746733,0
701746736,0
701746737,0
701746739,0
701746742,0
701746745,0
701746747,0
701746749,0
701746757,0
701746759,0
701746762,0
701746763,0
701746772,0
701746774,0
701746777,0
701746779,0
701746783,0
701746785,0
701746786,0
701746789,0
701746791,0
701746799,0
701746801,0
701746803,0
701746806,0
701746809,0
701746810,0
701746812,0
701746817,0
701746824,0
701746826,0
701746828,0
701746829,0
701746833,0
701746834,0
701746835,0
701746841,0
701746843,0
701746856,0
701746860,0
701746863,0.827599522935008
701746869,6.13050395870648
701746874,0
701746876,0
701746879,0
701746880,0
701746883,0.105026354037262
701746888,0
701746893,0
701746910,0
701746915,0
701746917,0
701746918,0
701746920,0.132928242474507
701746921,0
701746922,0
701746924,0
701746925,0.105031511457818
701746927,0
701746928,0
701746930,0
701746932,0
701746941,0
701746943,0
701746944,0
701746947,0
701746959,0
701746961,0
701746966,0.139201999729186
701746968,0.141219812486437
701746971,0
701746973,0
701746976,0
701746977,0
701746985,0
701746987,0
701746997,0
701747003,0
701747004,0
701747013,0
701747019,0
701747021,0
701747024,0
701747025,0
701747029,0
701747030,0
701747036,0
701747038,0
701747042,0
701747043,0
701747045,0
701747047,0
701747048,0
701747059,0.105062738484818
701747078,0
701747079,0
701747080,0
701747082,0
701747088,0
701747103,0
701747106,0.141219812486437
701747108,0
701747112,0
701747115,0
701747116,0
701747117,0
701747120,0
701747122,0
701747124,0
701747125,0
701747126,0
701747137,0
701747141,0
701747144,0
701747146,0
701747153,0
701747155,0
701747161,0
701747165,0
701747170,0
701747173,0
701747177,0
701747178,0
701747186,0
701747188,0
701747194,0
701747196,0
701747198,0
701747200,0
701747202,0
701747209,0
701747213,0
701747215,0
701747223,0
701747225,0
701747233,0
701747240,0
701747244,0
701747249,0
701747251,0
701747252,0
701747255,0
701747256,0
701747257,0
701747261,0
701747264,0.10479333299521
701747271,0
701747272,0.105063186631167
701747281,0
701747283,0
701747284,0.703598037008259
701747287,0
701747289,0
701747291,0
701747294,0
701747296,0
701747301,0
701747306,0
701747307,0
701747315,0
701747318,0
701747320,0.703598037008259
701747324,0
701747325,0
701747327,0
701747329,0
701747333,0
701747336,0
701747337,0
701747340,0
701747350,0
701747351,0
701747352,0
701747353,0
701747356,0
701747357,0
701747361,0
701747363,0
701747368,0
701747371,0
701747376,0
701747377,0
701747378,0
701747380,0
701747385,0
701747388,0
701747389,0
701747390,0
701747391,0
701747394,0
701747398,0
701747401,0
701747403,0
701747405,0
701747415,0
701747417,0
701747418,0
701747420,0
701747422,0
701747426,0
701747428,0
701747432,0
701747434,0
701747435,0
701747440,0
701747442,0
701747444,0
701747446,0
701747452,0
701747454,0
701747455,0
701747460,0
701747464,0
701747470,0
701747472,0
701747478,0
701747483,0
701747484,0
701747499,0
701747501,0
701747506,0
701747509,0
701747513,0
701747514,0
701747515,0.104798075474384
701747516,0
701747518,0
701747524,0
701747527,0
701747533,0
701747535,0
701747538,0
701747540,0
701747543,0
701747549,0
701747553,0
701747559,0
701747566,0
701747567,0
701747568,0
701747570,0
701747581,0
701747583,0
701747595,0
701747605,0
701747614,0
701747615,0
701747621,0
701747624,0
701747628,0
701747631,0
701747632,0.104799200850624
701747635,0
701747642,0
701747646,0
701747649,0
701747654,0
701747657,0
701747662,0
701747665,0
701747667,0
701747669,0
701747671,0
701747678,0
701747680,0
701747685,0
701747687,0
701747694,0
701747696,0
701747698,0
701747701,0
701747704,0
701747706,0
701747709,0
701747711,0
701747713,0
701747715,0
701747716,0
701747721,0
701747723,0
701747729,0
701747731,0
701747734,0
701747735,0
701747736,0
701747737,0
701747742,0
701747758,0
701747761,0
701747763,0
701747765,0
701747769,0
701747770,0
701747772,0
701747778,0
701747780,0
701747786,0
701747787,0
701747790,0
701747793,0
701747795,0
701747798,0
701747799,0
701747804,0
701747806,0
701747808,0
701747813,0
701747814,0
701747823,0
701747824,0
701747835,0
701747837,0
701747839,0
701747842,0
701747843,0
701747844,0
701747846,6.13050395870648
701747850,0.104807689827274
701747856,0
701747858,0
701747865,0
701747866,0
701747868,0
701747874,2.43651775106987
701747878,0
701747879,0
701747880,0
701747883,0
701747886,0
701747891,0
701747893,0
701747895,0
701747898,0
701747899,0
701747902,0
701747905,0
701747907,0
701747910,0
701747915,0
701747917,0
701747926,0
701747928,0
701747931,0
701747935,0
701747936,0
701747938,0
701747941,0
701747943,0
701747945,0
701747950,0
701747953,0
701747956,0
701747964,0
701747970,0
701747971,0
701747974,0
701747977,0.10475840889371
701747981,0
701747989,0
701747994,0
701747995,0
701747997,0
701748000,0
701748001,0.10482533276727
701748002,0
701748010,0
701748011,0
701748028,0
701748030,0
701748033,0
701748034,0
701748037,0
701748039,0
701748042,0
701748047,0
701748049,0
701748050,0
701748052,0
701748053,0
701748057,0
701748061,0
701748064,0
701748065,0.104829650309039
701748071,0
701748077,0
701748080,0
701748081,0
701748083,0
701748085,0
701748097,0
701748102,0
701748103,0
701748108,0
701748111,0
701748113,0
701748114,0
701748117,0
701748119,0
701748121,0
701748128,0
701748132,0
701748138,0
701748142,0
701748143,0
701748144,0
701748147,0
701748150,0
701748152,0
701748154,0
701748157,0
701748162,0
701748166,0
701748172,0
701748174,0
701748177,0
701748182,0
701748186,0
701748188,0
701748198,0
701748200,0
701748203,0
701748206,0
701748213,0
701748214,0
701748216,0
701748218,0
701748220,0
701748222,0
701748224,0
701748225,0
701748226,0
701748228,0
701748229,0
701748234,0
701748242,0
701748244,0
701748245,0
701748246,0
701748253,0
701748256,0
701748257,0
701748259,0
701748260,0
701748261,0
701748263,0.104832617230788
701748264,4.02038449194517
701748273,0
701748278,0
701748279,0
701748280,0
701748287,0
701748288,0
701748294,0
701748297,0
701748301,0
701748304,0
701748316,0
701748319,0
701748323,0
701748325,0
701748326,0
701748329,1.4042668931143
701748330,0
701748336,0
701748338,0
701748342,0
701748343,0
701748346,0
701748355,0
701748357,0
701748358,0.621227245440211
701748359,0
701748363,0
701748374,0
701748376,0
701748378,0
701748381,0
701748385,0
701748390,0
701748392,0
701748394,0
701748396,0
701748399,0
701748401,0
701748403,0
701748404,0
701748406,0
701748409,0
701748410,0
701748415,0
701748420,0
701748422,0
701748443,0
701748451,0
701748454,0
701748457,0.104582432941602
701748458,0.362046827285263
701748461,0
701748464,0
701748467,0
701748469,0
701748473,0
701748486,0
701748487,0
701748489,0
701748492,0
701748500,0
701748505,0
701748507,0
701748512,0
701748514,0.362046827285263
701748517,0
701748518,0
701748520,0
701748522,0
701748525,0
701748527,0
701748529,0
701748541,0
701748543,0
701748546,0
701748554,0
701748559,0
701748564,0
701748566,0
701748567,0
701748569,0
701748575,0
701748579,0
701748581,0
701748583,0
701748586,0
701748589,0
701748592,0
701748594,0
701748599,0
701748603,0
701748605,2.43651775106987
701748616,0
701748617,0.104580259702997
701748620,0
701748625,44.9952220613671
701748633,0
701748650,0
701748655,4.02038449194517
701748657,0
701748662,0
701748667,44.9952220613671
701748669,0
701748674,0
701748676,0
701748685,0
701748690,0
701748691,0
701748693,0
701748697,0
701748707,0
701748713,0
701748720,0
701748727,0
701748731,0
701748742,0
701748745,0
701748747,0
701748757,0
701748759,0
701748762,0
701748764,0
701748767,0
701748769,0
701748772,0.104576232119999
701748773,0
701748780,0.435747109955669
701748782,0
701748787,0
701748789,0
701748793,0
701748794,0
701748797,0
701748804,0
701748810,0
701748812,0
701748816,0
701748818,0
701748821,0
701748822,0
701748830,0
701748837,0
701748845,0
701748846,0
701748852,0.792974599264949
701748855,0.104563876902054
701748857,0
701748862,0
701748863,0
701748865,0.827213325716062
701748868,0
701748870,0
701748871,0.679796668539158
701748872,0
701748874,0
701748876,0
701748885,0
701748887,0
701748910,0
701748912,0
701748917,0
701748919,0
701748920,0
701748922,0
701748925,0
701748930,0
701748934,0
701748936,0
701748940,0
701748949,0
701748950,0
701748951,0
701748957,0
701748959,0
701748960,0
701748961,0
701748966,0
701748970,0
701748972,0
701748973,0
701748976,0
701748978,0.435747109955669
701748986,0
701748990,0
701748991,0
701748993,0
701748997,0
701748999,0
701749001,0
701749007,0
701749014,0
701749019,0
701749022,0
701749023,0.792974599264949
701749033,0
701749035,0
701749036,0
701749048,0
701749049,0
701749064,0
701749069,0
701749070,0
701749081,0
701749083,0
701749084,0
701749087,0
701749089,0
701749090,0
701749094,0
701749101,0
701749106,0
701749107,0
701749108,0
701749113,0
701749115,0
701749124,0
701749130,0
701749132,0
701749135,0
701749140,1.67418069242948
701749142,0
701749143,0
701749147,0
701749150,0
701749152,0
701749153,0
701749154,0
701749161,0
701749164,0
701749167,0
701749170,0
701749175,0
701749177,0
701749180,0
701749183,0
701749189,0
701749191,0
701749193,0
701749195,0
701749201,0
701749208,0
701749210,0
701749215,0
701749217,0
701749223,0
701749233,0
701749242,0
701749263,0
701749265,0
701749267,0.562349596211289
701749269,0
701749275,0
701749277,0
701749283,0
701749292,0
701749293,0.499800529373882
701749296,0
701749298,0
701749299,0
701749301,0
701749304,5.84643095847793
701749308,0
701749311,0
701749313,0
701749315,0
701749318,0
701749333,0
701749335,0
701749337,0.722853556933009
701749338,0
701749346,0
701749349,0
701749350,0
701749351,0
701749353,0
701749356,0
701749361,0
701749362,0
701749363,0
701749366,0
701749371,0
701749372,0.104292376117425
701749374,0.104117802913992
701749375,0
701749376,0
701749377,0.104133301553341
701749378,0
701749380,0
701749384,0
701749386,0
701749390,1.21911394848931
701749393,0
701749397,0
701749399,0
701749403,0
701749404,0
701749407,0
701749411,0
701749417,0
701749425,0
701749427,0
701749429,0
701749432,0
701749436,2.4987440175695
701749437,0
701749443,0
701749445,0
701749447,0
701749450,0
701749451,0
701749455,0
701749457,0
701749459,0
701749462,0
701749464,0
701749471,0
701749473,0
701749474,0
701749476,0
701749477,0
701749489,0
701749491,0
701749493,0
701749495,0
701749499,0
701749510,0
701749512,0
701749514,0
701749516,0
701749518,0
701749528,0
701749531,0
701749533,0
701749536,0
701749540,0
701749542,0
701749545,0
701749549,0
701749552,0
701749554,0
701749556,0
701749563,0
701749569,0
701749572,0
701749573,0.316196336470505
701749581,0
701749583,0
701749587,0
701749588,0
701749596,0
701749598,0
701749614,0
701749615,0
701749619,0
701749620,0
701749621,0
701749625,0
701749626,0
701749630,0
701749633,0
701749635,0
701749637,0
701749645,0
701749654,0
701749656,0
701749665,0
701749666,0
701749675,0
701749683,0
701749685,0
701749689,0
701749691,0
701749693,0
701749695,0
701749701,0
701749703,0
701749706,0
701749708,0
701749709,0
701749711,0
701749716,0
701749719,0
701749723,0
701749732,0
701749738,0
701749744,0
701749746,0
701749747,0
701749748,0
701749751,0
701749753,0
701749756,0
701749758,0
701749774,0
701749777,0
701749782,0
701749784,0
701749788,0
701749791,0
701749800,0
701749801,0
701749803,0
701749807,0
701749810,0
701749818,0
701749826,0
701749827,0
701749831,0
701749833,0
701749834,0
701749837,0
701749839,0
701749840,0
701749844,0
701749846,0
701749851,0
701749854,0
701749857,0
701749861,0
701749864,0
701749867,0
701749870,0
701749872,0
701749873,0
701749875,0
701749878,0
701749881,0
701749883,0
701749885,0
701749886,0.104165146426255
701749888,0
701749891,0.43822835204492
701749892,0
701749894,0
701749902,0
701749904,0
701749907,0
701749915,0
701749917,0
701749920,0
701749921,0
701749922,0
701749928,0
701749930,0
701749932,0
701749936,0
701749940,0
701749945,0
701749949,0
701749950,0
701749954,0
701749955,0
701749957,0
701749962,0
701749964,0
701749966,0
701749979,0
701749986,0
701749991,0
701749993,0
701749997,0
701749998,0
701750004,0
701750006,0
701750008,0
701750009,1.21911394848931
701750014,0
701750018,0
701750020,0.104158906934439
701750022,0
701750026,0
701750027,0
701750030,0
701750032,0
701750033,1.40404382538366
701750045,2.37160590849359
701750048,4.45487617619042
701750050,0.562652098606575
701750055,0
701750058,0
701750061,0
701750063,0
701750064,0
701750066,0
701750069,0
701750071,0
701750084,0
701750090,0
701750091,0
701750092,0
701750093,0
701750099,0
701750101,0
701750104,0
701750107,0
701750119,0
701750121,0
701750125,0
701750128,0
701750130,0.458858649848207
701750133,0
701750142,0
701750143,0
701750147,0
701750149,0
701750155,0
701750157,0
701750159,0
701750161,0
701750165,0
701750166,0
701750168,0
701750169,0
701750175,0
701750181,0
701750185,0
701750186,0
701750190,0
701750192,0
701750197,6.31488182636013
701750199,0
701750206,0
701750208,0
701750222,0
701750228,0
701750232,0
701750234,0
701750238,0
701750239,0
701750241,0
701750243,0
701750244,0
701750247,0
701750251,0
701750253,0
701750254,0
701750257,0
701750261,1.45007477052221
701750266,0
701750270,0
701750272,0
701750278,0
701750288,0
701750290,0
701750291,0
701750294,0
701750295,0
701750299,0
701750306,0
701750309,0
701750312,0
701750315,0
701750317,0
701750320,0
701750322,0
701750325,0
701750328,0
701750329,0
701750331,0
701750335,0
701750336,0
701750337,0
701750338,0
701750340,0
701750344,0
701750345,0
701750349,0
701750350,0
701750353,0
701750355,0
701750357,0
701750360,0
701750362,0
701750364,1.31801871569962
701750372,0
701750377,0
701750381,0
701750383,0
701750385,0
701750394,0
701750399,0
701750405,0.103167327465865
701750417,0
701750420,0
701750422,0
701750426,0
701750428,0
701750429,3.77087227177899
701750432,0
701750437,0
701750440,0
701750443,0
701750448,0
701750457,0
701750460,0
701750462,0
701750470,0
701750475,0
701750479,0
701750481,0
701750482,0
701750484,0
701750486,0
701750487,0
701750488,0
701750490,0
701750493,0
701750498,0
701750500,0
701750501,0
701750504,0
701750506,0
701750511,0
701750514,0
701750517,0
701750521,0
701750531,0
701750533,0
701750537,0
701750541,0
701750551,0
701750553,0
701750556,0
701750557,0
701750562,0
701750564,0
701750567,0
701750577,0
701750583,1.40404382538366
701750586,0
701750588,0
701750591,1.40025952049132
701750595,0
701750601,0
701750606,0
701750615,0.103093878229629
701750626,0
701750629,0
701750633,0
701750635,0.535589916307811
701750637,0
701750641,0
701750643,0
701750647,0
701750649,0
701750655,0
701750657,0
701750660,0
701750663,0
701750665,0
701750670,0
701750672,0
701750675,2.02430735959268
701750678,0
701750680,0
701750682,0
701750683,0
701750686,0
701750691,0
701750693,0
701750695,0
701750699,0
701750702,0
701750704,0
701750708,0
701750718,0
701750719,0.103075571534966
701750720,0
701750723,0
701750726,0
701750730,0
701750735,0
701750737,0
701750742,0
701750743,0.10309246491815
701750749,0
701750751,0
701750759,0
701750760,0
701750767,0
701750771,0
701750773,0
701750778,0
701750779,0
701750782,0
701750784,0
701750786,0
701750787,0
701750798,0
701750801,0
701750803,0.103101220094096
701750806,0
701750808,0
701750810,0
701750816,0
701750820,0
701750823,0
701750825,0
701750827,0
701750828,0
701750833,0
701750837,0
701750842,0
701750847,0
701750851,0
701750853,0
701750855,0
701750860,0
701750869,0
701750872,0
701750874,0
701750875,0
701750878,0
701750880,0
701750884,0
701750886,0
701750888,0
701750895,0
701750899,0
701750900,0
701750901,0
701750906,0
701750909,0
701750927,0
701750929,0
701750932,0
701750935,0
701750937,0
701750942,0
701750944,0
701750948,0
701750952,0
701750955,0
701750957,0
701750964,4.53438000843111
701750967,0
701750969,0
701750972,1.23773320608692
701750974,0
701750982,0
701750984,0
701750987,0
701750989,0
701750998,0
701751005,0
701751021,3.77087227177899
701751026,0
701751028,0
701751029,0
701751032,0
701751033,0
701751039,0
701751041,0
701751043,0
701751045,0
701751047,0
701751051,0
701751059,0
701751061,0
701751063,0
701751065,0
701751067,0
701751070,0
701751075,0.618899324906311
701751082,0
701751083,0
701751085,0
701751095,0
701751097,0
701751099,0.535589916307811
701751102,0
701751104,0
701751107,0
701751110,0
701751112,0
701751115,1.55937286858381
701751120,0
701751121,0
701751127,0
701751128,0
701751130,0
701751139,0
701751141,0
701751145,0
701751148,0
701751152,0
701751154,0
701751156,0
701751162,0
701751164,0
701751165,0
701751173,0
701751174,0
701751176,0
701751177,0
701751182,0
701751186,0
701751188,0
701751189,0
701751191,1.04304707049698
701751192,0
701751194,0
701751196,0
701751197,0
701751198,0
701751204,0
701751211,0
701751214,0
701751217,0
701751218,0
701751221,0
701751227,0
701751229,0
701751233,0
701751250,0
701751252,0
701751257,0
701751258,0
701751260,0
701751264,0
701751267,0
701751273,0
701751275,0
701751279,0
701751283,0
701751289,0
701751290,0
701751292,0
701751295,0
701751300,0
701751306,0
701751309,0
701751311,0
701751317,0
701751319,0
701751321,0
701751323,0.2981427450233
701751324,0
701751325,0
701751326,0
701751328,0
701751331,0
701751334,0
701751336,0
701751340,0
701751349,0
701751351,0
701751358,0
701751360,0
701751362,0
701751363,0
701751365,0
701751369,0
701751371,0
701751376,0
701751386,0
701751387,0
701751389,0
701751390,0
701751394,0
701751407,0
701751410,0
701751417,0
701751418,0.103102836018054
701751420,0
701751423,0
701751425,0
701751429,0
701751431,0
701751435,0.459793351956424
701751442,0
701751449,0
701751456,0
701751460,0
701751462,0
701751474,0
701751477,0
701751480,0.10302770253308
701751485,0
701751487,1.00285791451271
701751492,0
701751493,0
701751495,0
701751498,0
701751509,0
701751511,0.323657979357248
701751518,0
701751526,0
701751535,0
701751536,0
701751538,0
701751540,0
701751546,0
701751548,0
701751549,0
701751551,0
701751557,0
701751558,0
701751559,0
701751560,0
701751562,0
701751564,0
701751574,0
701751582,0
701751586,0
701751587,0.102833592498606
701751589,0
701751591,0
701751592,0
701751593,0
701751599,0.459793351956424
701751614,0
701751616,0
701751624,0
701751626,0.234369816461592
701751633,0
701751638,0
701751641,0
701751642,0
701751644,0
701751646,0
701751648,0
701751653,0
701751655,0
701751656,0
701751659,0
701751660,0
701751661,0
701751666,0
701751677,0
701751685,0
701751686,0
701751687,0.102844164812697
701751692,0
701751694,0
701751697,0
701751699,0
701751701,0
701751707,0
701751710,0
701751712,0
701751714,0
701751716,0
701751719,0
701751722,0
701751723,0
701751725,0
701751726,0
701751731,0
701751733,0
701751736,0
701751737,0
701751738,0.102847490719751
701751741,0
701751744,0
701751754,0
701751760,0
701751762,0
701751770,0
701751772,1.00317871594518
701751779,0
701751782,0
701751784,0
701751785,0
701751787,0
701751789,0
701751792,0
701751796,0
701751802,0
701751806,0.102739257126903
701751807,0
701751810,0
701751811,0
701751816,0
701751821,0
701751828,0
701751834,0
701751835,0
701751839,0
701751841,0
701751848,0
701751852,0
701751854,0
701751856,0
701751858,0
701751860,0
701751865,0
701751867,0
701751869,0
701751871,0
701751875,0
701751877,0
701751885,0
701751890,0
701751892,0
701751899,0
701751900,0
701751902,0
701751916,0
701751918,0
701751920,0
701751921,1.00285791451271
701751929,0
701751931,0
701751933,0
701751935,68.2868906978273
701751936,0
701751941,0.576289428725964
701751946,0
701751952,0
701751954,0
701751955,0
701751956,0
701751957,0
701751959,0
701751961,0
701751970,0
701751980,0
701751988,0
701751993,0
701751995,0
701751997,0
701752002,0
701752008,0
701752010,0
701752012,0
701752020,0
701752022,0
701752025,0
701752027,0
701752029,0
701752031,0
701752040,0
701752042,0
701752054,0
701752056,0
701752057,0
701752059,0
701752061,0
701752063,0
701752065,0
701752067,0
701752068,0
701752070,0
701752072,0
701752074,0
701752075,0
701752084,0
701752086,0
701752087,0
701752088,0
701752093,0
701752098,0
701752099,0
701752107,0
701752111,0
701752113,0
701752116,0
701752119,0
701752120,0.446171813303763
701752123,0
701752125,0
701752128,0
701752129,0
701752133,0
701752135,0
701752138,0
701752139,0
701752144,0
701752146,0
701752147,0
701752150,0
701752152,0
701752154,0
701752156,0
701752158,6.81250158970687
701752161,0
701752162,0
701752167,0
701752170,0
701752175,0
701752183,0.931343374136796
701752184,0
701752189,0
701752191,0
701752195,0
701752197,0
701752199,0
701752203,0
701752208,0
701752214,0
701752215,0
701752217,0
701752219,0
701752221,0
701752227,0
701752228,0
701752230,0
701752238,0
701752245,0
701752255,0
701752257,0
701752259,6.81250158970687
701752265,0
701752267,0
701752268,0
701752272,0.89162836664423
701752276,2.09379834130043
701752277,0
701752279,0
701752283,0
701752285,0
701752295,0
701752298,0
701752304,0
701752306,0
701752307,0
701752311,0
701752313,0
701752316,0
701752319,0
701752320,0
701752326,0
701752327,0
701752333,0
701752335,0
701752337,0
701752345,0
701752347,0
701752350,0
701752354,0.89162836664423
701752364,2.09379834130043
701752366,2.09379834130043
701752369,2.09379834130043
701752372,2.09379834130043
701752375,0
701752379,0
701752388,0
701752390,0
701752391,0
701752395,0
701752396,1.52986934972647
701752400,0
701752403,0
701752406,0
701752410,0
701752413,0
701752416,0
701752420,0
701752421,0.102742610374032
701752423,0
701752424,0
701752429,0
701752434,0.73685095460259
701752445,0
701752447,0
701752449,0
701752455,0
701752457,0
701752463,0
701752464,1.40564818690755
701752465,0.954364046808708
701752474,0
701752483,0
701752492,0
701752494,0
701752497,0
701752500,0
701752503,0
701752506,0
701752509,0
701752510,0
701752512,0
701752515,0
701752516,0
701752517,0
701752523,0
701752526,0
701752528,0
701752533,0
701752536,2.09379834130043
701752539,0
701752543,0
701752544,0
701752546,1.86498061054227
701752547,0
701752549,0
701752552,0
701752554,0
701752561,0
701752563,0
701752566,0
701752567,0
701752569,0
701752574,0
701752582,0
701752590,0
701752595,0
701752597,0
701752601,0
701752605,0
701752607,0
701752609,0
701752610,0
701752612,0
701752620,0
701752628,0
701752629,0
701752631,0
701752639,1.66699333348762
701752642,0
701752644,0
701752649,0
701752651,0
701752654,0
701752659,0
701752670,0
701752674,0
701752678,0
701752684,0
701752688,0
701752690,0
701752691,0
701752692,0
701752694,2.09379834130043
701752696,0
701752699,0
701752705,0.102742275437707
701752707,0
701752715,2.09379834130043
701752719,2.07911339581182
701752721,0
701752727,0
701752729,0
701752735,0
701752737,0
701752738,0
701752739,0
701752743,0.102650992467368
701752744,0
701752746,0
701752748,0
701752750,0
701752754,0
701752758,0
701752760,0
701752761,0
701752763,0
701752766,0
701752768,2.74432143857904
701752772,0
701752773,0
701752774,0
701752776,0
701752778,0
701752786,0
701752798,0
701752800,0
701752803,0
701752805,0
701752808,0
701752811,0
701752814,0
701752816,0
701752818,0
701752823,0
701752824,1.64840247327765
701752829,0
701752833,0
701752834,0.102600574718032
701752835,0
701752841,0
701752843,0
701752845,0
701752846,0
701752848,0
701752853,0
701752854,0
701752859,0
701752860,0
701752863,0
701752864,0
701752866,0
701752876,0
701752878,0
701752889,0
701752891,0
701752896,0
701752898,0
701752901,0
701752902,0
701752903,1.00317871594518
701752904,0
701752906,0
701752918,0
701752924,0
701752929,0
701752931,0
701752935,0
701752939,82.6642762069189
701752945,0
701752950,0
701752951,0
701752953,0
701752955,0
701752957,0
701752960,0
701752962,0
701752964,0
701752967,25.2611586211482
701752970,0.102592405245112
701752972,0
701752974,0
701752979,0
701752981,0.427383921268494
701752983,0
701752986,0
701752996,82.6642762069189
701752999,0
701753002,0
701753005,0
701753007,0
701753017,0
701753018,0
701753020,0
701753024,0
701753026,0
701753029,0
701753034,0
701753039,25.2611586211482
701753041,0
701753043,0
701753048,0
701753052,0
701753054,0
701753060,0
701753062,0
701753065,0
701753067,0
701753069,0
701753071,0
701753076,0
701753083,0
701753085,0
701753088,0
701753089,0.94003014649141
701753104,0
701753106,0
701753109,0
701753116,0
701753118,0
701753119,0
701753124,0
701753127,0
701753129,0
701753130,0
701753135,0
701753138,0
701753140,0
701753147,0
701753150,0
701753152,0
701753163,0.94003014649141
701753165,0
701753167,0
701753170,0
701753174,0
701753176,82.6642762069189
701753179,0
701753185,0
701753188,0
701753190,0
701753194,0
701753203,0
701753209,0
701753211,0
701753212,0
701753214,0
701753222,28.7397316811113
701753226,0
701753228,0
701753230,0
701753232,0
701753234,0
701753237,0
701753246,0
701753249,0
701753251,0
701753259,0
701753262,0
701753269,0
701753271,0
701753281,0
701753283,0
701753291,0
701753292,0
701753296,0
701753298,0
701753307,0
701753309,0
701753311,0
701753314,0
701753324,0
701753325,0
701753326,0
701753332,0
701753334,0
701753341,0.102542330167606
701753343,0
701753346,0
701753350,1.30615671722853
701753353,0
701753356,0
701753357,0
701753359,0
701753365,0
701753366,0
701753369,0
701753372,0
701753374,0
701753377,0
701753379,0
701753386,0
701753388,0
701753389,0
701753406,0
701753407,0
701753415,0
701753416,0
701753419,0
701753421,0
701753423,0
701753429,0
701753431,0
701753434,0
701753435,0
701753438,0
701753442,0
701753448,0
701753450,0
701753461,1.30615671722853
701753463,0
701753470,0
701753471,0
701753473,0
701753478,0
701753480,0
701753481,0
701753483,0
701753488,0
701753490,0
701753492,0
701753494,0
701753496,0
701753499,0
701753500,0
701753507,0
701753515,0
701753520,0
701753522,0
701753528,0
701753529,0.102749113897747
701753536,0
701753537,0
701753540,0
701753542,0
701753543,0.102751177339276
701753545,0
701753548,0
701753559,0
701753562,0
701753567,0
701753572,0
701753574,0
701753581,0
701753583,0
701753585,0
701753587,0
701753589,0
701753590,0.102753968025898
701753593,0.427383921268494
701753595,0.102839367883954
701753596,0
701753597,0.102754820552717
701753607,0.76735326844541
701753610,0
701753618,0
701753621,0
701753625,0.102774154827786
701753628,2.07911339581182
701753629,0
701753631,0
701753636,25.2611586211482
701753638,0
701753643,0
701753644,0
701753647,0
701753653,2.74432143857904
701753654,0
701753658,0
701753660,0
701753662,0
701753668,1.30615671722853
701753669,0
701753675,0
701753682,0
701753689,0
701753692,0
701753698,0
701753700,0
701753701,0
701753704,0
701753705,0
701753708,0
701753711,0
701753713,0
701753719,0
701753721,0
701753731,0
701753732,0
701753733,0
701753735,0
701753739,0
701753741,0
701753743,0
701753747,0
701753751,0
701753754,0
701753757,0
701753759,0
701753762,0
701753763,0.10283086702986
701753764,0
