"rid","us_MAT"
701303943,2.492871537513
701303969,2.5
701303981,2.5
701304100,2.7
701303963,2.8
701301324,5.7
701301392,5.7
701301443,5.7
701301671,5.7
701301704,5.7
701289988,3.8
701289996,3.8
701290127,3.8
701289666,4.2
701289672,4.2
701304982,3.5
701305571,3.6
701304318,2.6
701309022,3
701309253,3.13650423419161
701308909,4.7
701307308,3.1
701307312,3.1
701307352,3.1
701306654,3.2
701306656,3.2
701306660,3.2
701306735,3.2
701306739,3.2
701304904,2.7
701303721,3.7
701303730,3.7
701303732,3.7
701309871,6
701308743,5.7
701307468,4.79793866876532
701307488,4.6
701307496,4.79793866876532
701307664,4.6
701306378,3.8
701291828,2.5
701291853,2.5
701288881,3.38678484961999
701299125,3.4
701299170,3.4
701299363,3.4
701299390,3.4
701297813,3.1
701297852,3.1
701300891,3.3
701300927,3.3
701301075,3.3
701301386,3.3
701301473,3.3
701301529,3.3
701289513,3.4
701299925,4.18702388700678
701311227,6.4
701294076,3.2
701298431,4.4
701293770,3.9
701293771,3.9
701293783,3.9
701295541,3.9
701295595,3.9
701297781,4
701292482,3.1
701291819,3
701292107,3.1
701292246,3
701296169,3.6
701296485,3.7
701296596,3.7
701296834,3.7
701296906,3.78454407300445
701297247,3.79545329202209
701297540,4.3
701301033,3.6
701301233,3.6
701294378,3.3
701294396,3.3
701294507,3.3
701294536,3.3
701299677,4
701300171,4.1
701294689,2.7
701295417,2.91556723724224
701296070,3.06497561100977
701291253,4.5
701291277,4.5
701291318,4.5
701291412,4.5
701291496,4.5
701291499,4.5
701291510,4.5
701303276,2.9
701303438,2.9
701303902,2.9
701290831,3.9
701298885,3.8
701298990,3.8
701299907,3.8
701303128,3
701304616,3.6
701310512,4.03809374204272
701310521,4.03809374204272
701310587,4.03809374204272
701310646,4.1
701305011,3.8
701305396,3.3
701305411,3.3
701305775,3.3
701305314,3.3
701305724,3.49937837579848
701305735,3.49937837579848
701305747,3.49937837579848
701305750,3.49937837579848
701305751,3.49937837579848
701311026,6.9
701311031,6.9
701311045,6.9
701310650,5.9
701310661,5.9
701301411,3.7
701301414,3.7
701301457,3.7
701301583,3.7
701301818,3.61460089670385
701309046,3.7
701309051,3.7
701309058,3.7
701309072,3.7
701309099,3.7
701309122,3.7
701304703,3.3
701304846,3.3
701304849,3.3
701308364,4.2
701308408,4.2
701308418,4.2
701308450,4.2
701309800,5.1714559559409
701309803,5.1714559559409
701309972,5.1714559559409
701310005,5.1
701294333,2.9
701292004,2.4
701292036,2.4
701292054,2.4
701292624,2.4
701290710,2.69629610941049
701290771,2.69629610941049
701290835,2.69629610941049
701293558,4.5
701293662,4.5
701293681,4.5
701293709,4.5
701293725,4.5
701293754,4.5
701294121,4.5
701311140,5.3
701311183,5.55815264675124
701295220,2.7
701291530,3
701295516,2.6
701295539,2.6
701294652,2.5
701294929,2.5
701296440,3.5
701293262,3.4
701293272,3.4
701294728,3.20201791237317
701294825,3.2
701295019,3.2
701295021,3.2
701300420,3.7
701300487,3.7
701294970,3.2
701295206,3.2
701295415,3.4
701297337,4.1
701297456,4.1
701293766,2.6
701302183,4
701302422,3.8
701302475,3.8
701302586,3.8
701302655,3.8
701302801,3.8
701293036,2.4
701292328,2.1
701292390,2.1
701293880,2.1
701302784,3.3
701303180,3.1
701300532,3.2
701300666,3.2
701300832,3.2
701300838,3.29225260509363
701300949,3.31256257234586
701290438,4.4
701290457,4.4
701290475,4.4
701298330,3.9
701298556,3.9
701302316,3.3
701302366,3.3
701302382,3.3
701297241,4.6
701297026,4.3
701297150,4.3
701305415,5.2
701305449,5.2
701304417,3.9
701306590,3.2
701306613,3.2
701306628,3.2
701306769,3.2
701306840,3.2
701307684,3.9
701303894,3.8
701303896,3.8
701303938,3.8
701303970,3.8
701303974,3.8
701303977,3.8
701303996,3.8
701303998,3.8
701309325,3.77009843161993
701309542,3.7
701307695,2.8
701307723,2.8
701306925,3.2
701306936,3.2
701306952,3.2
701306998,3.2
701307000,3.2
701307121,3.2
701309040,3.7
701309070,3.7
701309079,3.7
701309116,3.7
701309167,3.7
701310359,5
701310336,5
701303508,3.7
701308483,4.2
701308489,4.2
701308499,4.2
701308505,4.2
701308509,4.2
701308590,4.2
701307486,3.5
701304271,2.5
701309966,5.1
701309582,5.8
701309589,5.81923198440746
701309597,5.84439965632011
701308328,4.67488949272858
701308336,4.6
701308348,4.66728448628719
701308362,4.6
701308378,4.6
701306081,3.5
701303989,3.9
701304936,3.9
701301599,3.8
701300072,3.4
701300481,3.4
701288919,3.3
701298920,3.9
701299055,3.9
701299848,3.9
701299881,3.9
701301315,3.5
701299515,4.4
701299613,4.4
701299887,4.4
701301867,3
701310888,4.3
701310890,4.3
701310898,4.3
701310900,4.3
701311233,4.9
701292746,2.9
701292858,2.9
701300882,3.68393431762371
701301058,3.68393431762371
701301088,3.7
701294298,3.7
701298336,4.4
701296710,4
701296725,4
701302177,4.5
701290489,2.95404596700093
701290571,2.9
701297588,2.7
701300130,2.7
701302764,2.93082474099188
701302794,2.93082474099188
701303153,2.93082474099188
701303838,2.7
701296019,4.6
701296243,4.6
701299070,3.1
701299091,3.1
701299670,3.1
701302574,4.8
701302582,4.8044195480205
701302599,4.81925643646855
701302601,4.8044195480205
701302108,4
701290030,4.4
701290079,4.4
701300654,3.5
701305915,3.6
701304909,3.9
701306353,4.5
701306541,5.3
701288875,3
701288921,3
701294409,3
701289355,3.9
701289427,3.9
701289446,3.9
701294916,3.72807215763385
701295081,3.72807215763385
701295240,3.8
701295250,3.8
701295261,3.72807215763385
701295262,3.80121492563231
701295342,3.73107732040011
701301261,3.1
701300932,3.1
701288865,3.3
701289096,3.82742544723788
701289383,3.5
701296576,3.7077114959193
701297277,3.2
701296607,3.66961646212407
701296789,3.6
701296081,3.9
701296181,3.9
701296260,3.9
701296971,3.2
701296992,3.2
701311264,7.3
701292805,2.62808731824639
701293932,2.8
701301190,2.9496502796996
701298255,4.3
701293291,2.9
701293676,1.8
701297812,4.3
701297895,4.3
701298033,4.3
701298284,4.3
701290557,2.79536506728803
701290804,2.79536506728803
701290861,2.79536506728803
701290964,2.79536506728803
701290520,2.7
701290531,2.7
701290541,2.7
701290560,2.7
701302892,3.1
701297525,4.6
701292151,4.3
701292972,4.2
701292991,4.2
701294307,2.3
701300305,4.6
701295798,3.4
701295817,3.48852353974016
701296177,3.65907969875167
701300178,5.2
701302536,3.4
701291143,4.3
701300244,2.7
701290140,4.7
701301564,5.7
701301628,5.7
701301689,5.7
701301750,5.7
701300071,2.7
701290908,2.8
701290916,2.8
701290440,2.78208089284029
701290462,2.78208089284029
701296376,3.4
701300692,3.9
701300704,3.9
701300706,3.9
701291054,2.8
701291117,2.78102558149155
701291293,2.78102558149155
701295002,4.3
701311142,5.7
701293578,3.9
701297642,4
701297709,4
701297582,4.1
701297643,4.1
701297707,4.1
701296442,3.4
701303606,5.7
701303625,5.7
701303630,5.7
701303196,4.6
701303214,4.6
701293089,3.7
701293116,3.7
701293177,3.7
701300510,3.66165441419881
701300516,3.66165441419881
701291005,4.7
701291567,4.7
701299609,3.2
701300149,2.7
701304481,3.7
701310424,4.2
701310540,4.2
701310267,4.2
701305924,2.9
701305593,3.1
701305628,3.1
701305790,3.1
701305792,3.1
701306085,3.5
701302718,3.7
701301477,3.7
701302038,3.7
701306757,3.1
701306872,3.1
701306875,3.1
701308912,3.7
701308925,3.7
701308927,3.7
701308930,3.7
701307524,3.7
701307806,3.7
701307823,3.7
701307904,3.7
701307929,3.7
701307954,3.7
701303929,5.5
701303960,5.5
701303983,5.5
701307432,5.2
701305584,3.4
701305587,3.4
701306755,5.4
701306761,5.47322480905576
701306785,5.47902194811063
701306331,5.1
701306352,5.1
701306425,5.22910902300698
701289406,3.9
701289469,4.2
701289611,4.2
701289616,4.2
701291911,3.3
701292208,3.3
701292274,3.3
701289731,3.5
701307938,3.63763407042791
701308461,4.3
701306791,3
701310796,4.3
701310808,4.3
701310574,4.6
701310581,4.6
701310590,4.6
701310600,4.6
701310374,4.1
701310384,4.1
701310399,4.1
701310369,5.7
701310381,5.76118906137049
701310619,6.04723682728973
701307731,3.4
701302701,3.04443283764111
701302724,3
701308535,3.6
701308573,3.6
701308578,3.6
701308679,3.6
701308751,3.6
701308783,3.6
701310144,5.9
701310147,6.0908969177662
701310246,6.0908969177662
701308519,4
701308526,4
701308650,4
701304977,3
701306662,4.3
701306663,4.3
701306723,3.9
701299987,3.5
701295885,4.6
701296217,4.6
701294088,3.4
701294317,3.4
701297063,4.4
701297136,4.4
701288975,3.8
701311244,7
701291971,2.5
701292439,2.5
701304709,3.6
701304746,3.83901430499647
701309921,4.6
701309993,4.6
701310000,4.6
701304518,2.8
701309020,3.2
701309492,4.5
701309497,4.5
701309514,4.5
701303498,4
701310271,5.6
701310272,5.69968177007347
701310274,5.69963095140696
701310335,5.70985606454879
701310342,5.74392100166938
701310530,5.8228013406414
701307147,2.7
701302465,3.8
701302472,3.8
701302483,3.8
701310117,4.9
701309866,4.8
701309855,5.8
701309973,5.8
701304852,2.7
701309943,6.2
701309988,6.2
701308323,3.9
701307999,3.8
701308110,3.8
701308128,3.8
701307690,4.7
701306208,3.5
701309064,5.7
701307289,4.5
701306210,3.5
701306480,3.5
701306495,3.5
701306764,3.5
701305260,3.4
701288946,3.1
701294597,3.4
701294629,3.4
701294661,3.6
701291883,3.2
701291995,3.26987224340129
701296462,3.8
701296467,3.8
701296974,3.1
701296279,3.6
701290069,1.7
701290311,1.6
701294183,2.9
701298740,3.8297863251936
701299493,3.9
701300281,3.5
701293494,4.3
701298783,2.61574772255045
701299115,2.6
701298849,4.3
701290522,2.6
701297402,4.5
701300365,3.8
701291577,4
701291593,4
701291931,3.6
701302233,4.1
701301659,3.3
701301827,3.3
701291125,1.9
701291144,1.9
701300498,3.4
701300642,3.4
701300714,3.4
701300839,3.4
701296849,3.9
701292325,3.5
701291725,2.9
701290369,2.8
701301001,2.6
701296472,3.68529973065995
701296488,3.7
701292887,4.1
701292894,4.1
701292916,4.1
701297333,3.9
701303044,4.8
701303426,4.8
701291536,4.5
701292089,1.7
701292664,1.7
701300662,2.93251651376047
701301056,2.9
701302490,3.2
701303421,3.2
701302914,3.4
701302916,3.4
701303907,2.4
701304275,2.6
701289938,4.4
701289491,4
701289515,4
701289569,4
701296798,3.9
701297479,3.9
701294216,3.3
701294268,3.3
701294315,3.3
701304861,3.6
701304879,3.6
701304891,3.6
701304992,3.6
701305469,5.2
701305095,4.8
701305106,4.8
701305109,4.8
701305308,4.8
701309137,4.5
701308542,4.5
701310799,5.8
701310878,5.8
701310809,6.2
701310746,4.3
701309568,4.4
701309698,4.4
701310379,6.3
701310397,6.3
701308385,3.8
701308480,3.8
701308503,3.8
701308815,3.8
701308904,3.8
701309727,5.5
701306979,3.8
701307100,3.8
701307180,3.8
701307244,3.8
701307269,3.8
701307346,3.8
701307379,3.8
701304368,4.1
701307049,3.8
701307057,3.8
701306815,4.5
701309396,3.2
701307054,3.2
701307090,3.2
701309342,3.7
701309344,3.7
701308176,3.9
701308197,3.9
701308216,3.9
701308239,3.9
701308241,3.9
701308370,3.9
701309882,5.1
701307531,3.8
701307596,3.8
701307637,3.8
701307775,3.8
701307782,3.8
701308153,3.8
701307431,3.5
701307579,3.8
701307759,3.8
701307907,3.8
701307798,3.8
701307830,3.8
701307893,3.8
701307952,3.8
701307318,3.8
701308874,4.9
701306649,3.2
701306808,3.2
701306599,3
701306727,3
701306730,3
701306803,4.2
701306421,3.9
701305298,3.4
701305389,3.4
701289159,3.2
701294843,3.7
701294851,3.7
701298294,4.2
701299913,4.5
701289045,3.8
701289088,3.8
701289100,3.8
701289109,3.8
701289111,3.8
701289154,3.8
701289176,3.87781680852797
701289691,2.6
701295865,3.9
701296206,3.9
701297663,2.8
701295445,3.9
701295490,3.9
701297424,3.8
701292441,2.6
701297623,5.4
701302128,2.5
701293306,2.8
701292822,2.2
701300041,2.68785820514093
701300276,2.6
701298478,2.8
701294035,3
701294252,3
701294351,3
701294446,3
701290837,2.7
701290499,2.7
701300357,3.8
701300379,3.8
701311103,4.5
701311001,4.3
701300064,4
701300113,4
701300285,4
701294464,3.1
701303751,2.5
701291703,2.4
701302442,3.4
701299370,3.1
701290087,4.7
701289775,4.5
701289870,3.6
701304912,3.6
701304707,3.8
701309828,4.3
701309445,3.4
701305332,3.4
701305339,3.4
701307384,3.6
701307222,3.3
701310741,5.7
701307441,2.71564656549059
701307480,2.6
701307791,3.1
701308539,3.4
701307247,3.5
701307257,3.5
701307264,3.5
701307354,3.5
701309673,5.6
701307867,3.8
701308044,3.8
701308098,3.8
701308109,3.8
701308137,3.8
701308162,3.8
701308148,4.8
701304580,2.5
701304836,5.2
701308201,4.6
701308317,4.6
701308329,4.6
701304483,3.7
701306186,4.9
701310318,4.2
701304206,2.5
701307382,3.4
701303235,3.3
701305508,3.4
701305180,3
701305799,3.6
701305810,3.6
701309836,6.1
701308246,5.4
701308415,5.4
701307466,4.4
701307472,4.4
701306641,3.7
701306887,5.4
701301298,5.4
701294512,3.1
701299649,4
701300118,4
701300161,4
701300173,4
701289136,3.4
701289160,3.4
701289178,3.4
701289250,3.4
701294886,4
701295121,4
701295387,4
701295295,4
701295299,4
701295329,4
701295334,4
701295479,4
701293833,3.1
701294965,3.9
701295095,3.9
701295098,3.9
701295160,3.9
701295166,3.9
701295182,3.9
701299756,3.2
701288992,3.9
701289021,3.9
701289065,3.9
701289085,3.9
701295057,3.26021544113653
701294416,3.5
701294876,3.5
701296896,3.5
701295583,3.92928928908338
701295657,3.92928928908338
701295792,3.9
701295819,3.9
701296254,3
701296312,3
701311242,6.3
701294896,3.2
701293963,3.1
701294445,3.1
701299993,3.8
701300095,3.8
701301389,2.9
701290969,3
701294682,3.2
701298739,2.6
701298888,2.6
701291925,3
701293799,3.1
701293476,2.7
701295715,5
701295258,4.6
701301395,3.6
701294270,2.4
701294275,2.4
701292343,4.3
701296420,4
701296516,4
701291094,4.5
701299603,4.9
701290492,3.84574514913392
701290545,3.84574514913392
701290555,3.84574514913392
701290567,3.84574514913392
701290755,3.84574514913392
701290808,3.2
701301783,3.3
701290452,4.4
701289928,4.3
701290098,4.3
701298169,2.93702728020512
701298188,2.94416114666789
701289778,4.3
701289797,4.3
701289886,4.3
701299102,2.9
701297998,2.8
701298050,2.8
701298099,2.95938176562675
701298123,2.9291492631854
701291625,2.6
701292969,2.2
701300401,2.7
701290880,2
701300560,3.5
701295042,3.3
701295090,3.35528256844569
701295159,3.36691681154735
701294801,3.1
701294860,3.11834640898643
701294907,3.19458610066066
701294559,3
701294581,3.00137828317795
701294600,3.01016964623943
701293295,2.6
701292583,2.2
701291133,2.7
701291158,2.7
701300352,3.9
701300869,3.9
701302849,3
701311080,4.6
701294676,2.5
701294749,2.5
701294927,2.5
701295560,3.2
701295633,3.2
701293377,2.8
701301743,3.5
701291735,4.6
701291754,4.6
701291306,4.4
701291363,4.4
701291465,4.4
701291732,4.4
701290757,3.5
701297130,4.9
701297191,4.9
701297506,4.9
701309575,3.5
701304287,2.4
701299468,3.7
701299859,3.7
701298497,3.8
701298577,3.8
701293948,3.5
701294693,3.5
701296645,3.5
701295877,3.4
701289047,3.8
701289224,3.8
701289831,2.5
701295486,4
701295679,4
701299295,4.6
701299409,4.6
701293832,3
701293893,3
701295505,4.5
701295553,4.5
701292433,2.9
701292660,2.9
701292657,2.7
701292776,2.7
701292790,2.7
701298010,4.3
701298940,4.3
701292056,2.7
701292683,2.7
701293241,2.7
701291905,2.8
701291919,2.8
701293886,2.6
701292614,2.4
701294589,2.9
701291295,2.6
701291335,2.6
701291610,2.6
701301396,3.5
701310941,4.5
701310948,4.5
701310964,4.5
701296008,3.4
701292907,2.5
701292932,2.5
701293221,2.5
701300587,5.6
701300621,5.6
701300976,3.8
701300921,3.5
701301219,3.5
701303460,2.9
701303601,2.9
701303511,2.9
701290017,2.9
701298335,3.7
701298152,2.8
701298618,2.8
701298667,2.8
701299297,2.8
701305217,3.4
701288973,3.7
701288965,3.1
701289786,3
701289828,3.6
701291787,3.3
701291810,3.3
701291881,3.3
701289262,3.9
701289320,3.9
701289348,3.9
701289381,3.9
701289390,3.9
701289480,3.8
701294937,3.5
701294995,3.5
701295062,3.5
701295605,3.5
701295038,4
701295091,4
701295350,4
701295561,4
701295663,4
701297849,3.8
701297683,3.5
701290102,1.6
701311293,7.6
701771388,7.6
701294386,3.4
701295358,3.9
701299934,4.16247661856637
701299944,3.9
701300232,3.9
701298707,4.4
701292652,3
701292685,3
701295863,5.1
701291305,1.8
701299640,3.43798728646393
701300302,3.4
701299411,4
701299619,4
701300215,4
701300246,4
701295758,3.1
701302659,5.3
701302796,5.3
701294687,2.8
701300947,3.6
701301191,3.6
701290795,3.2
701298566,3.9
701298694,3.9
701299140,3.9
701290396,4.4
701290598,4.4
701300977,2.6
701305927,3.8
701310134,4.19663973848719
701305644,4.7
701310642,4.21627153475087
701310652,4.3
701310657,4.3
701310674,4.3
701310687,4.3
701309873,3.6
701304208,2.6
701306283,3.3
701306532,3.3
701307024,2.7
701308916,3.6
701307226,3.2
701310929,6.7
701310931,6.7
701310979,6.7
701310986,6.7
701310994,6.7
701310997,6.7
701311059,6.7
701308273,2.9
701306667,3.2
701306767,3.2
701306795,3.2
701309505,4.4
701308951,4.1
701306431,3.3
701306477,3.3
701306547,3.3
701306634,3.3
701306741,3.3
701307972,3.8
701308125,3.8
701308633,4.9
701308624,4.6
701307967,4.8
701307144,3.7
701307174,3.7
701306621,4.7
701295668,4.3
701295844,4.3
701296306,4.3
701296362,4.3
701294407,3.1
701293082,3.1
701293574,3.1
701293614,3.1
701294427,3.1
701300897,3.6
701297343,4
701297359,4
701297367,4
701297405,4
701297406,4
701297408,4
701299523,3.1
701299763,3.1
701296232,3.8
701296242,3.8
701295126,3.4
701295164,3.4
701301482,3.2
701301570,3.2
701302165,2.7
701299481,4.5
701299753,4.5
701297975,3.8
701294894,3.2
701299970,4.28075140290888
701299990,4.1
701300317,4.1
701310961,4.3
701295733,4.6
701295746,4.6
701292017,2.5
701293525,3.9
701301288,2.6
701301289,2.6
701296911,3.4
701299983,3.8
701300011,3.8
701291477,2.7
701291511,2.7
701291719,2.7
701311021,4.5
701311155,4.44183772310464
701310924,4.3
701297532,4.6
701297378,3.8
701303619,4.9
701292248,3.5
701292259,3.5
701292301,3.5
701292901,3.3
701292930,3.3
701293168,3.3
701302533,3.6
701290992,4.5
701291040,4.51587519185975
701306420,4.2
701301147,4.9
701289430,4
701295899,3.8
701296083,3.8
701298220,4.1
701297657,4.3
701297928,4.3
701288879,3.2
701295749,3.9
701295774,3.9
701295787,3.9
701295840,3.9
701295872,3.9
701295874,3.9
701294763,3.8
701295011,3.8
701295102,3.8
701297395,4.9
701297800,4.9
701297127,5.2
701291560,2.7
701292514,3
701291313,2.9
701290375,2.7
701291052,2.7
701296097,4.9
701296663,4.5
701303219,5.5
701303247,5.5
701303392,5.5
701303096,3.9
701293332,3.5
701294055,3.5
701290121,2.6
701290265,2.6
701300986,3.6
701301275,3.6
701303300,2.9
701303309,2.9
701303334,2.9
701290911,2.6
701298923,4.2
701299219,4.2
701299382,4.2
701300014,2.7
701304012,2.4
701304205,2.4
701298104,3.8
701299920,3.6
701301509,2.9
701299267,4.5
701299564,4.5
701291562,2.7
701293022,3.2
701300701,3
701299034,4.1
701293302,2.9
701294272,4.4
701294374,4.4
701294472,4.4
701293100,4
701291910,2.7
701296202,4
701296226,4.08366697379093
701296649,4.08366697379093
701290451,2.8
701290464,2.8
701291722,2.6
701291693,1.9
701297076,4.6
701293305,4
701302420,3.3
701302467,3.3
701293093,3.4
701300514,3.6
701300515,3.6
701300520,3.6
701300536,3.6
701300537,3.6
701301246,3.6
701301248,3.6
701300639,3.7
701300811,3.7
701296130,3.7
701292219,2.1
701292860,2.1
701293500,2.3
701290856,2.9
701301781,3.3
701299175,3
701290065,4.7
701300243,3.2
701305336,3.4
701305344,3.4
701305345,3.4
701305347,3.4
701304442,3.6
701304474,3.6
701310020,4.3
701310291,4.1815377667163
701310293,4.1
701310294,4.1
701310323,4.1
701310327,4.1
701310645,4
701310647,4
701310723,4.1
701310725,4.1
701310751,4.1
701304816,3.8
701306918,3.1
701306929,3.1
701306960,3.1
701307022,3.1
701308007,4
701309388,4.3
701309413,4.3
701306901,3.2
701306098,3.5
701308349,3.8
701307132,3.4
701308120,3.9
701304964,2.8
701304431,2.5
701304529,2.5
701304551,2.5
701304410,5.5
701304454,5.5
701303394,3.8
701306338,2.9
701306446,2.9
701306460,2.9
701306482,2.9
701306553,2.9
701306570,2.9
701301092,3.8
701293532,3.3
701293624,3.3
701293684,3.3
701288867,3.4
701297778,3
701297884,3
701297886,3
701297892,3
701297916,3
701297919,3
701301986,2.8
701289263,3.7
701304998,3.4
701305027,3.4
701305192,3.4
701305194,3.4
701305916,5
701305939,5
701304415,3.8
701303859,3
701308882,4.5
701303363,3.7
701302185,3.7
701302242,3.7
701302410,3.7
701305055,3
701303375,3.7
701303477,3.7
701303523,3.7
701303569,3.7
701305968,3.3
701305970,3.3
701305977,3.3
701306056,3.3
701306057,3.3
701309737,5.9
701310085,4.9
701310118,4.4
701304285,4.8
701304298,5.03616405859895
701304356,5.03616405859895
701304361,5.03616405859895
701307601,5.5
701306716,3.1
701306675,3.5
701306707,3.5
701294899,3.5
701293205,2.4
701299473,3.4
701297404,3.4
701296594,3.9
701296741,3.9
701302056,2.9
701302561,2.9
701289028,3.9
701289164,3.9
701296737,3.2
701296764,3.2
701292504,2.7
701292540,2.7
701293619,2.7
701300179,4
701298276,4.2
701298367,4.2
701292587,2.6
701292216,1.9
701292572,3.2
701295198,5.1
701303150,3
701295998,4.1
701296053,4.1
701311019,4.4
701293041,3.9
701293142,3.9
701302924,4
701300554,3.40972692319569
701300590,3.4
701300657,3.4
701300957,3.4
701300445,3.8
701296458,3.5
701296484,3.59241731004234
701296601,3.76580393065267
701296632,3.91657285067658
701291079,4.2
701290183,3.4
701290190,3.4
701290212,3.4
701290228,3.4
701290240,3.4
701290268,3.4
701290403,4.5
701290544,4.5
701310160,4.1
701310180,4.1
701310263,4.1
701310285,4.1
701305166,5.4
701309463,3.2
701290868,1.8
701310671,4.1
701310792,4.1
701310938,4.9
701307704,4
701307933,4.1
701307877,3.9
701308276,3
701305280,2.7
701304916,2.6
701306099,3.3
701309466,5.1
701309476,5.1
701303821,3.4
701308024,5.4
701306184,3.6
701306201,3.6
701306216,3.6
701306233,3.6
701306248,3.6
701306250,3.6
701306252,3.6
701306146,2.7
701301601,5.6
701300843,4.3
701299673,3.5
701289433,3.7
701292917,3
701293012,3
701293255,3
701299282,4.3
701299867,4.3
701299531,3.9
701299571,3.9
701300193,3.9
701289018,3.2
701294224,3.6
701294294,3.6
701294303,3.6
701294421,3.6
701294679,3.6
701296059,3
701290071,2.6
701290077,2.6
701293752,2.9
701311075,4.5
701298789,4.2
701298827,4.2
701299221,4.2
701291574,2.9
701291795,2.9
701291856,3.6
701292041,3.6
701292600,3.1
701309644,4.1
701309649,4.11711532521475
701309755,4.11711532521475
701309536,3.9
701310058,4.4
701310069,4.4
701310129,4.4
701303854,3.2
701305768,3.6
701309231,3.4
701301874,3.2
701301881,3.2
701301910,3.2
701301911,3.2
701302660,3.2
701302832,3.8
701302645,3.4
701302691,3.4
701302715,3.4
701302766,3.4
701302812,3.4
701303027,3.4
701303068,3.4
701303255,3.4
701301231,3.6
701301647,3.6
701309666,4.4
701309019,3.9
701309032,3.9
701304671,2.5
701309057,4.4
701309014,4.2
701309027,4.2
701307372,3.5
701307395,3.5
701307396,3.5
701307404,3.5
701305690,3.6
701309661,5.5
701291702,4.5
701291146,1.2
701290588,4.6
701290617,4.6
701290627,4.6
701290261,4.6
701290317,4.6
701290327,4.6
701298580,3.3
701303825,2.6
701303828,2.6
701297092,4
701297101,4
701757987,3.22564476794024
701758423,3.22025836364814
701758800,3.23322537274811
701758971,3.23862480316066
701759028,3.24973596612042
701759313,3.2515809007366
701759532,3.2641217497931
701759731,3.26774126680323
701759841,3.2678705677896
701759962,3.2731706080995
701760169,3.27536968746537
701760762,3.2775485002313
701761017,3.28447850451143
701761324,3.28851924702374
701761610,3.29518918675358
701762092,3.29728856077864
701762392,3.30379347810098
701762665,3.30645952243264
701763640,3.31229645985738
701764410,3.31598793023276
701764622,3.33444582417074
701765069,3.48026950051026
701765226,3.48930195883398
701765532,3.49158768818315
701765597,3.5014628580849
701765741,3.50622523655153
701765924,3.51166973418683
701765926,3.51283899300718
701766049,3.50780202327895
701766325,3.50967947795725
701766398,3.52052148840628
701766871,3.53004165136536
701766882,3.54141338417146
701767136,3.59787449033517
701767203,3.59963536906677
701767825,3.62186938463805
701768295,3.62525434509409
701768324,3.66793823834607
701769320,3.67089905768202
701769384,4.67711218729381
701769485,4.67711218729381
701769605,4.67711218729381
701769676,4.67711218729381
701769716,4.6777558712964
701769782,4.67776040706178
701770113,4.67894252271989
701770229,4.68014914582279
701770243,4.68088378671865
701770413,4.68099010734596
701770452,4.68384915393931
701770453,4.68384915393931
701770786,4.68384915393931
701770884,4.68634216384129
701771288,4.69055427744831
701771307,4.69055427744831
701771308,4.68698377280748
701771324,4.69055427744831
701771470,4.69065964833467
701771518,4.70659396002659
701771700,4.69095910989175
701771739,4.70557634698519
701771751,4.70423483393389
701771779,4.70586075238787
701771798,4.70348026636578
701771847,4.7055965625049
701771885,4.70492471151874
701771943,4.70112569746378
701772302,4.70100138594638
701772316,4.69889557477862
701772442,4.69863026152026
701772456,4.69859381289943
701772508,4.69854950317073
701772539,4.69841484888827
701772586,4.69838057875421
701772590,4.70565701299361
701772651,4.69835463742276
701772658,4.6971646535445
701772792,4.69682586481827
701772795,4.69681301966285
701772835,4.69610144314182
701772872,4.69609748544391
701772917,4.69486207580149
701772936,4.70665457050537
701772964,4.70685217047045
701772979,4.70869504017461
701773035,4.72604178570568
701773041,4.73147135785854
701773064,4.73147467448983
701773077,4.73221718358947
701773097,4.72800614043731
701773117,4.69081605584944
701773118,4.72800614043731
701773122,4.69080570088935
701773134,4.73262499372645
701773135,4.73262606070068
701773136,4.69081817198408
701773142,4.69277475641222
701773157,4.69278179179789
701773167,4.72598792519312
701773169,4.6948612391044
701773176,4.73262649749124
701773179,4.69392993218465
701773183,4.7281158946931
701773185,4.72598792519312
701773190,4.70957448302138
701773191,4.7281158946931
701773193,4.73147135785854
701773203,4.72968827826372
701773214,4.73371621281512
701773221,4.72968827826372
701773228,4.72971332075993
701773230,4.72971813911232
701773247,4.69056620765349
701773251,4.72975948959449
701773254,4.72975948959449
701773258,4.72976141027062
701773271,4.72598792519312
701773279,4.6944391602384
701773290,4.72800509503367
701773291,4.69400436025005
701773382,4.72979411214672
701773383,4.73371621281512
701773405,4.73393051325007
701773408,4.69055247890506
701773466,4.71094518718991
701773482,4.73371621281512
701773492,4.73371621281512
701773529,4.72538247562918
701773555,4.72446707308872
701773665,4.72429693331113
701773671,4.72129497014467
701746635,3
701746695,3
701746757,3
701746943,2.9833936720231
701747444,2.9833936720231
701747566,2.97923232322292
701747734,2.97923232322292
701747772,2.97923232322292
701747905,3.01568473712631
701748037,2.84986321450094
701748767,2.84986321450094
701748769,2.86993708503742
701749193,2.88995791099062
701750984,2.90383705347709
701751107,2.98216057056725
701751189,2.99896396625946
701751204,2.98216057056725
701751211,2.99009180254852
701751218,2.98956418147239
701751275,3.00116103744429
701752265,3.01821787345878
701752413,3.02553474501842
701752424,3.02553474501842
701752516,3.02866923369914
701752601,3.02866923369914
701752924,3.0319011715472
701753026,3.0319011715472
701753165,3.04111329224276
701753209,3.04111329224276
701753372,3.05895477729068
701753389,3.07691203529553
701753478,3.07691203529553
701753913,3.08640307956211
